x,y,z,theta,phi,timestamp,
-0.63259476,-0.28669637,0.066422604,0.71639174,0.5235988,1497148441309
-0.63172483,-0.28678572,0.06874374,0.71690446,0.5235988,1497148441314
-0.6308544,-0.28682432,0.07107178,0.7174282,0.5235988,1497148441319
-0.6299866,-0.28688526,0.07338202,0.7179337,0.5235988,1497148441323
-0.6291702,-0.28684595,0.075776756,0.71841645,0.5235988,1497148441328
-0.62835634,-0.28694943,0.07814776,0.71883327,0.5235988,1497148441334
-0.62758374,-0.28699955,0.08063325,0.7192136,0.5235988,1497148441339
-0.626849,-0.28707013,0.08319112,0.7195348,0.5235988,1497148441344
-0.6261801,-0.2870681,0.0858018,0.7198114,0.5235988,1497148441348
-0.62551886,-0.28703263,0.088355616,0.72009146,0.5235988,1497148441353
-0.6249188,-0.28690052,0.09080743,0.72036004,0.5235988,1497148441358
-0.62432665,-0.28676665,0.0932364,0.72061646,0.5235988,1497148441363
-0.6237654,-0.28659594,0.0956372,0.7208557,0.5235988,1497148441369
-0.623204,-0.28639632,0.098006584,0.7211024,0.5235988,1497148441373
-0.6226627,-0.2861647,0.10036662,0.72133726,0.5235988,1497148441378
-0.62211084,-0.28592566,0.10275591,0.7215718,0.5235988,1497148441383
-0.62155426,-0.28566593,0.10513763,0.7218112,0.5235988,1497148441388
-0.6209987,-0.28537577,0.107532725,0.72205126,0.5235988,1497148441393
-0.62051183,-0.28514278,0.109904,0.7222048,0.5235988,1497148441398
-0.6199098,-0.28474125,0.11220464,0.7225264,0.5235988,1497148441404
-0.61924005,-0.28437123,0.11449636,0.7228868,0.5235988,1497148441409
-0.6185303,-0.2840032,0.11686359,0.7232602,0.5235988,1497148441414
-0.6178601,-0.28362575,0.119302966,0.72358286,0.5235988,1497148441419
-0.6172225,-0.28321204,0.1218339,0.7238673,0.5235988,1497148441424
-0.61638236,-0.28281957,0.124306396,0.72431606,0.5235988,1497148441429
-0.61536676,-0.28252536,0.1267023,0.72487915,0.5235988,1497148441434
-0.61461306,-0.28207043,0.12925448,0.72524506,0.5235988,1497148441439
-0.6136309,-0.28180608,0.1316308,0.7257519,0.5235988,1497148441443
-0.61283845,-0.2814367,0.13417572,0.72609866,0.5235988,1497148441449
-0.6121502,-0.28101882,0.13678354,0.7263545,0.5235988,1497148441453
-0.61124986,-0.28087497,0.13916127,0.7267166,0.5235988,1497148441458
-0.61056143,-0.28052092,0.14168459,0.72694445,0.5235988,1497148441463
-0.60993207,-0.28006983,0.14424753,0.72714263,0.5235988,1497148441468
-0.6093,-0.27962416,0.14678985,0.7273352,0.5235988,1497148441473
-0.6086038,-0.2792842,0.1492321,0.72755176,0.5235988,1497148441478
-0.6079373,-0.2788783,0.15169121,0.72775614,0.5235988,1497148441483
-0.6071576,-0.27867946,0.15397874,0.7280027,0.5235988,1497148441488
-0.60649204,-0.27849102,0.15622823,0.7281503,0.5235988,1497148441494
-0.6056018,-0.27871123,0.15810756,0.72840136,0.5235988,1497148441499
-0.6038661,-0.28123972,0.15834694,0.72881836,0.5235988,1497148441504
-0.60266536,-0.28367248,0.15883008,0.7287643,0.5235988,1497148441509
-0.6018936,-0.28427184,0.16046967,0.72880936,0.5235988,1497148441514
-0.60129356,-0.28430143,0.16236848,0.7288726,0.5235988,1497148441519
-0.6007667,-0.2841801,0.16433105,0.7289145,0.5235988,1497148441524
-0.60029954,-0.28399175,0.16626115,0.7289351,0.5235988,1497148441528
-0.59987366,-0.28475606,0.16756561,0.72868884,0.5235988,1497148441533
-0.5994886,-0.28460678,0.16928606,0.7286663,0.5235988,1497148441538
-0.5991699,-0.28497523,0.1706268,0.7284717,0.5235988,1497148441543
-0.59891,-0.28559154,0.17176504,0.7281766,0.5235988,1497148441548
-0.5986519,-0.28558525,0.1731835,0.72805524,0.5235988,1497148441554
-0.5984358,-0.28542173,0.17461969,0.727954,0.5235988,1497148441559
-0.5982616,-0.28553706,0.17585613,0.7277543,0.5235988,1497148441564
-0.59809387,-0.28608763,0.17687981,0.7274278,0.5235988,1497148441568
-0.59796226,-0.28641495,0.17807263,0.72711605,0.5235988,1497148441573
-0.59784424,-0.28664455,0.17945303,0.72678316,0.5235988,1497148441578
-0.5977543,-0.28714055,0.18077727,0.726333,0.5235988,1497148441583
-0.59769714,-0.2876532,0.18212476,0.72584045,0.5235988,1497148441588
-0.59771454,-0.2881727,0.18348388,0.7252775,0.5235988,1497148441593
-0.59784377,-0.28876105,0.1847839,0.72460663,0.5235988,1497148441598
-0.59813726,-0.28949082,0.1859099,0.72378474,0.5235988,1497148441604
-0.598633,-0.29038548,0.18684247,0.7227757,0.5235988,1497148441608
-0.59932536,-0.29150516,0.18754224,0.72156894,0.5235988,1497148441613
-0.6001762,-0.2929135,0.18799394,0.7201725,0.5235988,1497148441618
-0.60110223,-0.29465783,0.1882554,0.7186187,0.5235988,1497148441624
-0.6020654,-0.29681903,0.18833499,0.71690005,0.5235988,1497148441628
-0.6029697,-0.29941633,0.1882802,0.715072,0.5235988,1497148441633
-0.6037619,-0.30246902,0.18812297,0.71315765,0.5235988,1497148441638
-0.60441476,-0.30598265,0.18792474,0.7111552,0.5235988,1497148441644
-0.6049461,-0.30991423,0.18769462,0.7090586,0.5235988,1497148441649
-0.6054038,-0.31422386,0.18741496,0.70684177,0.5235988,1497148441654
-0.6058557,-0.31889108,0.18701196,0.70446706,0.5235988,1497148441659
-0.60632783,-0.3239486,0.18643025,0.70190287,0.5235988,1497148441664
-0.6068119,-0.32945314,0.18573429,0.6991014,0.5235988,1497148441668
