sensor_type,device_type,timestamps,x,y,z
bmi160_accelerometer,smartphone,1497147986718,11.917618,-1.6381935,4.3565407
bmi160_accelerometer,smartphone,1497147986720,11.893667,-1.6070582,4.4379716
bmi160_accelerometer,smartphone,1497147986722,12.046948,-1.5016773,4.6846585
bmi160_accelerometer,smartphone,1497147986725,11.690091,-1.5639478,4.9217653
bmi160_accelerometer,smartphone,1497147986727,11.261382,-1.4202466,5.151687
bmi160_accelerometer,smartphone,1497147986731,10.595567,-1.2981006,4.790039
bmi160_accelerometer,smartphone,1497147986733,11.385923,-1.6717237,5.5061502
bmi160_accelerometer,smartphone,1497147986735,10.468631,-1.3891114,6.0282645
bmi160_accelerometer,smartphone,1497147986738,11.038646,-1.6262183,7.1778736
bmi160_accelerometer,smartphone,1497147986741,11.527229,-1.7435743,8.713081
bmi160_accelerometer,smartphone,1497147986743,11.678116,-1.6765138,9.817185
bmi160_accelerometer,smartphone,1497147986745,11.455379,-1.5591577,9.917776
bmi160_accelerometer,smartphone,1497147986748,11.179952,-1.6214283,10.166859
bmi160_accelerometer,smartphone,1497147986750,9.735755,-1.7531544,9.484278
bmi160_accelerometer,smartphone,1497147986753,8.586145,-1.9950514,6.3875175
bmi160_accelerometer,smartphone,1497147986755,8.461604,-2.208208,3.0728102
bmi160_accelerometer,smartphone,1497147986758,8.648416,-2.3878345,0.76161623
bmi160_accelerometer,smartphone,1497147986760,8.629255,-2.2968237,-1.22146
bmi160_accelerometer,smartphone,1497147986763,8.938213,-2.2872438,-2.6608667
bmi160_accelerometer,smartphone,1497147986766,8.713081,-2.191443,-3.4991236
bmi160_accelerometer,smartphone,1497147986768,8.665181,-2.1435425,-4.1984696
bmi160_accelerometer,smartphone,1497147986770,8.859178,-2.1603076,-4.4906616
bmi160_accelerometer,smartphone,1497147986773,8.485555,-2.1459377,-5.022356
bmi160_accelerometer,smartphone,1497147986776,8.466394,-1.9375709,-5.271438
bmi160_accelerometer,smartphone,1497147986778,8.571775,-1.9327809,-5.48699
bmi160_accelerometer,smartphone,1497147986780,8.998089,-1.9639161,-5.247488
bmi160_accelerometer,smartphone,1497147986783,9.3381815,-1.8992506,-4.9481106
bmi160_accelerometer,smartphone,1497147986785,9.17053,-1.6549586,-4.84752
bmi160_accelerometer,smartphone,1497147986788,8.753797,-1.5687379,-4.5481424
bmi160_accelerometer,smartphone,1497147986791,8.698711,-1.5519727,-4.2032595
bmi160_accelerometer,smartphone,1497147986793,9.326206,-1.583108,-3.63564
bmi160_accelerometer,smartphone,1497147986795,9.357342,-1.6357985,-2.9698243
bmi160_accelerometer,smartphone,1497147986798,9.16574,-1.5399976,-2.5027955
bmi160_accelerometer,smartphone,1497147986801,9.546548,-1.707649,-2.0621119
bmi160_accelerometer,smartphone,1497147986803,9.836346,-1.6310084,-1.7148341
bmi160_accelerometer,smartphone,1497147986805,9.580078,-1.7268091,-1.5735279
bmi160_accelerometer,smartphone,1497147986808,9.431587,-1.7890797,-1.5328126
bmi160_accelerometer,smartphone,1497147986811,8.990904,-1.7387843,-1.6813037
bmi160_accelerometer,smartphone,1497147986813,8.813672,-1.7220191,-1.8848804
bmi160_accelerometer,smartphone,1497147986815,8.380174,-1.6142433,-2.2537134
bmi160_accelerometer,smartphone,1497147986818,8.851993,-1.6525636,-2.3686745
bmi160_accelerometer,smartphone,1497147986821,8.703502,-1.6070582,-2.1387525
bmi160_accelerometer,smartphone,1497147986823,8.4304695,-1.4489869,-2.0357666
bmi160_accelerometer,smartphone,1497147986825,8.305928,-1.4873072,-2.047742
bmi160_accelerometer,smartphone,1497147986828,7.9730206,-1.2789404,-1.8250049
bmi160_accelerometer,smartphone,1497147986831,7.8772197,-1.2837305,-1.5807129
bmi160_accelerometer,smartphone,1497147986833,8.301138,-1.2334352,-0.9915381
bmi160_accelerometer,smartphone,1497147986835,8.277188,-1.2693604,-0.48379397
bmi160_accelerometer,smartphone,1497147986838,8.205338,-1.0873389,-0.15328126
bmi160_accelerometer,smartphone,1497147986841,8.231683,-1.0011182,0.49337405
bmi160_accelerometer,smartphone,1497147986843,7.8772197,-0.96758795,1.092129
bmi160_accelerometer,smartphone,1497147986845,7.8365045,-0.9436377,1.8729054
bmi160_accelerometer,smartphone,1497147986848,7.6425076,-0.79754156,2.8812087
bmi160_accelerometer,smartphone,1497147986851,7.434141,-0.8095166,3.5757644
bmi160_accelerometer,smartphone,1497147986853,7.5012016,-0.8143067,4.6846585
bmi160_accelerometer,smartphone,1497147986856,7.1203933,-1.0801538,5.245093
bmi160_accelerometer,smartphone,1497147986858,6.792276,-1.1160791,5.233118
bmi160_accelerometer,smartphone,1497147986861,6.5455885,-1.0609937,5.9252787
bmi160_accelerometer,smartphone,1497147986863,5.6833816,-0.8933423,6.7755103
bmi160_accelerometer,smartphone,1497147986866,5.49178,-0.8669971,7.2449346
bmi160_accelerometer,smartphone,1497147986868,5.122947,-0.99393314,7.7502837
bmi160_accelerometer,smartphone,1497147986870,5.0750465,-0.92208254,7.9730206
bmi160_accelerometer,smartphone,1497147986873,4.030818,-0.9484278,7.913145
bmi160_accelerometer,smartphone,1497147986875,3.7649708,-0.76880133,7.455696
bmi160_accelerometer,smartphone,1497147986878,4.4427614,-0.90052736,8.109536
bmi160_accelerometer,smartphone,1497147986881,3.9829175,-1.094524,8.396939
bmi160_accelerometer,smartphone,1497147986883,3.2644117,-1.0777588,7.795789
bmi160_accelerometer,smartphone,1497147986886,2.8788135,-1.0394385,7.7359133
bmi160_accelerometer,smartphone,1497147986888,2.2537134,-1.0657837,7.8604546
bmi160_accelerometer,smartphone,1497147986890,1.8034497,-0.9963282,7.822134
bmi160_accelerometer,smartphone,1497147986894,1.6094532,-0.96040285,7.829319
bmi160_accelerometer,smartphone,1497147986896,1.6357985,-1.0729688,7.9634404
bmi160_accelerometer,smartphone,1497147986898,1.6908839,-1.1256592,8.111932
bmi160_accelerometer,smartphone,1497147986901,1.9208057,-1.1400293,8.454419
bmi160_accelerometer,smartphone,1497147986903,2.2225783,-1.1160791,8.523875
bmi160_accelerometer,smartphone,1497147986906,2.6512868,-1.2358302,8.672366
bmi160_accelerometer,smartphone,1497147986908,3.0799952,-1.1232642,8.756192
bmi160_accelerometer,smartphone,1497147986910,3.7458107,-0.98914313,8.916658
bmi160_accelerometer,smartphone,1497147986913,4.4116263,-0.8262818,9.057964
bmi160_accelerometer,smartphone,1497147986916,5.230723,-0.6682105,9.220825
bmi160_accelerometer,smartphone,1497147986918,5.712122,-0.4047583,9.153765
bmi160_accelerometer,smartphone,1497147986921,6.133645,-0.18681154,9.060359
bmi160_accelerometer,smartphone,1497147986923,6.468948,-0.07185059,8.952583
bmi160_accelerometer,smartphone,1497147986926,6.5168486,0.016765138,8.356223
bmi160_accelerometer,smartphone,1497147986928,6.8880763,0.081430666,7.7239385
bmi160_accelerometer,smartphone,1497147986931,7.237749,0.016765138,7.36708
bmi160_accelerometer,smartphone,1497147986933,7.1443434,-0.021555176,6.720425
bmi160_accelerometer,smartphone,1497147986935,7.31439,-0.11256592,6.1408305
bmi160_accelerometer,smartphone,1497147986939,7.7335186,-0.26105714,5.597161
bmi160_accelerometer,smartphone,1497147986941,8.011341,-0.49576905,5.1468973
bmi160_accelerometer,smartphone,1497147986943,8.01613,-0.45505372,4.277505
bmi160_accelerometer,smartphone,1497147986945,8.020921,-0.42152345,3.283572
bmi160_accelerometer,smartphone,1497147986949,7.932305,-0.5029541,2.574646
bmi160_accelerometer,smartphone,1497147986951,7.9682302,-0.613125,1.7962648
bmi160_accelerometer,smartphone,1497147986953,8.320298,-0.6849756,0.859812
bmi160_accelerometer,smartphone,1497147986955,8.346643,-0.76161623,0.22992188
bmi160_accelerometer,smartphone,1497147986958,8.248447,-0.7065308,-0.24189699
bmi160_accelerometer,smartphone,1497147986961,8.54064,-0.9412427,-0.62989014
bmi160_accelerometer,smartphone,1497147986964,8.617281,-1.0777588,-0.9388477
bmi160_accelerometer,smartphone,1497147986966,8.715476,-1.2597803,-0.87418216
bmi160_accelerometer,smartphone,1497147986968,8.964559,-1.3795313,-1.1687696
bmi160_accelerometer,smartphone,1497147986970,8.432864,-1.223855,-1.343606
bmi160_accelerometer,smartphone,1497147986973,8.155042,-1.214275,-1.101709
bmi160_accelerometer,smartphone,1497147986976,8.801697,-1.4298267,-0.62031007
bmi160_accelerometer,smartphone,1497147986978,8.128696,-1.0466236,-0.28740236
bmi160_accelerometer,smartphone,1497147986981,7.1347637,-0.728086,0.2706372
bmi160_accelerometer,smartphone,1497147986983,7.9155397,-1.0370435,1.4489869
bmi160_accelerometer,smartphone,1497147986986,8.351434,-1.1687696,2.5004005
bmi160_accelerometer,smartphone,1497147986988,7.92991,-1.0538087,3.7074904
bmi160_accelerometer,smartphone,1497147986990,7.462881,-0.8861573,4.902605
bmi160_accelerometer,smartphone,1497147986994,8.243657,-1.2070899,6.205496
bmi160_accelerometer,smartphone,1497147986996,8.698711,-1.5136524,7.30481
bmi160_accelerometer,smartphone,1497147986998,8.969349,-1.8250049,8.217313
bmi160_accelerometer,smartphone,1497147987001,8.832832,-1.8345851,8.974138
bmi160_accelerometer,smartphone,1497147987003,8.665181,-1.7914747,9.814791
bmi160_accelerometer,smartphone,1497147987006,9.335787,-2.0357666,10.303374
bmi160_accelerometer,smartphone,1497147987008,9.481883,-2.1387525,10.504556
bmi160_accelerometer,smartphone,1497147987010,8.686736,-1.8345851,10.312955
bmi160_accelerometer,smartphone,1497147987014,9.251961,-1.8753004,9.987232
bmi160_accelerometer,smartphone,1497147987016,9.896221,-1.8681153,9.436378
bmi160_accelerometer,smartphone,1497147987018,10.28661,-1.7723145,8.978929
bmi160_accelerometer,smartphone,1497147987021,11.263778,-1.9974464,8.3179035
bmi160_accelerometer,smartphone,1497147987023,12.334352,-2.1483326,7.5059915
bmi160_accelerometer,smartphone,1497147987026,12.482842,-1.9303858,6.3132715
bmi160_accelerometer,smartphone,1497147987028,12.20023,-1.6190332,4.766089
bmi160_accelerometer,smartphone,1497147987031,11.852952,-1.3268409,3.302732
bmi160_accelerometer,smartphone,1497147987034,11.929593,-1.0538087,1.7675245
bmi160_accelerometer,smartphone,1497147987036,12.030184,-1.0442286,0.6706055
bmi160_accelerometer,smartphone,1497147987038,12.305611,-1.1424243,-0.3903882
bmi160_accelerometer,smartphone,1497147987041,12.293635,-1.2454102,-1.104104
bmi160_accelerometer,smartphone,1497147987043,11.979888,-1.1304493,-1.705254
bmi160_accelerometer,smartphone,1497147987045,11.601475,-1.2310401,-2.1219873
bmi160_accelerometer,smartphone,1497147987049,11.091336,-1.1783496,-2.3710694
bmi160_accelerometer,smartphone,1497147987051,10.523716,-1.1735597,-2.7327175
bmi160_accelerometer,smartphone,1497147987053,10.183623,-1.1520045,-2.7830129
bmi160_accelerometer,smartphone,1497147987056,9.718989,-1.1520045,-2.6560767
bmi160_accelerometer,smartphone,1497147987058,9.280701,-1.089734,-2.550696
bmi160_accelerometer,smartphone,1497147987060,8.950189,-1.2334352,-2.2608986
bmi160_accelerometer,smartphone,1497147987064,8.595725,-1.094524,-1.8776954
bmi160_accelerometer,smartphone,1497147987066,8.490345,-1.0681788,-1.3891114
bmi160_accelerometer,smartphone,1497147987069,8.210127,-1.0585986,-0.77359134
bmi160_accelerometer,smartphone,1497147987071,7.932305,-1.0418335,-0.27542725
bmi160_accelerometer,smartphone,1497147987073,7.527547,-1.0274634,0.3305127
bmi160_accelerometer,smartphone,1497147987076,7.1706886,-0.9508228,0.74006104
bmi160_accelerometer,smartphone,1497147987078,6.8521514,-1.0538087,1.1520045
bmi160_accelerometer,smartphone,1497147987080,6.8018556,-1.1711646,1.5471827
bmi160_accelerometer,smartphone,1497147987084,6.8976564,-1.5591577,2.0070264
bmi160_accelerometer,smartphone,1497147987086,6.950347,-1.9447559,2.3830445
bmi160_accelerometer,smartphone,1497147987088,7.072493,-2.2656887,2.8836036
bmi160_accelerometer,smartphone,1497147987091,7.067703,-2.3734643,3.0728102
bmi160_accelerometer,smartphone,1497147987093,6.959927,-2.44292,3.5087037
bmi160_accelerometer,smartphone,1497147987095,7.311995,-2.567461,3.9326222
bmi160_accelerometer,smartphone,1497147987098,7.9730206,-2.574646,4.5888577
bmi160_accelerometer,smartphone,1497147987101,8.58854,-2.5051906,5.125342
bmi160_accelerometer,smartphone,1497147987104,9.412427,-2.5770411,6.013894
bmi160_accelerometer,smartphone,1497147987106,9.802815,-2.3926246,6.6342044
bmi160_accelerometer,smartphone,1497147987108,10.1189575,-2.299219,7.103628
bmi160_accelerometer,smartphone,1497147987111,10.394385,-2.074087,7.2904396
bmi160_accelerometer,smartphone,1497147987113,10.494976,-1.81782,7.1156034
bmi160_accelerometer,smartphone,1497147987115,10.487791,-1.7794995,6.456973
bmi160_accelerometer,smartphone,1497147987119,10.492581,-1.7675245,5.6929617
bmi160_accelerometer,smartphone,1497147987121,10.633887,-1.9184108,4.8115945
bmi160_accelerometer,smartphone,1497147987123,10.693763,-1.9591261,3.6811452
bmi160_accelerometer,smartphone,1497147987126,10.605147,-2.0405567,2.8404932
bmi160_accelerometer,smartphone,1497147987128,10.557246,-2.1219873,1.9232007
bmi160_accelerometer,smartphone,1497147987131,10.41115,-2.0357666,1.1639795
bmi160_accelerometer,smartphone,1497147987133,10.116563,-2.1004322,0.57959473
bmi160_accelerometer,smartphone,1497147987136,9.793235,-2.0980372,-0.20597169
bmi160_accelerometer,smartphone,1497147987139,9.5561285,-1.9351759,-0.5388794
bmi160_accelerometer,smartphone,1497147987141,9.311836,-1.9711012,-0.84544194
bmi160_accelerometer,smartphone,1497147987143,9.263936,-2.0980372,-1.1735597
bmi160_accelerometer,smartphone,1497147987146,9.081915,-2.0980372,-1.2286451
bmi160_accelerometer,smartphone,1497147987148,8.796907,-2.078877,-1.1615845
bmi160_accelerometer,smartphone,1497147987151,8.626861,-2.1100123,-1.094524
bmi160_accelerometer,smartphone,1497147987154,8.4448395,-2.0525317,-0.6993457
bmi160_accelerometer,smartphone,1497147987156,8.150251,-1.9663111,-0.17004639
bmi160_accelerometer,smartphone,1497147987158,7.8556643,-1.9232007,0.3544629
bmi160_accelerometer,smartphone,1497147987161,7.3575,-1.8681153,0.57001466
bmi160_accelerometer,smartphone,1497147987163,7.168294,-2.0501368,0.9388477
bmi160_accelerometer,smartphone,1497147987166,7.182664,-2.186653,1.2286451
bmi160_accelerometer,smartphone,1497147987168,6.969507,-2.3447242,1.1520045
bmi160_accelerometer,smartphone,1497147987170,6.912027,-2.5099807,1.0226734
bmi160_accelerometer,smartphone,1497147987173,6.6126494,-2.7662477,0.9388477
bmi160_accelerometer,smartphone,1497147987176,6.5360084,-3.0129347,0.87897223
bmi160_accelerometer,smartphone,1497147987179,7.4748564,-3.7146754,1.1208692
bmi160_accelerometer,smartphone,1497147987181,8.47837,-4.4116263,1.6142433
bmi160_accelerometer,smartphone,1497147987183,8.200547,-4.5625124,1.4513819
bmi160_accelerometer,smartphone,1497147987186,8.224498,-4.754114,1.590293
bmi160_accelerometer,smartphone,1497147987188,8.638836,-5.237908,2.0046315
bmi160_accelerometer,smartphone,1497147987191,8.940608,-5.637876,2.5698562
bmi160_accelerometer,smartphone,1497147987193,9.18011,-5.774392,3.2165112
bmi160_accelerometer,smartphone,1497147987195,9.093889,-5.398374,3.3721876
bmi160_accelerometer,smartphone,1497147987199,9.206455,-4.7325587,3.2404616
bmi160_accelerometer,smartphone,1497147987201,9.048384,-4.0811133,2.9985645
bmi160_accelerometer,smartphone,1497147987203,9.101074,-3.537444,2.4453151
bmi160_accelerometer,smartphone,1497147987206,9.182506,-3.1973512,1.6765138
bmi160_accelerometer,smartphone,1497147987208,9.223221,-3.027305,1.1855347
bmi160_accelerometer,smartphone,1497147987211,9.414823,-2.9338992,0.5460645
bmi160_accelerometer,smartphone,1497147987213,9.144185,-2.9722195,-0.16286133
bmi160_accelerometer,smartphone,1497147987216,9.13221,-3.1159205,-0.6394702
bmi160_accelerometer,smartphone,1497147987218,9.441168,-3.3626075,-0.91250247
bmi160_accelerometer,smartphone,1497147987221,9.407638,-3.5637891,-1.341211
bmi160_accelerometer,smartphone,1497147987224,9.081915,-3.67875,-1.6669337
bmi160_accelerometer,smartphone,1497147987226,9.182506,-3.774551,-1.8202149
bmi160_accelerometer,smartphone,1497147987229,9.14658,-3.8464015,-1.83219
bmi160_accelerometer,smartphone,1497147987231,9.11784,-3.9877076,-1.9639161
bmi160_accelerometer,smartphone,1497147987234,8.461604,-3.8631666,-1.83219
bmi160_accelerometer,smartphone,1497147987236,8.557405,-3.767366,-1.6262183
bmi160_accelerometer,smartphone,1497147987238,8.358619,-3.8344264,-1.1759547
bmi160_accelerometer,smartphone,1497147987241,7.812554,-3.5901344,-0.6706055
bmi160_accelerometer,smartphone,1497147987243,7.1874537,-3.523074,-0.026345216
bmi160_accelerometer,smartphone,1497147987246,6.0833497,-3.2692018,-0.086220704
bmi160_accelerometer,smartphone,1497147987248,5.973179,-3.319497,0.36164796
bmi160_accelerometer,smartphone,1497147987250,6.0091043,-3.6116896,0.85741705
bmi160_accelerometer,smartphone,1497147987254,5.7839723,-3.784131,1.1280543
bmi160_accelerometer,smartphone,1497147987256,5.5875807,-3.9613624,1.4226416
bmi160_accelerometer,smartphone,1497147987259,5.3313136,-4.0116577,1.6932789
bmi160_accelerometer,smartphone,1497147987261,5.1061816,-4.033213,2.0094216
bmi160_accelerometer,smartphone,1497147987263,4.727769,-3.7529957,2.4980054
bmi160_accelerometer,smartphone,1497147987266,4.806804,-3.915857,2.6704469
bmi160_accelerometer,smartphone,1497147987268,4.8020144,-3.9709425,2.5962012
bmi160_accelerometer,smartphone,1497147987271,4.8020144,-4.119434,2.5339308
bmi160_accelerometer,smartphone,1497147987273,5.6690116,-4.785249,2.179468
bmi160_accelerometer,smartphone,1497147987275,6.488108,-5.376819,2.1603076
bmi160_accelerometer,smartphone,1497147987279,7.4964113,-6.229446,2.3830445
bmi160_accelerometer,smartphone,1497147987281,8.274793,-6.8880763,2.7422974
bmi160_accelerometer,smartphone,1497147987283,8.638836,-6.825806,2.8979738
bmi160_accelerometer,smartphone,1497147987286,8.648416,-6.349197,2.823728
bmi160_accelerometer,smartphone,1497147987288,8.562195,-6.013894,2.4333398
bmi160_accelerometer,smartphone,1497147987291,8.396939,-5.2929935,1.6286134
bmi160_accelerometer,smartphone,1497147987293,8.169412,-4.641548,-0.4981641
bmi160_accelerometer,smartphone,1497147987296,8.58854,-4.3014555,-2.0573218
bmi160_accelerometer,smartphone,1497147987298,9.08431,-4.397256,-3.6308498
bmi160_accelerometer,smartphone,1497147987300,9.381292,-4.6199927,-4.430786
bmi160_accelerometer,smartphone,1497147987304,9.941727,-5.3073635,-4.3421707
bmi160_accelerometer,smartphone,1497147987306,10.193204,-5.6857767,-3.7050953
bmi160_accelerometer,smartphone,1497147987309,10.202784,-6.1144853,-2.430945
bmi160_accelerometer,smartphone,1497147987311,9.515413,-5.951624,-1.336421
bmi160_accelerometer,smartphone,1497147987313,8.919053,-5.688172,-1.0753639
bmi160_accelerometer,smartphone,1497147987316,8.590936,-5.2762284,-0.8167017
bmi160_accelerometer,smartphone,1497147987318,9.081915,-5.4678297,-0.8095166
bmi160_accelerometer,smartphone,1497147987320,8.617281,-5.2043777,-1.1184741
bmi160_accelerometer,smartphone,1497147987324,8.487949,-5.0487013,-1.1160791
bmi160_accelerometer,smartphone,1497147987326,8.188572,-4.9361353,-1.2070899
bmi160_accelerometer,smartphone,1497147987328,8.006551,-4.9289503,-1.0059083
bmi160_accelerometer,smartphone,1497147987331,7.7143583,-4.6271777,-0.9651929
bmi160_accelerometer,smartphone,1497147987333,7.3000197,-4.744534,-1.2597803
bmi160_accelerometer,smartphone,1497147987336,7.1611085,-4.90979,-1.583108
bmi160_accelerometer,smartphone,1497147987338,6.5096636,-4.7253737,-1.8800904
bmi160_accelerometer,smartphone,1497147987341,5.992339,-4.5529323,-1.2981006
bmi160_accelerometer,smartphone,1497147987343,5.5636306,-4.184099,-1.1903248
bmi160_accelerometer,smartphone,1497147987346,5.728887,-3.8344264,-0.847837
bmi160_accelerometer,smartphone,1497147987348,6.339617,-3.7266505,-0.69216067
bmi160_accelerometer,smartphone,1497147987350,6.3947024,-3.896697,-0.4406836
bmi160_accelerometer,smartphone,1497147987354,6.0091043,-3.9805226,-0.122146
bmi160_accelerometer,smartphone,1497147987356,5.0534916,-3.7290456,-0.086220704
bmi160_accelerometer,smartphone,1497147987359,5.0439115,-3.542234,0.028740235
bmi160_accelerometer,smartphone,1497147987361,4.387676,-3.159031,0.050295413
bmi160_accelerometer,smartphone,1497147987363,4.567302,-3.4847536,0.4382886
bmi160_accelerometer,smartphone,1497147987365,4.7708793,-3.8895118,-0.11256592
bmi160_accelerometer,smartphone,1497147987368,4.390071,-3.9757326,-0.16286133
bmi160_accelerometer,smartphone,1497147987370,3.5206788,-3.5542092,0.52690434
bmi160_accelerometer,smartphone,1497147987374,4.1218286,-4.2104445,0.2778223
bmi160_accelerometer,smartphone,1497147987376,3.908672,-4.2056546,0.102985844
bmi160_accelerometer,smartphone,1497147987378,3.2093263,-4.2032595,0.68737066
bmi160_accelerometer,smartphone,1497147987381,2.196233,-3.779341,0.4622388
bmi160_accelerometer,smartphone,1497147987383,2.931504,-4.1721244,1.0298585
bmi160_accelerometer,smartphone,1497147987385,2.6896071,-4.5840673,1.5423926
bmi160_accelerometer,smartphone,1497147987388,2.1411476,-4.89542,1.8585353
bmi160_accelerometer,smartphone,1497147987391,1.8561403,-4.4667115,1.9208057
bmi160_accelerometer,smartphone,1497147987393,2.308799,-4.91937,2.1171973
bmi160_accelerometer,smartphone,1497147987396,3.046465,-5.5444703,1.9184108
bmi160_accelerometer,smartphone,1497147987399,4.5529323,-6.183941,2.8548634
bmi160_accelerometer,smartphone,1497147987401,5.3001785,-7.0078273,2.7494826
bmi160_accelerometer,smartphone,1497147987403,6.7635355,-7.220984,3.4368532
bmi160_accelerometer,smartphone,1497147987406,5.5540504,-6.5216384,3.6931202
bmi160_accelerometer,smartphone,1497147987408,8.871153,-7.1635036,3.3937428
bmi160_accelerometer,smartphone,1497147987411,7.8772197,-6.701265,2.4069948
bmi160_accelerometer,smartphone,1497147987414,6.813831,-6.0019193,0.7759864
bmi160_accelerometer,smartphone,1497147987416,9.472302,-6.2701616,-0.46702883
bmi160_accelerometer,smartphone,1497147987418,9.14658,-5.968389,-1.2693604
bmi160_accelerometer,smartphone,1497147987421,8.023315,-5.637876,-3.04407
bmi160_accelerometer,smartphone,1497147987424,9.010064,-6.0617948,-3.9805226
bmi160_accelerometer,smartphone,1497147987426,11.682906,-7.6520877,-3.8799317
bmi160_accelerometer,smartphone,1497147987428,12.566668,-9.3381815,-6.0306597
bmi160_accelerometer,smartphone,1497147987431,12.406201,-10.37762,-6.581514
bmi160_accelerometer,smartphone,1497147987434,13.203743,-10.921289,-7.582632
bmi160_accelerometer,smartphone,1497147987436,12.116405,-10.832674,-7.7502837
bmi160_accelerometer,smartphone,1497147987438,10.528506,-9.206455,-7.9155397
bmi160_accelerometer,smartphone,1497147987440,10.284214,-9.13221,-6.1647806
bmi160_accelerometer,smartphone,1497147987444,10.071057,-8.859178,-5.3241286
bmi160_accelerometer,smartphone,1497147987446,10.789563,-9.429193,-3.66438
bmi160_accelerometer,smartphone,1497147987448,10.511742,-9.299861,-3.0871804
bmi160_accelerometer,smartphone,1497147987451,8.904683,-8.698711,-2.3064039
bmi160_accelerometer,smartphone,1497147987453,6.974297,-8.145462,-0.6011499
bmi160_accelerometer,smartphone,1497147987456,7.29523,-9.254355,0.23710695
bmi160_accelerometer,smartphone,1497147987459,6.2773466,-8.749006,-0.5029541
bmi160_accelerometer,smartphone,1497147987462,6.2031007,-8.377779,-0.30416748
bmi160_accelerometer,smartphone,1497147987465,5.333709,-7.5203614,-0.52690434
bmi160_accelerometer,smartphone,1497147987468,5.223538,-7.311995,-0.5484595
bmi160_accelerometer,smartphone,1497147987470,5.2929935,-8.214917,-0.23710695
bmi160_accelerometer,smartphone,1497147987472,5.8438478,-9.644744,-0.974773
bmi160_accelerometer,smartphone,1497147987475,6.047425,-9.639954,-2.435735
bmi160_accelerometer,smartphone,1497147987478,6.241421,-10.044712,-1.9998415
bmi160_accelerometer,smartphone,1497147987480,5.894143,-9.520203,-2.335144
bmi160_accelerometer,smartphone,1497147987483,6.6030693,-9.81958,-2.6393116
bmi160_accelerometer,smartphone,1497147987485,5.4271145,-6.7970657,-3.0081446
bmi160_accelerometer,smartphone,1497147987487,6.0330544,-1.6118482,-2.6704469
bmi160_accelerometer,smartphone,1497147987490,8.313113,5.1900077,0.8262818
bmi160_accelerometer,smartphone,1497147987492,8.262817,9.934542,25.049511
bmi160_accelerometer,smartphone,1497147987494,12.652888,-4.792434,-1.7004639
bmi160_accelerometer,smartphone,1497147987498,9.3309965,-8.940608,-10.262659
bmi160_accelerometer,smartphone,1497147987500,8.329878,-10.4494705,-8.111932
bmi160_accelerometer,smartphone,1497147987502,7.7526784,-11.309282,-9.036409
bmi160_accelerometer,smartphone,1497147987505,8.377779,-11.831397,-8.035291
bmi160_accelerometer,smartphone,1497147987508,7.788604,-12.949871,-6.962322
bmi160_accelerometer,smartphone,1497147987510,6.638994,-14.267132,-8.54064
bmi160_accelerometer,smartphone,1497147987512,4.416416,-12.846886,-5.4103494
bmi160_accelerometer,smartphone,1497147987515,3.5829494,-12.722344,-3.9541774
bmi160_accelerometer,smartphone,1497147987517,3.5733693,-13.258829,-3.8535867
bmi160_accelerometer,smartphone,1497147987520,2.5363257,-13.852794,-1.0633887
bmi160_accelerometer,smartphone,1497147987523,3.6308498,-15.2610655,-1.705254
bmi160_accelerometer,smartphone,1497147987525,4.0787187,-16.140038,-0.17723145
bmi160_accelerometer,smartphone,1497147987527,4.5768824,-15.423926,0.51492923
bmi160_accelerometer,smartphone,1497147987531,5.1852174,-15.385606,1.7220191
bmi160_accelerometer,smartphone,1497147987533,5.9085135,-15.385606,1.2765454
bmi160_accelerometer,smartphone,1497147987535,6.1935205,-15.900536,1.094524
bmi160_accelerometer,smartphone,1497147987537,6.047425,-15.8310795,0.29698244
bmi160_accelerometer,smartphone,1497147987541,6.0378447,-15.160474,0.19160157
bmi160_accelerometer,smartphone,1497147987543,6.6773148,-15.474222,-0.6730005
bmi160_accelerometer,smartphone,1497147987545,7.1371584,-15.289805,-1.5376027
bmi160_accelerometer,smartphone,1497147987547,7.7407036,-14.9161825,-1.8896705
bmi160_accelerometer,smartphone,1497147987550,8.382568,-15.26346,-1.7339942
bmi160_accelerometer,smartphone,1497147987552,9.4435625,-15.500567,-0.52690434
bmi160_accelerometer,smartphone,1497147987555,8.471185,-14.882652,-0.4167334
bmi160_accelerometer,smartphone,1497147987558,7.9394903,-14.305452,-0.122146
bmi160_accelerometer,smartphone,1497147987560,7.407796,-14.341377,-0.3161426
bmi160_accelerometer,smartphone,1497147987562,6.4114676,-14.070741,-0.76401126
bmi160_accelerometer,smartphone,1497147987565,7.077283,-14.283897,-1.101709
bmi160_accelerometer,smartphone,1497147987567,7.5155716,-12.808565,-2.2106032
bmi160_accelerometer,smartphone,1497147987570,7.893985,-11.699671,-2.42855
bmi160_accelerometer,smartphone,1497147987572,8.164622,-11.318863,-2.6105714
bmi160_accelerometer,smartphone,1497147987575,8.186177,-10.775193,-2.1579127
bmi160_accelerometer,smartphone,1497147987578,7.544312,-10.760823,-3.6284547
bmi160_accelerometer,smartphone,1497147987580,7.683223,-10.619517,-3.891907
bmi160_accelerometer,smartphone,1497147987582,7.8915896,-10.700948,-3.523074
bmi160_accelerometer,smartphone,1497147987585,8.023315,-10.775193,-3.6811452
bmi160_accelerometer,smartphone,1497147987587,7.846084,-10.710527,-3.0129347
