sensor_type,device_type,timestamps,x,y,z
bmi160_accelerometer,smartphone,1497148002663,7.048543,-11.148816,-2.565066
bmi160_accelerometer,smartphone,1497148002667,7.0245924,-10.832674,-2.4740553
bmi160_accelerometer,smartphone,1497148002669,7.055728,-10.375225,-2.6393116
bmi160_accelerometer,smartphone,1497148002671,6.974297,-9.80521,-2.6129665
bmi160_accelerometer,smartphone,1497148002674,6.878496,-9.297466,-2.811753
bmi160_accelerometer,smartphone,1497148002677,6.7970657,-8.808882,-3.0847852
bmi160_accelerometer,smartphone,1497148002679,6.598279,-8.224498,-3.0871804
bmi160_accelerometer,smartphone,1497148002681,6.5384035,-7.695198,-3.6164796
bmi160_accelerometer,smartphone,1497148002684,6.4090724,-7.302415,-4.038003
bmi160_accelerometer,smartphone,1497148002686,6.382727,-7.031778,-3.796106
bmi160_accelerometer,smartphone,1497148002688,6.2845316,-6.74198,-4.1074586
bmi160_accelerometer,smartphone,1497148002692,6.353987,-6.7300053,-4.3014555
bmi160_accelerometer,smartphone,1497148002694,6.4258375,-7.0150127,-4.4906616
bmi160_accelerometer,smartphone,1497148002696,6.464158,-7.654483,-4.7876444
bmi160_accelerometer,smartphone,1497148002698,6.576724,-8.3322735,-4.9481106
bmi160_accelerometer,smartphone,1497148002701,6.967112,-9.211246,-5.0439115
bmi160_accelerometer,smartphone,1497148002704,7.3000197,-10.303374,-5.2019825
bmi160_accelerometer,smartphone,1497148002706,7.6089773,-11.148816,-5.007986
bmi160_accelerometer,smartphone,1497148002709,7.7526784,-12.10922,-4.6918435
bmi160_accelerometer,smartphone,1497148002711,7.527547,-12.992982,-4.624783
bmi160_accelerometer,smartphone,1497148002713,7.067703,-13.471986,-5.225933
bmi160_accelerometer,smartphone,1497148002716,6.6988697,-13.9174595,-5.8893533
bmi160_accelerometer,smartphone,1497148002718,6.600674,-14.4802885,-6.6533647
bmi160_accelerometer,smartphone,1497148002722,7.1706886,-15.399976,-8.095166
bmi160_accelerometer,smartphone,1497148002724,5.7312818,-15.328126,-7.510782
bmi160_accelerometer,smartphone,1497148002726,5.654641,-15.534098,-6.5144534
bmi160_accelerometer,smartphone,1497148002729,5.7839723,-15.546072,-5.724097
bmi160_accelerometer,smartphone,1497148002731,5.118157,-15.409556,-4.5840673
bmi160_accelerometer,smartphone,1497148002733,3.9853127,-15.004798,-1.961521
bmi160_accelerometer,smartphone,1497148002737,3.1949563,-14.851517,-1.4968873
bmi160_accelerometer,smartphone,1497148002739,2.4453151,-14.62878,-1.0322535
bmi160_accelerometer,smartphone,1497148002741,2.0860622,-14.348562,-1.0657837
bmi160_accelerometer,smartphone,1497148002744,1.6238233,-13.929434,-1.5783179
bmi160_accelerometer,smartphone,1497148002746,1.0849439,-12.978611,-2.0860622
bmi160_accelerometer,smartphone,1497148002748,0.53169435,-11.62782,-2.7015822
bmi160_accelerometer,smartphone,1497148002751,0.09580079,-10.530901,-3.288362
bmi160_accelerometer,smartphone,1497148002754,-1.0442286,-9.335787,-3.271597
bmi160_accelerometer,smartphone,1497148002756,-1.7842896,-8.655601,-3.5566041
bmi160_accelerometer,smartphone,1497148002759,-2.2848487,-8.267608,-4.600833
bmi160_accelerometer,smartphone,1497148002761,-3.4368532,-8.5502205,-6.3875175
bmi160_accelerometer,smartphone,1497148002764,-4.416416,-8.923843,-8.751402
bmi160_accelerometer,smartphone,1497148002766,-4.514612,-9.745335,-10.638678
bmi160_accelerometer,smartphone,1497148002769,-4.670288,-10.645863,-12.276871
bmi160_accelerometer,smartphone,1497148002771,-4.5409575,-11.409874,-13.51749
bmi160_accelerometer,smartphone,1497148002774,-2.9985645,-12.324771,-12.18107
bmi160_accelerometer,smartphone,1497148002776,-2.5530908,-12.969031,-9.16574
bmi160_accelerometer,smartphone,1497148002778,0.39996827,-13.603711,-9.692644
bmi160_accelerometer,smartphone,1497148002781,2.7231374,-14.453943,-5.8749833
bmi160_accelerometer,smartphone,1497148002784,5.3097587,-15.208375,-1.9639161
bmi160_accelerometer,smartphone,1497148002786,7.846084,-15.565232,-0.023950197
bmi160_accelerometer,smartphone,1497148002789,9.85311,-15.919696,1.4920973
bmi160_accelerometer,smartphone,1497148002791,11.167976,-16.209494,2.3614893
bmi160_accelerometer,smartphone,1497148002793,12.923526,-16.587906,2.179468
bmi160_accelerometer,smartphone,1497148002796,14.099481,-16.808249,2.0429518
bmi160_accelerometer,smartphone,1497148002799,16.068186,-16.997454,1.8369801
bmi160_accelerometer,smartphone,1497148002802,17.579445,-16.650177,1.4873072
bmi160_accelerometer,smartphone,1497148002804,18.793718,-16.47055,0.81191164
bmi160_accelerometer,smartphone,1497148002806,19.483484,-16.429834,-0.57959473
bmi160_accelerometer,smartphone,1497148002809,19.536175,-16.48492,-3.2213013
bmi160_accelerometer,smartphone,1497148002811,19.912193,-15.993941,-3.051255
bmi160_accelerometer,smartphone,1497148002813,19.754122,-15.524517,-4.4331813
bmi160_accelerometer,smartphone,1497148002817,18.73145,-14.758111,-5.3169436
bmi160_accelerometer,smartphone,1497148002819,16.642992,-13.457615,-5.7767873
bmi160_accelerometer,smartphone,1497148002821,14.111456,-11.920012,-5.8055277
bmi160_accelerometer,smartphone,1497148002824,11.704461,-10.880574,-4.90979
bmi160_accelerometer,smartphone,1497148002826,9.319021,-9.917776,-3.439248
bmi160_accelerometer,smartphone,1497148002828,6.9048414,-9.096285,-1.5184424
bmi160_accelerometer,smartphone,1497148002832,4.87626,-8.631651,0.05508545
bmi160_accelerometer,smartphone,1497148002834,3.06802,-8.638836,1.5783179
bmi160_accelerometer,smartphone,1497148002836,1.8944606,-8.610096,2.7279274
bmi160_accelerometer,smartphone,1497148002839,1.0825489,-8.744217,3.5709743
bmi160_accelerometer,smartphone,1497148002841,0.57719976,-8.808882,4.0523734
bmi160_accelerometer,smartphone,1497148002843,0.39278322,-8.722662,3.9445972
bmi160_accelerometer,smartphone,1497148002846,0.22752686,-8.686736,3.5853443
bmi160_accelerometer,smartphone,1497148002849,0.29698244,-8.813672,2.787803
bmi160_accelerometer,smartphone,1497148002851,0.07185059,-8.885523,1.7483643
bmi160_accelerometer,smartphone,1497148002854,-0.07903565,-9.352551,0.9388477
bmi160_accelerometer,smartphone,1497148002856,-0.17962648,-9.75252,0.48618898
bmi160_accelerometer,smartphone,1497148002858,-0.26584718,-10.1189575,0.07424561
bmi160_accelerometer,smartphone,1497148002861,-0.41912845,-10.36804,-0.19639161
bmi160_accelerometer,smartphone,1497148002864,-0.31853762,-10.459051,0.028740235
bmi160_accelerometer,smartphone,1497148002867,-0.38080812,-10.183623,0.5676197
bmi160_accelerometer,smartphone,1497148002869,-0.3305127,-9.726174,1.0298585
bmi160_accelerometer,smartphone,1497148002871,-0.28979737,-9.319021,1.5974782
bmi160_accelerometer,smartphone,1497148002874,-0.17004639,-8.899893,1.7842896
bmi160_accelerometer,smartphone,1497148002876,-0.06706055,-8.50711,2.0046315
bmi160_accelerometer,smartphone,1497148002878,0.016765138,-8.214917,2.0261867
bmi160_accelerometer,smartphone,1497148002882,0.1101709,-7.94428,1.8202149
bmi160_accelerometer,smartphone,1497148002884,0.2945874,-7.7215433,2.1650977
bmi160_accelerometer,smartphone,1497148002886,0.7927515,-7.6520877,2.4836354
bmi160_accelerometer,smartphone,1497148002889,1.7914747,-7.7311234,2.318379
bmi160_accelerometer,smartphone,1497148002891,2.6057813,-7.2976246,2.0118165
bmi160_accelerometer,smartphone,1497148002894,3.2117214,-7.110813,1.6094532
bmi160_accelerometer,smartphone,1497148002896,4.0044727,-7.110813,1.0777588
bmi160_accelerometer,smartphone,1497148002899,4.7062135,-7.0293827,0.5460645
bmi160_accelerometer,smartphone,1497148002901,5.46304,-7.062913,-0.32332766
bmi160_accelerometer,smartphone,1497148002903,5.9300685,-7.117998,-0.9148975
bmi160_accelerometer,smartphone,1497148002907,6.2797413,-7.4125857,-1.7268091
bmi160_accelerometer,smartphone,1497148002909,6.615044,-7.549102,-2.0501368
bmi160_accelerometer,smartphone,1497148002911,7.3694754,-7.9466753,-2.2129982
bmi160_accelerometer,smartphone,1497148002914,8.322693,-8.236472,-2.179468
bmi160_accelerometer,smartphone,1497148002916,9.374106,-8.643626,-2.198628
bmi160_accelerometer,smartphone,1497148002919,10.480606,-8.954978,-2.1315675
bmi160_accelerometer,smartphone,1497148002921,11.62782,-9.386082,-2.088457
bmi160_accelerometer,smartphone,1497148002923,11.316468,-9.158555,-2.5267458
bmi160_accelerometer,smartphone,1497148002927,11.66135,-8.856783,-2.1148024
bmi160_accelerometer,smartphone,1497148002929,11.771522,-8.449629,-1.9854712
bmi160_accelerometer,smartphone,1497148002931,11.809842,-7.917935,-1.7315992
bmi160_accelerometer,smartphone,1497148002934,11.6876955,-7.2808595,-1.5280225
bmi160_accelerometer,smartphone,1497148002937,11.251802,-6.615044,-1.4873072
bmi160_accelerometer,smartphone,1497148002939,10.923684,-6.337222,-1.5663428
bmi160_accelerometer,smartphone,1497148002941,10.715318,-6.1504107,-1.4873072
bmi160_accelerometer,smartphone,1497148002944,10.578802,-5.9228835,-1.6046631
bmi160_accelerometer,smartphone,1497148002946,10.588382,-5.721702,-2.0405567
bmi160_accelerometer,smartphone,1497148002948,10.221944,-5.726492,-2.5387208
bmi160_accelerometer,smartphone,1497148002952,9.64714,-5.52052,-3.3458424
bmi160_accelerometer,smartphone,1497148002954,9.697434,-5.8438478,-3.4679885
bmi160_accelerometer,smartphone,1497148002957,9.283096,-6.08814,-3.9517825
bmi160_accelerometer,smartphone,1497148002959,9.242381,-6.569539,-4.152964
bmi160_accelerometer,smartphone,1497148002961,8.698711,-6.792276,-4.622388
bmi160_accelerometer,smartphone,1497148002964,8.305928,-7.074888,-4.840335
bmi160_accelerometer,smartphone,1497148002966,7.3527102,-7.067703,-5.1708474
bmi160_accelerometer,smartphone,1497148002968,7.32397,-7.563472,-4.0835085
bmi160_accelerometer,smartphone,1497148002971,7.0341725,-7.549102,-3.9948928
bmi160_accelerometer,smartphone,1497148002974,6.4976883,-7.673643,-3.786526
bmi160_accelerometer,smartphone,1497148002977,6.0330544,-7.668853,-3.8895118
bmi160_accelerometer,smartphone,1497148002979,5.4199295,-7.443721,-3.8631666
bmi160_accelerometer,smartphone,1497148002981,5.1828227,-7.6017923,-3.9972878
bmi160_accelerometer,smartphone,1497148002984,4.840335,-7.486831,-4.361331
bmi160_accelerometer,smartphone,1497148002986,4.505032,-7.3383403,-4.519402
bmi160_accelerometer,smartphone,1497148002989,4.1793094,-7.1539235,-4.7708793
bmi160_accelerometer,smartphone,1497148002991,4.1936793,-7.1778736,-4.782854
bmi160_accelerometer,smartphone,1497148002993,4.0739284,-7.206614,-4.655918
bmi160_accelerometer,smartphone,1497148002996,3.774551,-6.940767,-4.4571314
bmi160_accelerometer,smartphone,1497148002999,3.6907253,-6.8521514,-4.4523416
bmi160_accelerometer,smartphone,1497148003001,3.535049,-6.7395854,-4.6822634
bmi160_accelerometer,smartphone,1497148003003,3.3218923,-6.631809,-4.785249
bmi160_accelerometer,smartphone,1497148003007,3.2213013,-6.552774,-4.799619
bmi160_accelerometer,smartphone,1497148003009,3.0847852,-6.595884,-4.687053
bmi160_accelerometer,smartphone,1497148003011,2.9865894,-6.72761,-4.88105
bmi160_accelerometer,smartphone,1497148003013,2.6704469,-6.823411,-4.974456
bmi160_accelerometer,smartphone,1497148003017,2.3638844,-6.7779055,-5.230723
bmi160_accelerometer,smartphone,1497148003019,1.9854712,-6.701265,-4.8044095
bmi160_accelerometer,smartphone,1497148003022,1.468147,-6.835386,-5.613926
bmi160_accelerometer,smartphone,1497148003024,1.1232642,-6.9790874,-5.9061184
bmi160_accelerometer,smartphone,1497148003026,0.85023195,-7.067703,-6.07856
bmi160_accelerometer,smartphone,1497148003029,0.244292,-7.0293827,-6.310877
bmi160_accelerometer,smartphone,1497148003031,-0.21076173,-7.173084,-6.128855
bmi160_accelerometer,smartphone,1497148003033,-0.5412744,-7.2353544,-7.0078273
bmi160_accelerometer,smartphone,1497148003036,-0.7807764,-7.197034,-7.4580913
bmi160_accelerometer,smartphone,1497148003038,-0.99393314,-7.0581226,-7.805369
bmi160_accelerometer,smartphone,1497148003042,-1.0562036,-7.031778,-7.965835
bmi160_accelerometer,smartphone,1497148003044,-1.0729688,-7.0245924,-8.052056
bmi160_accelerometer,smartphone,1497148003047,-0.98195803,-6.8593364,-7.812554
bmi160_accelerometer,smartphone,1497148003049,-0.9627979,-6.6749196,-7.455696
bmi160_accelerometer,smartphone,1497148003051,-0.6825806,-6.70845,-6.6342044
bmi160_accelerometer,smartphone,1497148003054,-0.47900394,-6.3923073,-5.968389
bmi160_accelerometer,smartphone,1497148003056,-0.50534916,-6.13604,-5.132527
bmi160_accelerometer,smartphone,1497148003059,-0.2083667,-5.865403,-4.2200246
bmi160_accelerometer,smartphone,1497148003062,0.040715333,-5.5780005,-3.3985329
bmi160_accelerometer,smartphone,1497148003064,0.30416748,-5.3025737,-2.8572583
bmi160_accelerometer,smartphone,1497148003066,0.4382886,-5.0199614,-2.4884255
bmi160_accelerometer,smartphone,1497148003069,0.73527104,-4.869075,-1.8441651
bmi160_accelerometer,smartphone,1497148003072,0.86939216,-4.6918435,-1.6022681
bmi160_accelerometer,smartphone,1497148003074,0.92926764,-4.6032276,-1.707649
bmi160_accelerometer,smartphone,1497148003077,1.2741505,-4.397256,-1.7842896
bmi160_accelerometer,smartphone,1497148003079,1.9687061,-4.4212065,-1.1160791
bmi160_accelerometer,smartphone,1497148003081,1.3100758,-4.5409575,-2.1267774
bmi160_accelerometer,smartphone,1497148003084,1.6405884,-4.528982,-2.9937747
bmi160_accelerometer,smartphone,1497148003087,2.088457,-4.382886,-3.3817677
bmi160_accelerometer,smartphone,1497148003089,2.4716604,-4.287085,-3.7458107
bmi160_accelerometer,smartphone,1497148003091,2.663262,-4.2751102,-3.9278321
bmi160_accelerometer,smartphone,1497148003094,3.1015503,-4.358936,-4.0930886
bmi160_accelerometer,smartphone,1497148003096,3.3338673,-4.1936793,-3.2668068
bmi160_accelerometer,smartphone,1497148003099,3.7434156,-4.3158255,-2.9602442
bmi160_accelerometer,smartphone,1497148003102,4.1314087,-4.7157936,-3.63564
bmi160_accelerometer,smartphone,1497148003104,4.5888577,-5.1900077,-6.720425
bmi160_accelerometer,smartphone,1497148003106,5.647456,-5.733677,-3.65959
bmi160_accelerometer,smartphone,1497148003109,5.4271145,-6.071375,-3.7362306
bmi160_accelerometer,smartphone,1497148003112,5.261858,-6.444998,-4.6726832
bmi160_accelerometer,smartphone,1497148003114,5.0534916,-6.6653395,-5.8127127
bmi160_accelerometer,smartphone,1497148003117,4.775669,-7.077283,-6.847361
bmi160_accelerometer,smartphone,1497148003119,5.132527,-7.4101906,-7.3455253
bmi160_accelerometer,smartphone,1497148003121,5.407954,-7.795789,-7.3527102
bmi160_accelerometer,smartphone,1497148003124,5.9204884,-8.234077,-7.0030375
bmi160_accelerometer,smartphone,1497148003127,6.4042826,-8.6077,-6.2989016
bmi160_accelerometer,smartphone,1497148003129,6.806646,-8.859178,-5.3863993
bmi160_accelerometer,smartphone,1497148003131,6.8665214,-9.16095,-4.2511597
bmi160_accelerometer,smartphone,1497148003134,6.8042507,-9.316627,-3.3769777
bmi160_accelerometer,smartphone,1497148003136,7.6353226,-9.702225,-1.8274
bmi160_accelerometer,smartphone,1497148003139,7.573052,-9.948912,-1.2789404
bmi160_accelerometer,smartphone,1497148003142,7.189849,-10.346485,0.17962648
bmi160_accelerometer,smartphone,1497148003144,7.647298,-10.748848,-0.050295413
bmi160_accelerometer,smartphone,1497148003146,7.7502837,-11.088941,1.2382251
bmi160_accelerometer,smartphone,1497148003149,7.6017923,-11.306888,2.1148024
bmi160_accelerometer,smartphone,1497148003152,7.549102,-11.771522,2.5914114
bmi160_accelerometer,smartphone,1497148003154,7.209009,-11.888878,2.7063723
bmi160_accelerometer,smartphone,1497148003156,7.90117,-12.049344,3.168611
bmi160_accelerometer,smartphone,1497148003159,8.384964,-12.351116,3.5015187
bmi160_accelerometer,smartphone,1497148003162,8.794512,-12.559483,3.7242556
bmi160_accelerometer,smartphone,1497148003164,8.784932,-12.628939,3.5613942
bmi160_accelerometer,smartphone,1497148003167,8.923843,-12.760665,3.1494508
bmi160_accelerometer,smartphone,1497148003169,9.381292,-12.909156,3.2668068
bmi160_accelerometer,smartphone,1497148003172,8.849598,-12.731924,2.7973828
bmi160_accelerometer,smartphone,1497148003174,8.349038,-12.585828,2.8788135
bmi160_accelerometer,smartphone,1497148003177,8.169412,-12.375067,2.6512868
bmi160_accelerometer,smartphone,1497148003179,7.8269243,-12.473262,2.668052
bmi160_accelerometer,smartphone,1497148003182,7.1084185,-12.22418,2.189048
bmi160_accelerometer,smartphone,1497148003184,6.4833183,-12.406201,1.9303858
bmi160_accelerometer,smartphone,1497148003186,5.9037232,-12.21939,1.5687379
bmi160_accelerometer,smartphone,1497148003189,5.0199614,-12.300821,1.6094532
bmi160_accelerometer,smartphone,1497148003192,3.647615,-12.102035,0.57719976
bmi160_accelerometer,smartphone,1497148003194,2.6345215,-11.761941,0.24189699
bmi160_accelerometer,smartphone,1497148003196,1.2981006,-11.189531,-0.2083667
bmi160_accelerometer,smartphone,1497148003200,-0.102985844,-10.928474,-0.37601808
bmi160_accelerometer,smartphone,1497148003202,-1.7555494,-10.190808,-0.8981324
bmi160_accelerometer,smartphone,1497148003204,-2.926714,-9.671089,-1.1208692
bmi160_accelerometer,smartphone,1497148003206,-3.657195,-9.177715,-1.465752
bmi160_accelerometer,smartphone,1497148003209,-3.9661524,-8.811277,-1.83219
bmi160_accelerometer,smartphone,1497148003212,-3.894302,-8.423284,-2.059717
bmi160_accelerometer,smartphone,1497148003214,-3.6907253,-8.200547,-2.6345215
bmi160_accelerometer,smartphone,1497148003216,-3.04886,-7.92991,-2.955454
bmi160_accelerometer,smartphone,1497148003220,-2.088457,-7.9634404,-3.0799952
bmi160_accelerometer,smartphone,1497148003222,-0.8885523,-7.999366,-3.5063088
bmi160_accelerometer,smartphone,1497148003224,0.028740235,-7.9083548,-3.9733377
bmi160_accelerometer,smartphone,1497148003226,0.4263135,-7.711963,-4.2224197
bmi160_accelerometer,smartphone,1497148003229,0.6730005,-7.790999,-4.6894484
bmi160_accelerometer,smartphone,1497148003232,0.97237796,-7.685618,-4.9648757
bmi160_accelerometer,smartphone,1497148003234,1.0801538,-7.7071733,-5.2043777
bmi160_accelerometer,smartphone,1497148003236,1.4370118,-7.90117,-5.48699
bmi160_accelerometer,smartphone,1497148003239,2.0405567,-8.171807,-5.6354814
bmi160_accelerometer,smartphone,1497148003242,1.84177,-8.135881,-5.745652
bmi160_accelerometer,smartphone,1497148003244,1.5663428,-8.329878,-5.872588
bmi160_accelerometer,smartphone,1497148003246,1.3651612,-8.502319,-5.848638
bmi160_accelerometer,smartphone,1497148003249,1.2645704,-8.681946,-5.975574
bmi160_accelerometer,smartphone,1497148003252,1.0466236,-8.787327,-5.745652
bmi160_accelerometer,smartphone,1497148003254,0.97237796,-8.966953,-5.760022
bmi160_accelerometer,smartphone,1497148003256,0.9699829,-9.15616,-5.52052
bmi160_accelerometer,smartphone,1497148003259,1.0538087,-9.410032,-5.455855
bmi160_accelerometer,smartphone,1497148003262,1.1903248,-9.436378,-5.271438
bmi160_accelerometer,smartphone,1497148003264,1.3891114,-9.328602,-5.3001785
bmi160_accelerometer,smartphone,1497148003266,1.4801221,-9.249566,-5.230723
bmi160_accelerometer,smartphone,1497148003269,1.4729371,-9.1202345,-5.221143
bmi160_accelerometer,smartphone,1497148003272,1.4441968,-8.897498,-5.2091675
bmi160_accelerometer,smartphone,1497148003274,1.2549903,-8.705896,-5.1924024
bmi160_accelerometer,smartphone,1497148003276,1.1184741,-8.440049,-5.3408937
bmi160_accelerometer,smartphone,1497148003279,0.9508228,-8.2125225,-5.1804276
bmi160_accelerometer,smartphone,1497148003282,0.9148975,-7.92033,-5.0774417
bmi160_accelerometer,smartphone,1497148003284,0.9508228,-7.7287283,-4.8139896
bmi160_accelerometer,smartphone,1497148003286,0.9412427,-7.4916215,-4.7157936
bmi160_accelerometer,smartphone,1497148003289,0.80712163,-7.2664895,-4.5313773
bmi160_accelerometer,smartphone,1497148003292,0.57959473,-6.8761015,-4.351751
bmi160_accelerometer,smartphone,1497148003294,0.30416748,-6.5216384,-4.248765
bmi160_accelerometer,smartphone,1497148003297,0.05748047,-6.1935205,-3.9948928
bmi160_accelerometer,smartphone,1497148003299,-0.18920656,-5.879773,-3.896697
bmi160_accelerometer,smartphone,1497148003302,-0.0023950196,-5.7624173,-3.5877395
bmi160_accelerometer,smartphone,1497148003304,-0.3065625,-5.518125,-3.3051271
bmi160_accelerometer,smartphone,1497148003306,-0.60833496,-5.0654664,-3.2380664
bmi160_accelerometer,smartphone,1497148003310,-0.56522465,-4.600833,-2.924319
bmi160_accelerometer,smartphone,1497148003312,-0.85741705,-4.248765,-2.924319
bmi160_accelerometer,smartphone,1497148003314,-1.0274634,-3.9685476,-2.562671
bmi160_accelerometer,smartphone,1497148003316,-1.2046949,-3.6140847,-2.6273365
bmi160_accelerometer,smartphone,1497148003319,-1.3651612,-3.4512234,-2.4333398
bmi160_accelerometer,smartphone,1497148003322,-1.5040723,-3.3242872,-2.2249732
bmi160_accelerometer,smartphone,1497148003324,-1.3076807,-3.2739918,-2.1315675
bmi160_accelerometer,smartphone,1497148003327,-1.3388159,-3.178191,-1.9806812
bmi160_accelerometer,smartphone,1497148003329,-1.1472144,-3.0033545,-1.6310084
bmi160_accelerometer,smartphone,1497148003331,-0.974773,-2.936294,-1.6286134
bmi160_accelerometer,smartphone,1497148003335,-0.9268726,-2.7638526,-1.3292359
bmi160_accelerometer,smartphone,1497148003337,-0.8430469,-2.668052,-1.3603711
bmi160_accelerometer,smartphone,1497148003339,-0.852627,-2.5890162,-1.2669654
bmi160_accelerometer,smartphone,1497148003341,-0.6993457,-2.6608667,-1.0370435
bmi160_accelerometer,smartphone,1497148003344,-0.5388794,-2.5938063,-0.9699829
bmi160_accelerometer,smartphone,1497148003347,-0.48379397,-2.6464968,-0.977168
bmi160_accelerometer,smartphone,1497148003349,-0.45984375,-2.680027,-0.8909473
bmi160_accelerometer,smartphone,1497148003352,-0.5005591,-2.7542725,-0.96040285
bmi160_accelerometer,smartphone,1497148003354,-0.31853762,-2.7566676,-0.7831714
bmi160_accelerometer,smartphone,1497148003357,-0.45505372,-2.8716285,-1.1160791
bmi160_accelerometer,smartphone,1497148003359,-0.22273682,-2.8740237,-1.0442286
bmi160_accelerometer,smartphone,1497148003362,-0.17004639,-3.0129347,-1.0274634
bmi160_accelerometer,smartphone,1497148003364,-0.32572266,-2.9099488,-1.4202466
bmi160_accelerometer,smartphone,1497148003366,-0.2706372,-3.0368848,-1.3795313
bmi160_accelerometer,smartphone,1497148003369,-0.1939966,-3.0919704,-1.5447876
bmi160_accelerometer,smartphone,1497148003372,-0.4382886,-3.2692018,-1.8226099
bmi160_accelerometer,smartphone,1497148003374,-0.42152345,-3.300337,-1.8465601
bmi160_accelerometer,smartphone,1497148003377,-0.22513184,-3.295547,-1.9806812
bmi160_accelerometer,smartphone,1497148003379,-0.2802173,-3.4655933,-2.1387525
bmi160_accelerometer,smartphone,1497148003382,-0.033530276,-3.4991236,-2.1722827
bmi160_accelerometer,smartphone,1497148003384,0.15328126,-3.5877395,-2.2106032
bmi160_accelerometer,smartphone,1497148003386,0.28261232,-3.6452198,-2.1579127
bmi160_accelerometer,smartphone,1497148003389,0.49097902,-3.7050953,-2.1555176
bmi160_accelerometer,smartphone,1497148003392,0.91010743,-3.7506008,-2.1674929
bmi160_accelerometer,smartphone,1497148003394,1.1448194,-3.8799317,-2.1555176
bmi160_accelerometer,smartphone,1497148003397,1.5016773,-3.9445972,-2.1052222
bmi160_accelerometer,smartphone,1497148003399,1.6860938,-3.999683,-2.1291726
bmi160_accelerometer,smartphone,1497148003402,1.9950514,-4.1553593,-2.1459377
bmi160_accelerometer,smartphone,1497148003404,2.3806496,-4.3206153,-2.0166066
bmi160_accelerometer,smartphone,1497148003406,2.787803,-4.5385623,-2.0118165
bmi160_accelerometer,smartphone,1497148003410,3.0177248,-4.7876444,-2.074087
bmi160_accelerometer,smartphone,1497148003412,3.3865578,-4.9457154,-1.9926564
bmi160_accelerometer,smartphone,1497148003414,3.9853127,-5.240303,-2.0094216
bmi160_accelerometer,smartphone,1497148003417,4.26074,-5.494175,-2.1698878
bmi160_accelerometer,smartphone,1497148003419,4.2224197,-5.736072,-2.7830129
bmi160_accelerometer,smartphone,1497148003422,5.108577,-6.133645,-2.1435425
bmi160_accelerometer,smartphone,1497148003424,5.127737,-6.591094,-2.4333398
bmi160_accelerometer,smartphone,1497148003427,5.640271,-6.9886675,-2.311194
bmi160_accelerometer,smartphone,1497148003430,5.985154,-7.436536,-2.2656887
bmi160_accelerometer,smartphone,1497148003432,6.476133,-8.147857,-2.1818628
bmi160_accelerometer,smartphone,1497148003434,6.878496,-8.703502,-2.064507
bmi160_accelerometer,smartphone,1497148003437,7.0006423,-9.208851,-2.0429518
bmi160_accelerometer,smartphone,1497148003439,7.3096,-9.5561285,-2.1052222
bmi160_accelerometer,smartphone,1497148003441,7.561077,-10.011182,-2.0573218
bmi160_accelerometer,smartphone,1497148003445,7.7287283,-10.459051,-2.184258
bmi160_accelerometer,smartphone,1497148003447,7.7454934,-10.705738,-2.1459377
bmi160_accelerometer,smartphone,1497148003449,7.810159,-10.96919,-2.1028273
bmi160_accelerometer,smartphone,1497148003452,7.94907,-11.431429,-1.9208057
bmi160_accelerometer,smartphone,1497148003454,8.157437,-11.728411,-2.4069948
bmi160_accelerometer,smartphone,1497148003457,7.6185575,-11.60387,-2.794988
bmi160_accelerometer,smartphone,1497148003459,7.7718387,-11.611055,-2.6776319
bmi160_accelerometer,smartphone,1497148003462,7.510782,-11.352393,-2.7973828
bmi160_accelerometer,smartphone,1497148003464,7.436536,-10.914104,-3.027305
bmi160_accelerometer,smartphone,1497148003467,7.079678,-10.47821,-3.1374757
bmi160_accelerometer,smartphone,1497148003469,7.072493,-9.889036,-3.4703834
bmi160_accelerometer,smartphone,1497148003472,6.813831,-8.914263,-3.767366
bmi160_accelerometer,smartphone,1497148003474,6.974297,-8.258028,-5.024751
bmi160_accelerometer,smartphone,1497148003476,6.480923,-7.2185893,-4.3469605
bmi160_accelerometer,smartphone,1497148003480,6.342012,-6.430628,-4.792434
bmi160_accelerometer,smartphone,1497148003482,6.4042826,-5.8127127,-4.9457154
bmi160_accelerometer,smartphone,1497148003484,6.4976883,-5.489385,-5.0271463
bmi160_accelerometer,smartphone,1497148003487,6.3970976,-5.216353,-5.1708474
bmi160_accelerometer,smartphone,1497148003489,6.382727,-5.118157,-5.4223247
bmi160_accelerometer,smartphone,1497148003491,6.3947024,-5.118157,-5.815108
bmi160_accelerometer,smartphone,1497148003495,6.6509695,-5.4319043,-6.3132715
bmi160_accelerometer,smartphone,1497148003497,6.8808913,-6.0402393,-6.7395854
bmi160_accelerometer,smartphone,1497148003499,7.1323686,-6.6653395,-6.835386
bmi160_accelerometer,smartphone,1497148003502,7.7694435,-7.446116,-6.342012
bmi160_accelerometer,smartphone,1497148003504,8.042476,-8.372989,-5.4822
bmi160_accelerometer,smartphone,1497148003506,8.040081,-9.038804,-4.3014555
bmi160_accelerometer,smartphone,1497148003509,7.9778104,-9.424402,-3.4560134
bmi160_accelerometer,smartphone,1497148003511,7.7071733,-9.77647,-3.8344264
bmi160_accelerometer,smartphone,1497148003515,7.455696,-10.322535,-4.1984696
bmi160_accelerometer,smartphone,1497148003517,6.969507,-10.614727,-3.8152664
bmi160_accelerometer,smartphone,1497148003519,6.1719656,-10.859019,-2.7973828
