sensor_type,device_type,timestamps,x,y,z
bmi160_gyroscope,smartphone,1497147986116,-1.7685072,2.3764648,0.9199219
bmi160_gyroscope,smartphone,1497147986119,-1.7248535,2.3498468,0.83048505
bmi160_gyroscope,smartphone,1497147986121,-1.6428697,2.348782,0.6973945
bmi160_gyroscope,smartphone,1497147986123,-1.537462,2.3147109,0.51213247
bmi160_gyroscope,smartphone,1497147986126,-1.375624,2.2029147,0.3364529
bmi160_gyroscope,smartphone,1497147986128,-1.197815,2.0048761,0.17142063
bmi160_gyroscope,smartphone,1497147986130,-1.0210707,1.7131416,0.027682835
bmi160_gyroscope,smartphone,1497147986133,-0.83580863,1.3404881,-0.09263102
bmi160_gyroscope,smartphone,1497147986136,-0.6494819,0.9593167,-0.2044271
bmi160_gyroscope,smartphone,1497147986138,-0.45037842,0.54833305,-0.30664062
bmi160_gyroscope,smartphone,1497147986141,-0.28534615,0.13628472,-0.37904188
bmi160_gyroscope,smartphone,1497147986143,-0.13628472,-0.2534044,-0.4663493
bmi160_gyroscope,smartphone,1497147986146,0.0010647244,-0.6271227,-0.5302327
bmi160_gyroscope,smartphone,1497147986148,0.103278264,-0.93589276,-0.5696276
bmi160_gyroscope,smartphone,1497147986150,0.19377984,-1.2073975,-0.6068929
bmi160_gyroscope,smartphone,1497147986154,0.26937526,-1.4246012,-0.61328125
bmi160_gyroscope,smartphone,1497147986156,0.32580566,-1.6087986,-0.6164754
bmi160_gyroscope,smartphone,1497147986159,0.37158883,-1.7429539,-0.5930515
bmi160_gyroscope,smartphone,1497147986161,0.39820692,-1.8334554,-0.58240426
bmi160_gyroscope,smartphone,1497147986164,0.4141778,-1.9452515,-0.54833305
bmi160_gyroscope,smartphone,1497147986166,0.4184367,-2.0410767,-0.5302327
bmi160_gyroscope,smartphone,1497147986168,0.40353054,-2.0921834,-0.5046794
bmi160_gyroscope,smartphone,1497147986172,0.39607748,-2.0857952,-0.48657906
bmi160_gyroscope,smartphone,1497147986174,0.3577474,-2.009135,-0.46741402
bmi160_gyroscope,smartphone,1497147986176,0.33751765,-1.9196981,-0.4535726
bmi160_gyroscope,smartphone,1497147986179,0.3140937,-1.8228081,-0.44611952
bmi160_gyroscope,smartphone,1497147986181,0.26405165,-1.7589247,-0.45463732
bmi160_gyroscope,smartphone,1497147986183,0.2182685,-1.7078179,-0.46528456
bmi160_gyroscope,smartphone,1497147986187,0.16290283,-1.6396756,-0.48232016
bmi160_gyroscope,smartphone,1497147986189,0.11605496,-1.5576918,-0.4897732
bmi160_gyroscope,smartphone,1497147986191,0.07133654,-1.4852905,-0.50148517
bmi160_gyroscope,smartphone,1497147986194,0.021294488,-1.4363133,-0.4897732
bmi160_gyroscope,smartphone,1497147986196,-0.021294488,-1.3713651,-0.4887085
bmi160_gyroscope,smartphone,1497147986198,-0.052171495,-1.2989638,-0.46847874
bmi160_gyroscope,smartphone,1497147986202,-0.0873074,-1.2244331,-0.42482504
bmi160_gyroscope,smartphone,1497147986204,-0.119249135,-1.1371256,-0.4141778
bmi160_gyroscope,smartphone,1497147986206,-0.15438505,-1.0487535,-0.38330078
bmi160_gyroscope,smartphone,1497147986209,-0.19058567,-0.9763523,-0.3364529
bmi160_gyroscope,smartphone,1497147986211,-0.22146268,-0.9284397,-0.29492867
bmi160_gyroscope,smartphone,1497147986213,-0.2619222,-0.8943685,-0.25021023
bmi160_gyroscope,smartphone,1497147986216,-0.2959934,-0.8890449,-0.20762126
bmi160_gyroscope,smartphone,1497147986219,-0.3481649,-0.90182155,-0.17993842
bmi160_gyroscope,smartphone,1497147986221,-0.40566,-0.9295044,-0.15651448
bmi160_gyroscope,smartphone,1497147986224,-0.43866646,-0.94334584,-0.13415527
bmi160_gyroscope,smartphone,1497147986226,-0.47167292,-0.99764675,-0.121378586
bmi160_gyroscope,smartphone,1497147986228,-0.49935573,-1.0146824,-0.09901937
