,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,step_count_value,light_light_intensity,rotation_x,rotation_y,rotation_z,rotation_theta,rotation_phi,proximity_x,proximity_y,proximity_z,step_detect_value,labelwalkupstairs
2017-06-11 02:33:35.588,1.204230812,0.60520714530000008,-0.67758418600000003,-0.4195014145,0.67351803875,1.8753523125,,,-0.6016993315,0.183223517,-0.4593599925,0.626496279,0.5235988,,,,,0
2017-06-11 02:33:35.688,1.8713169695,0.65536400000000006,-0.47650812349999982,-0.735431767225,1.8068373125,-0.109240724375,,,-0.5835905715,0.2654108395,-0.458334212,0.6147987835,0.5235988,,,,,0
2017-06-11 02:33:35.788,1.1115467174,-3.2598282023000005,-0.12596387684999993,-0.25864817425,1.86765968775,-1.0324366395,,,-0.5603385735,0.3236316625,-0.523594077,0.5531718475,0.5235988,,,,,0
2017-06-11 02:33:35.888,-0.29747076179999982,2.6678942354999995,0.14161064136499985,-0.554284614846,-1.32904907885,0.564986456069,,,-0.5786489325,0.3267091755,-0.532682657,0.5228640165,0.5235988,,,,1.0,0
2017-06-11 02:33:35.988,-0.0063592609999999885,1.2668592889999997,-0.55164467150000018,0.0123611900488,-0.205647622361,-0.27150472862,,,-0.596261154,0.3118959325,-0.509413005,0.5363164195,0.5235988,,,,,0
2017-06-11 02:33:36.088,-1.13886012345,5.9235397050000005,0.94818852699999989,0.136202822205,-0.556687051744,0.458787009205,,,-0.617701945,0.3028401645,-0.4887825205,0.5362969625,0.5235988,,,,,0
2017-06-11 02:33:36.188,4.9126707549999997,-4.9346519334999996,0.53269249380000017,0.72558306475,-0.212146334135,-0.05611097235,,,-0.5928545735,0.306013964,-0.482405482,0.5674406335,0.5235988,,,,,0
2017-06-11 02:33:36.288,2.1700740930000002,-4.9149026249999999,-2.3940161149999999,-0.0501978605122,-0.218839817371,0.280100427902,,,-0.5865868945,0.2851860225,-0.473361734,0.5919887645,0.5235988,,,,1.0,0
2017-06-11 02:33:36.388,2.9225895799999995,0.41129529900000011,-1.934849276,-1.61062772436,-0.361842488205,-1.14965664821,,,-0.624511535,0.2811617365,-0.4649797955,0.5601798795,0.5235988,,,,,0
2017-06-11 02:33:36.488,-0.29068078500000005,-2.2836065299999997,1.4860697475,-1.11295642325,-0.07828386675,-1.67744668,,,-0.684289891,0.266959293,-0.4817438045,0.4770012405,0.5235988,,,,,0
2017-06-11 02:33:36.588,-1.345268457,-0.86473510755000016,0.36207508600000005,-1.081094545,-1.423509921,-1.8706142925,,,-0.749480759,0.208214153,-0.4760693005,0.4084460945,0.5235988,,,,,0
2017-06-11 02:33:36.688,-2.7811330950000004,2.0135022673200003,3.0984141799999998,-0.7138977155,-1.7016425575,-1.3180489555,,,-0.8180599965,0.1391618825,-0.439034216,0.3428194965,0.5235988,,,,,0
2017-06-11 02:33:36.788,-4.3885214000000001,4.3777418549999991,2.8532124399999996,0.815951543025,-0.671495061575,0.12246991959,,,-0.8559179795,0.086773982,-0.3860718425,0.332337123,0.5235988,,,,,0
2017-06-11 02:33:36.888,0.82576683300000009,-2.9935409455000004,0.26767203649999999,1.52404651025,1.87591130217,0.81257104925,,,-0.808998253,0.10525777445,-0.4208161295,0.3943667975,0.5235988,,,,1.0,0
2017-06-11 02:33:36.988,-1.9192106685000003,-1.700165913,0.90550082399999998,1.07861905525,1.08423548625,1.45750123775,,,-0.7444499265,0.1432545145,-0.4576831445,0.4633520375,0.5235988,,,,,0
2017-06-11 02:33:37.088,0.83544420250000007,1.7524785429999998,0.720524885,0.36051568425,0.65182427925,1.35180071675,,,-0.6933124675,0.202842637,-0.4615628695,0.514425488,0.5235988,,,,,0
2017-06-11 02:33:37.188,1.0569121216000001,2.4655690678500002,0.18179817500000001,0.76479153825,-0.4239466407,0.75736508775,,,-0.662974441,0.224638623,-0.450547239,0.553820639,0.5235988,,,,,0
2017-06-11 02:33:37.288,1.4122109889999999,-0.27727793305000004,-0.7487211975000001,0.17333713674,-0.053608874675,0.565155707,,,-0.6511607205,0.2218469175,-0.426908219,0.5869110245,0.5235988,,,,,0
2017-06-11 02:33:37.388,3.1047328969999999,-2.8825082749999997,-0.53898873100000011,-0.0129364016,-0.51556618075,0.32836100865,,,-0.647861464,0.2339714085,-0.406964909,0.599839048,0.5235988,,,,,0
2017-06-11 02:33:37.488,4.8919162969999999,-2.64953554,-4.6688073414999991,-1.4995046115,-0.059677802405,-1.52218323825,,,-0.675525338,0.219625693,-0.3972408315,0.580258452,0.5235988,,,,,0
2017-06-11 02:33:37.588,-4.5064900750000003,-1.5598338477,3.1696568550000004,-1.00246465,-0.77184534095,-1.98105287,,,-0.7407540945,0.1758597185,-0.4319966965,0.4824113985,0.5235988,,,,,0
2017-06-11 02:33:37.688,-2.3972672160000004,0.59034815249999995,1.6209673160000002,-1.3579228915,-1.621734975,-1.5772561025,,,-0.809146783,0.10423208395,-0.400237237,0.415515102,0.5235988,,,,,0
2017-06-11 02:33:37.788,-4.0805299450000003,3.1131207750000001,2.5274264275,-0.445560546065,-0.98521611275,-0.802189982925,,,-0.8578822035,0.04437068765,-0.369082584,0.3541499265,0.5235988,,,,,0
2017-06-11 02:33:37.888,-1.9164818699999997,2.5556511373499999,-0.18220959000000006,0.9406041585,1.17596147538,0.606786436175,,,-0.8583947565,0.03246768185,-0.359850704,0.363371937,0.5235988,,,,,0
2017-06-11 02:33:37.988,-0.13602136000000001,-2.7492033945000003,2.0353634340000002,1.374479351,1.6972505605,1.057643986,,,-0.7954173175,0.08171804015,-0.421957296,0.4259812075,0.5235988,,,,1.0,0
2017-06-11 02:33:38.088,-1.0062421409,-1.324019729,0.62201205910000001,0.73692237475,1.61878036,1.39510838,,,-0.7298064355,0.14231281205,-0.4569564255,0.4869982315,0.5235988,,,,,0
2017-06-11 02:33:38.188,1.3792248020000002,2.0611918075000002,1.2094204200500001,0.263918560025,0.71115604245,1.09903515575,,,-0.678518603,0.2086819795,-0.4739276165,0.520670397,0.5235988,,,,,0
2017-06-11 02:33:38.288,1.7998716989999999,1.3685435575,-0.35982786364999997,0.5176157735,-0.0805464008,0.60904897625,,,-0.6531558005,0.227804454,-0.4692390955,0.548842218,0.5235988,,,,,0
2017-06-11 02:33:38.388,2.1867665385000001,-1.9042068780000001,-1.418037875,-0.01815355025,0.096623741175,0.4974924745,,,-0.6402872955,0.236492321,-0.4598937805,0.5679230715,0.5235988,,,,,0
2017-06-11 02:33:38.488,3.278857285,-2.0079459774999999,-2.6964684499999998,-0.57673459025,-0.55261859,-0.086535476475,,,-0.6486903555,0.245619146,-0.4387926575,0.571136929,0.5235988,,,,,0
2017-06-11 02:33:38.588,1.9398328647619045,-2.2515770333333336,0.088793907619047568,-1.4226581225,-0.0144003964925,-2.15614678,,,-0.6962125115,0.224369964,-0.4453855015,0.5148508565,0.5235988,,,,,0
2017-06-11 02:33:38.688,-4.3499776389473679,-0.35238223068421054,-0.05172898684210521,-1.0808549785,-1.67643518625,-1.7361662225,,,-0.7592193535,0.166772241,-0.4512490175,0.4365173565,0.5235988,,,,,0
2017-06-11 02:33:38.788,-2.1623676784999999,1.6686585905000002,3.9461527300000001,-1.12655826475,-1.541907265,-1.34397499875,,,-0.83882071,0.10656560915,-0.387958443,0.3651429865,0.5235988,,,,,0
2017-06-11 02:33:38.888,-3.8219677300000008,3.61274922,2.8514191000000002,0.4909177972,-0.71035750125,0.058613078925,,,-0.8768161045,0.0578136787,-0.3385102665,0.3360827455,0.5235988,,,,,0
2017-06-11 02:33:38.988,0.87396168525000006,-3.2519888287500001,0.71757789999999966,1.29571636425,2.54966889625,1.023546187,,,-0.831520287143,0.0937358797143,-0.37954114619,0.391436830952,0.5235988,,,,,0
2017-06-11 02:33:39.088,-2.3458308754999999,-0.14565729500000005,1.2939591579999998,0.86255985675,1.5925881525,1.38994446825,,,-0.76160856,0.1548564465,-0.4403891285,0.448098986,0.5235988,,,,1.0,0
2017-06-11 02:33:39.188,1.6719577889499999,0.97432063849999984,1.3596879449999999,0.425117835,1.03368768325,1.22786680075,,,-0.702135995789,0.223668257895,-0.468420760526,0.486890741053,0.5235988,,,,,0
2017-06-11 02:33:39.288,0.79668747204000001,1.67044484,0.30884725850000005,0.49765219175,0.13615163225,0.7536385545,,,-0.6630951295,0.2549150225,-0.4783550945,0.5160655025,0.5235988,,,,,0
2017-06-11 02:33:39.388,1.1130883889999998,1.0375793190000002,0.26233249175000006,0.407682973,0.1276604561,0.64048497275,,,-0.642201601,0.2631345155,-0.4700778045,0.545234886,0.5235988,,,,,0
2017-06-11 02:33:39.488,2.8372262949999998,-1.3268464563,-0.16123060260000002,0.192715115275,-0.131440227475,0.598801004,,,-0.6218766495,0.274079395,-0.4658480065,0.566603862,0.5235988,,,,,0
2017-06-11 02:33:39.588,3.2854007700000003,-2.6519687799999998,-4.5684719299999994,-0.94435730775,-0.15624830273,-0.65493859445,,,-0.6325814415,0.272417742,-0.4477394,0.5700000065,0.5235988,,,,,0
2017-06-11 02:33:39.688,0.684019971,-1.9446955200000002,2.9549637657999996,-1.18264262275,-0.25646548955,-2.3584710325,,,-0.69040027,0.252025889,-0.475070549,0.482140314,0.5235988,,,,,0
2017-06-11 02:33:39.788,-2.5785773215000001,-0.16386129505000002,-0.68573560805000011,-1.07711889205,-1.76345661026,-1.56661911282,,,-0.756994743,0.1803019195,-0.4664118005,0.4189190475,0.5235988,,,,,0
2017-06-11 02:33:39.888,-2.921883615,1.3724857884999999,3.4676166299999998,-0.87054528825,-1.6816789575,-1.363565932,,,-0.830710047,0.1106656603,-0.415321984,0.3521241295,0.5235988,,,,,0
2017-06-11 02:33:39.988,-3.556868165,3.529796890000001,2.80893864,0.533504831951,-0.433888180049,-0.122677027439,,,-0.865559729,0.0577633039,-0.3725744185,0.3293315995,0.5235988,,,,,0
2017-06-11 02:33:40.088,1.4078986,-2.1014349784999999,0.93118049999999997,1.414246805,1.964576228,0.75241411425,,,-0.8253074415,0.0769325482,-0.408765916,0.3798323415,0.5235988,,,,,0
2017-06-11 02:33:40.188,-3.9148001325000004,-1.2146772882000003,-0.32978182550000001,0.944901969744,1.36953588872,1.08391673487,,,-0.7650429015,0.10842840395,-0.455433275,0.4412073075,0.5235988,,,,1.0,0
2017-06-11 02:33:40.288,1.0062767960000001,-0.80937641164999996,1.551665632,-0.067130874775,1.67475826125,1.6801883475,,,-0.697313986,0.1968848015,-0.4904621565,0.4827228215,0.5235988,,,,,0
2017-06-11 02:33:40.388,1.6049502625500001,2.2317695187500002,0.86349639157499991,0.161944579975,0.092364844225,0.87546964825,,,-0.6591865995,0.2587670065,-0.4925394705,0.5057521725,0.5235988,,,,,0
2017-06-11 02:33:40.488,0.8607630327500001,2.759686565,-0.2938823718500001,0.2421449476,-0.010194736515,0.27209032425,,,-0.6473715925,0.2706183575,-0.4806086085,0.525987707,0.5235988,,,,,0
2017-06-11 02:33:40.588,0.16721762900000001,1.01824868075,-0.060587344850000016,0.195403544775,-0.363417057125,0.2937042271,,,-0.642015097,0.266496392,-0.4731162575,0.541197424,0.5235988,,,,,0
2017-06-11 02:33:40.688,2.3851996496999996,-1.5147788681999999,-0.54090085069999994,0.41636047625,0.5253350215,1.04177958725,,,-0.6244026745,0.2840879245,-0.4608919825,0.562706777,0.5235988,,,,1.0,0
2017-06-11 02:33:40.788,3.1881553249999999,-2.2880449949999999,-2.2375324555000002,0.0784968109,-0.471220403025,0.61748691725,,,-0.5978162065,0.305306858,-0.4385279745,0.5974185215,0.5235988,,,,,0
2017-06-11 02:33:40.888,2.9776865521999993,-0.57364263199999999,0.74957550649999993,-1.2233150995,-0.481468371,-1.38927903275,,,-0.6297121845,0.2976933315,-0.427822006,0.575283878,0.5235988,,,,,0
2017-06-11 02:33:40.988,-1.6205509172500001,-1.6767869804999997,0.80932952700000005,-1.34618427975,-1.15751514125,-1.4810316575,,,-0.7031795675,0.246504497,-0.4224450715,0.515207856,0.5235988,,,,,0
2017-06-11 02:33:41.088,2.3035428746499997,1.1389272335000002,4.0761519699999997,-0.6831271866,-1.3131246095,-1.9011186675,,,-0.7642893865,0.1859103345,-0.407042148,0.463069301,0.5235988,,,,,0
2017-06-11 02:33:41.188,-0.2303847228,0.28203632179999999,4.4481732449999996,0.70665758875,-2.57319932,-2.557920505,,,-0.80366232,0.05164102107,-0.394711258,0.4392653835,0.5235988,,,,,0
2017-06-11 02:33:41.288,-2.5719953149999997,-0.70564776300000009,2.5664642750000004,1.167789726,-2.3265559125,-2.3445231425,,,-0.81098783,-0.12084350655,-0.361403993,0.441089011,0.5235988,,,,,0
2017-06-11 02:33:41.388,-3.1564457300000002,0.043829025100000009,1.1701471325000001,1.4609615975,-1.5891544025,-1.8347064875,,,-0.796813964,-0.2773825495,-0.3096398775,0.4365333425,0.5235988,,,,,0
2017-06-11 02:33:41.488,-1.8672498430000002,2.8648820770000003,1.3221352405000002,1.7613735875,-0.7777545617,-0.435498900875,,,-0.7598074085,-0.3760730115,-0.263165633,0.4595162845,0.5235988,,,,,0
2017-06-11 02:33:41.588,-0.60546588074999996,-5.5998862604999999,-0.22247245950000019,1.7295649475,0.736975626625,0.549317938075,,,-0.7210630185,-0.391574268,-0.2171272415,0.5279847575,0.5235988,,,,,0
2017-06-11 02:33:41.688,-2.3650620235499997,-3.0111983854999993,1.5192623518000001,1.2890352175,0.7327433395,1.18080598625,105.0,,-0.690839776,-0.350522613,-0.187239371,0.603301771,0.5235988,,,,1.0,0
2017-06-11 02:33:41.788,-1.6110274539999996,0.18540675165000001,0.98606100528500007,0.7066043555,0.1733903693,1.639675585,,,-0.678178591,-0.2945792715,-0.143037282,0.65737921,0.5235988,,,,,0
2017-06-11 02:33:41.888,0.1513200945,1.0806415413999999,0.55030117830000003,0.84174449925,-0.7384396145,0.972120004,,,-0.6720955735,-0.260666698,-0.0763016885,0.688514339,0.5235988,,,,,0
2017-06-11 02:33:41.988,0.048579563149999991,1.0112548816999998,-0.23350995399999994,0.6238752675,-0.085417514225,0.7024785425,,,-0.656477087,-0.254706995,-0.02275989265,0.7095443385,0.5235988,,,,,0
2017-06-11 02:33:42.088,3.1175196874999997,-1.8969713225,-0.6724429972599999,0.278957793625,-0.352423780275,0.6525695925,106.0,,-0.648698244,-0.2321683705,0.00969246105,0.724604773,0.5235988,,,,1.0,0
2017-06-11 02:33:42.188,2.7417699449999997,-3.4290269100000002,-4.427163779999999,-0.86926762315,-0.961073481775,-0.676579115875,,,-0.654558469,-0.2602141855,0.0419983041,0.7082058035,0.5235988,,,,,0
2017-06-11 02:33:42.288,0.39683781749999997,-1.0765110359499999,3.8526552470000004,-1.28749135525,-0.3340572848,-2.2880661425,,,-0.675278234,-0.328322831,-0.017226053175,0.659041999,0.5235988,,,,,0
2017-06-11 02:33:42.388,-3.9328071300000005,0.077706346125000006,0.10068659019999997,-0.8516464355,-2.033596985,-1.7862348975,,,-0.664906333,-0.427219281,-0.05614336655,0.6087108265,0.5235988,,,,,0
2017-06-11 02:33:42.488,-3.1946067850000004,0.63974753699999987,3.5422957850000003,-0.66494700242,-1.50272542,-1.536743345,,,-0.656961362,-0.5359316055,-0.062830563,0.5254786535,0.5235988,,,,,0
2017-06-11 02:33:42.588,-4.3849827550000011,2.3093567935000001,2.0482525159999998,0.801870570675,-0.201978220125,-0.013335668025,,,-0.6344564065,-0.595375872,-0.05303608285,0.4898511495,0.5235988,,,,,0
2017-06-11 02:33:42.688,0.9837392500000004,-4.3947458815000005,0.18856950799999983,1.0924604705,2.1253762535,0.97991910475,107.0,,-0.624710631,-0.539130821,-0.04257093715,0.561695393,0.5235988,,,,1.0,0
2017-06-11 02:33:42.788,-2.7205730338,-0.63909877500000012,1.0318971024999999,0.78241272575,1.48100503775,1.35337119025,,,-0.6177169155,-0.4633167865,-0.03564016175,0.633554258,0.5235988,,,,,0
2017-06-11 02:33:42.888,-0.25519577050000009,1.258813964,0.91213311450000023,0.366531378,1.37046002575,1.328776065,,,-0.6253232955,-0.3673065365,-0.02731416535,0.687369392,0.5235988,,,,,0
2017-06-11 02:33:42.988,0.42941140299999991,2.01475004,0.18881003145999997,0.386186751053,0.318576748816,0.810619525263,,,-0.6244589805,-0.307174816,-0.018421538925,0.7177643605,0.5235988,,,,,0
2017-06-11 02:33:43.088,0.95272070049999991,0.97677879499999987,-0.71247857875000009,0.472867478293,-0.137609136439,0.543580758049,,,-0.618475616,-0.2891991415,0.006549330862,0.730586042,0.5235988,,,,,0
2017-06-11 02:33:43.188,-0.072315612649999986,0.7051944081,0.031891239800000012,0.2194929355,-0.4978917525,0.26679331825,,,-0.613992232,-0.2997185955,0.02882363545,0.7295715035,0.5235988,,,,,0
2017-06-11 02:33:43.288,-0.65485871849999999,0.46552722450000006,-0.11928766595000004,0.237247213875,-0.119408841383,0.39549187825,,,-0.608382127,-0.303869454,0.05523582225,0.7310501205,0.5235988,,,,,0
2017-06-11 02:33:43.388,1.17861137975,-0.97942962249999999,0.2173495815,0.1187433879,0.26205529175,0.73609721525,,,-0.6106001835,-0.2812301915,0.07642533355,0.736274156,0.5235988,,,,,0
2017-06-11 02:33:43.488,1.9921209959999999,-3.6424834820000003,-1.43441110835,-0.135033674087,-0.4391189564,0.5590867824,108.0,,-0.616940953,-0.261572986,0.1053906053,0.7346514315,0.5235988,,,,1.0,0
2017-06-11 02:33:43.588,2.8316982055,0.46233165070000004,-0.44686177850000008,-1.19110718975,-0.3113786487,-0.837778397545,,,-0.644743282,-0.283310883,0.1020434039,0.702155244,0.5235988,,,,,0
2017-06-11 02:33:43.688,-1.4233241047,-2.2000577281,1.649298717,-0.75632697875,-0.963895003,-1.893426035,,,-0.649996433,-0.3593746195,0.05497696305,0.6665293195,0.5235988,,,,,0
2017-06-11 02:33:43.788,-0.13569168190000008,-0.26520494467500005,2.39002391,-0.795349124,-0.8861967495,-1.65223933,,,-0.6418313395,-0.439821512,0.023880154745,0.62711702,0.5235988,,,,,0
2017-06-11 02:33:43.888,-1.0723336457100001,1.5237910101999999,3.7838755050000001,0.157685686582,-1.69080896575,-1.987707375,,,-0.606613524,-0.529452172,-0.0072558589925,0.5918619995,0.5235988,,,,,0
2017-06-11 02:33:43.988,-1.727906505,-1.1047224070000001,4.0833167100000001,0.75204147,-2.212470685,-2.1090061125,,,-0.530868554,-0.647386105,0.0065317017215,0.5450057915,0.5235988,,,,,0
2017-06-11 02:33:44.088,-1.7400300245,-1.1488728715000001,2.67076359,1.145590231,-2.06061437,-1.9426162875,,,-0.430909051,-0.7415665965,0.0441575519,0.510406447,0.5235988,,,,,0
2017-06-11 02:33:44.188,-2.6423976050000002,0.85385626683999993,1.3029344540000001,1.2574661425,-1.08338369525,-1.1201965495,,,-0.334664173,-0.807633978,0.08164428245,0.4777216795,0.5235988,,,,,0
2017-06-11 02:33:44.288,1.7535678344000001,1.0389383665000005,1.8277112895000003,1.84351707,-0.5448993335,-0.03455030805,,,-0.2715957035,-0.827486995,0.14250852335,0.469527875,0.5235988,,,,,0
2017-06-11 02:33:44.388,-4.1042829099999993,-3.7888674413499999,1.0236496915000002,1.5389260275,0.88843264575,0.971002036,109.0,,-0.2505232685,-0.8022300655,0.230323709,0.4894082695,0.5235988,,,,1.0,0
2017-06-11 02:33:44.488,0.35086803599999994,-3.0056400174999998,1.9566165014999997,0.88888517225,0.793885134,1.4415569775,,,-0.2846593175,-0.740043116,0.297464487,0.5311063445,0.5235988,,,,,0
2017-06-11 02:33:44.588,0.18171580155,0.46177525631999999,2.12154825,0.855000312,-0.239163719165,1.5519156775,,,-0.322778314,-0.6940841465,0.365154042,0.529182851,0.5235988,,,,,0
2017-06-11 02:33:44.688,0.099028051924999999,0.6776529805,1.1339892774,1.06246186,-1.02719286875,0.87584229,,,-0.3155606315,-0.6681633925,0.44244547,0.5075334655,0.5235988,,,,,0
2017-06-11 02:33:44.788,0.96313421239999997,0.46504324325000013,0.31435199940000003,0.71014455775,-0.179246352785,0.79968787725,,,-0.3020884435,-0.649260763,0.503827609,0.482821102,0.5235988,,,,,0
2017-06-11 02:33:44.888,2.5367641095,-1.5890897234999999,-2.0480895485999993,-0.010673862525,-0.56464996675,0.1837714369,,,-0.3031076065,-0.6359495205,0.537694152,0.463115145,0.5235988,,,,,0
2017-06-11 02:33:44.988,3.3048608852500001,-2.6586816925000001,-3.1506769439999998,-1.5880364485,0.124572754875,-1.721286711,,,-0.2912596545,-0.669708855,0.5035681805,0.46047162,0.5235988,,,,,0
2017-06-11 02:33:45.088,-4.0489635500000007,-1.5827818615,3.4061407443000009,-0.84600339625,-0.62491336175,-2.094020105,,,-0.251174943,-0.7314998975,0.4011153795,0.489894657,0.5235988,,,,,0
2017-06-11 02:33:45.188,-2.0750751799999998,0.38863320235000004,1.9601514694999995,-1.5067447475,-1.5354390625,-1.525723445,,,-0.1980535555,-0.8022295995,0.333374989,0.452202013,0.5235988,,,,,0
2017-06-11 02:33:45.288,-3.0568866699999999,1.5845551800000002,3.0255870950000001,-0.55418905325,-1.455425015,-0.8911477041,,,-0.144885145,-0.864374591,0.2706474565,0.3973418835,0.5235988,,,,,0
2017-06-11 02:33:45.388,-2.4036444499999998,3.0376743090000002,-0.024571250000000065,0.84171787225,0.680491995,0.5189466746,,,-0.12447595495,-0.880108162,0.2781831545,0.363551405,0.5235988,,,,,0
2017-06-11 02:33:45.488,0.94517564050000014,-3.5561396945000006,2.6985943407499997,1.4627450075,1.60400731,0.90959405525,110.0,,-0.158883307,-0.8217742045,0.3364558355,0.430072191,0.5235988,,,,1.0,0
2017-06-11 02:33:45.588,-0.96596403574999989,-0.8072976584999999,0.88648957875000023,0.939938699,1.24548798,1.03145177175,,,-0.1929079625,-0.7593995445,0.3993653935,0.4752132135,0.5235988,,,,,0
2017-06-11 02:33:45.688,0.93040551299999996,1.0814776264999999,1.2085003479999998,0.43717584125,0.85750241275,1.17492337075,,,-0.2404688735,-0.7037436095,0.4386710245,0.5040012595,0.5235988,,,,,0
2017-06-11 02:33:45.788,0.67892513324999992,2.0896909950000002,0.55754822749999999,0.630662879,-0.284308033242,0.8227125495,,,-0.255719251,-0.66978794,0.474467096,0.5105144835,0.5235988,,,,,0
2017-06-11 02:33:45.888,0.033064675000000002,0.7082605461849999,-0.36730981514999994,0.5270651975,-0.2987084325,0.55251211325,,,-0.252860319,-0.6553963875,0.5179130205,0.4879876225,0.5235988,,,,,0
2017-06-11 02:33:45.988,1.8049373230000001,-0.35109327959999997,0.73829589369999993,0.1818815465,-0.1329308404,0.64426473525,,,-0.259173159,-0.643075771,0.543942854,0.4725602785,0.5235988,,,,,0
2017-06-11 02:33:46.088,1.6445983266150006,-3.6137788299999998,-1.62580569625,-0.1496203981,-0.6221717095,0.03021155491,111.0,,-0.2603369765,-0.642428989,0.5636219485,0.4491574115,0.5235988,,,,1.0,0
2017-06-11 02:33:46.188,4.1174913670000004,-1.4112581355,-3.3054039930000001,-1.7339303,-0.0728803866525,-1.591683117,,,-0.247511843,-0.682152749,0.526287184,0.441920547,0.5235988,,,,,0
2017-06-11 02:33:46.288,-3.1822755650000003,-1.2234665269999998,2.8999136674999999,-0.89950578425,-0.41502957085,-1.91937867,,,-0.2125153275,-0.7397105565,0.4312200805,0.4701362675,0.5235988,,,,,0
2017-06-11 02:33:46.388,-2.4493828,0.41274248990000001,1.4402890165,-1.301146458,-1.3269926525,-1.527187465,,,-0.1625064375,-0.801683221,0.3636370925,0.444211413,0.5235988,,,,,0
2017-06-11 02:33:46.488,-3.1890558549999999,1.7473133725000001,2.7291501,-0.610166942938,-1.266409835,-0.97142793,,,-0.10966561975,-0.8568978955,0.3009498495,0.403080913,0.5235988,,,,,0
2017-06-11 02:33:46.588,-3.6223369000000005,3.6629597869999997,0.85880461550000009,0.72875062375,0.1325581871,0.5528315243,,,-0.08411001795,-0.8773554175,0.2984489375,0.365867362,0.5235988,,,,,0
2017-06-11 02:33:46.688,2.1254140285000007,-3.5942274875000009,0.79880136749999986,1.2574129,1.53184563575,0.688823452875,112.0,,-0.1181137501,-0.830395267,0.351383651,0.414722076,0.5235988,,,,1.0,0
2017-06-11 02:33:46.788,-1.4478621815000001,-1.4018524099999998,1.327950441,0.945502575897,1.48591845641,1.21536925513,,,-0.15457401,-0.773276536,0.4124943755,0.4548494855,0.5235988,,,,,0
2017-06-11 02:33:46.888,0.033105747500000025,1.4078639589999999,1.1280844110000001,0.46650899375,1.22427335525,1.17968801375,,,-0.214452617,-0.711799351,0.4541525665,0.4903120585,0.5235988,,,,,0
2017-06-11 02:33:46.988,0.67521658530000006,2.0319619549999999,0.48028705349999995,0.5138892355,0.270227054508,0.9493348985,,,-0.2504958925,-0.6670824605,0.487407095,0.5044100905,0.5235988,,,,,0
2017-06-11 02:33:47.088,1.0813719049999999,0.8573294505000002,-0.36278923670000002,0.433472677805,-0.116522399046,0.616994807317,,,-0.262752162,-0.6448124645,0.5230543215,0.4914260665,0.5235988,,,,,0
2017-06-11 02:33:47.188,1.6092038192500002,-0.58406242134999997,0.61722990235000008,0.0858331675615,0.0807006496744,0.659692325128,,,-0.273356908,-0.63243623,0.542698081,0.4802963825,0.5235988,,,,,0
