label,x,y,z,timestamp,
15,0.016137399,0.012513389,0.5794348,0.8147627,0.5235988,1496906651938
15,0.016135728,0.012520176,0.57942504,0.81476957,0.5235988,1496906651943
15,0.016118756,0.012521815,0.57944006,0.81475925,0.5235988,1496906651948
15,0.016109388,0.012531915,0.5794549,0.8147487,0.5235988,1496906651953
15,0.016089555,0.012533978,0.5794564,0.814748,0.5235988,1496906651958
15,0.016095234,0.012547418,0.57945716,0.8147471,0.5235988,1496906651963
15,0.016087344,0.012564422,0.5794517,0.8147509,0.5235988,1496906651968
15,0.016079923,0.0125670405,0.57944334,0.814757,0.5235988,1496906651973
15,0.016067112,0.01258792,0.57942474,0.8147701,0.5235988,1496906651978
15,0.01607501,0.012577519,0.5794168,0.81477576,0.5235988,1496906651982
15,0.01606927,0.01258818,0.57941926,0.814774,0.5235988,1496906651988
15,0.016060598,0.012596254,0.5794159,0.81477636,0.5235988,1496906651993
15,0.01605682,0.012605642,0.5794118,0.8147792,0.5235988,1496906651998
15,0.016065657,0.012603406,0.5794053,0.8147837,0.5235988,1496906652003
15,0.016058702,0.012622276,0.57940364,0.81478477,0.5235988,1496906652008
15,0.016038906,0.012621231,0.57939845,0.8147889,0.5235988,1496906652013
15,0.016029457,0.012634771,0.5794005,0.8147874,0.5235988,1496906652017
15,0.016017979,0.012626642,0.5793911,0.81479436,0.5235988,1496906652023
15,0.016010862,0.012632703,0.5793751,0.81480587,0.5235988,1496906652028
15,0.016015477,0.012636058,0.57937294,0.81480724,0.5235988,1496906652033
15,0.016023492,0.012638954,0.5793563,0.81481886,0.5235988,1496906652037
15,0.016012,0.012645661,0.579354,0.81482065,0.5235988,1496906652043
15,0.015995845,0.012668287,0.57936484,0.8148129,0.5235988,1496906652048
15,0.016027479,0.012678035,0.5793641,0.8148126,0.5235988,1496906652053
15,0.016034534,0.012686097,0.5793683,0.8148094,0.5235988,1496906652058
15,0.01603199,0.012671329,0.5793596,0.8148159,0.5235988,1496906652063
15,0.016025372,0.012689423,0.5793555,0.8148186,0.5235988,1496906652068
15,0.01602092,0.012695489,0.5793664,0.8148108,0.5235988,1496906652073
15,0.016025702,0.01270233,0.57934934,0.8148228,0.5235988,1496906652078
15,0.016030246,0.012711806,0.5793486,0.81482303,0.5235988,1496906652082
15,0.016020883,0.012714136,0.5793329,0.8148344,0.5235988,1496906652088
15,0.01602825,0.012728681,0.57933027,0.81483585,0.5235988,1496906652093
15,0.016022505,0.012728532,0.57932913,0.8148368,0.5235988,1496906652098
15,0.01602578,0.012723081,0.5793219,0.814842,0.5235988,1496906652103
15,0.016016781,0.012726389,0.5793146,0.8148473,0.5235988,1496906652107
15,0.016016716,0.012729328,0.5793171,0.81484544,0.5235988,1496906652112
15,0.016020315,0.01271944,0.5793113,0.8148497,0.5235988,1496906652118
15,0.01601218,0.01271971,0.57930785,0.81485224,0.5235988,1496906652123
15,0.016005976,0.012712507,0.5793105,0.8148506,0.5235988,1496906652128
15,0.016003994,0.01270898,0.579305,0.8148547,0.5235988,1496906652133
15,0.015996555,0.012706211,0.5793049,0.81485486,0.5235988,1496906652138
15,0.015983678,0.01269875,0.57930475,0.8148554,0.5235988,1496906652143
15,0.01598528,0.0127108125,0.57930475,0.81485516,0.5235988,1496906652148
15,0.015974786,0.01271946,0.5792957,0.81486166,0.5235988,1496906652153
15,0.015973177,0.0127214445,0.5792943,0.8148626,0.5235988,1496906652157
15,0.015965376,0.012738398,0.57928807,0.81486696,0.5235988,1496906652163
15,0.015970368,0.012746514,0.5792735,0.8148771,0.5235988,1496906652168
15,0.015964402,0.012753022,0.5792731,0.8148774,0.5235988,1496906652173
15,0.015970357,0.012760136,0.57926697,0.8148815,0.5235988,1496906652177
15,0.015968945,0.01278008,0.57926065,0.81488574,0.5235988,1496906652183
15,0.015964206,0.0127938,0.57925594,0.81488895,0.5235988,1496906652188
15,0.015962627,0.012813113,0.57924104,0.81489927,0.5235988,1496906652193
15,0.015952481,0.012812361,0.5792373,0.8149022,0.5235988,1496906652197
15,0.01595157,0.012822705,0.5792315,0.8149062,0.5235988,1496906652203
15,0.015946025,0.012816503,0.5792238,0.8149118,0.5235988,1496906652208
15,0.015950367,0.012821928,0.5792163,0.81491697,0.5235988,1496906652213
15,0.015953397,0.012824812,0.5792236,0.8149117,0.5235988,1496906652218
15,0.015945602,0.01282524,0.57921326,0.8149192,0.5235988,1496906652223
15,0.015950607,0.012817897,0.5792175,0.8149162,0.5235988,1496906652228
15,0.015944865,0.012833429,0.5792205,0.8149139,0.5235988,1496906652233
15,0.015941942,0.012818351,0.57920676,0.81492394,0.5235988,1496906652238
15,0.015951555,0.012843404,0.5791958,0.81493115,0.5235988,1496906652243
15,0.01594521,0.012847747,0.5791923,0.8149337,0.5235988,1496906652248
15,0.015945233,0.0128442515,0.579193,0.8149333,0.5235988,1496906652252
15,0.015946405,0.012846747,0.57919806,0.8149296,0.5235988,1496906652258
15,0.015955003,0.012855981,0.57919717,0.8149299,0.5235988,1496906652263
15,0.015956078,0.012858326,0.57919717,0.81492984,0.5235988,1496906652268
15,0.015965339,0.012860002,0.5791998,0.8149278,0.5235988,1496906652273
15,0.015962616,0.012854551,0.57919896,0.81492853,0.5235988,1496906652278
15,0.015960122,0.012858257,0.5792053,0.81492406,0.5235988,1496906652283
15,0.015951296,0.012883418,0.5792078,0.81492203,0.5235988,1496906652288
15,0.015953623,0.012862522,0.5792136,0.81491816,0.5235988,1496906652293
15,0.015973829,0.012861042,0.5791982,0.81492877,0.5235988,1496906652298
15,0.015970962,0.012878153,0.5792028,0.81492525,0.5235988,1496906652303
15,0.015962638,0.012894284,0.5792006,0.8149267,0.5235988,1496906652308
15,0.015963966,0.012901586,0.57919633,0.8149296,0.5235988,1496906652313
15,0.0159522,0.012908673,0.57920086,0.81492656,0.5235988,1496906652318
15,0.015939558,0.012912531,0.5791989,0.8149281,0.5235988,1496906652323
15,0.01592724,0.012930014,0.5791906,0.81493396,0.5235988,1496906652328
15,0.01592621,0.012935827,0.5791798,0.8149415,0.5235988,1496906652333
15,0.015919741,0.012930981,0.5791842,0.81493866,0.5235988,1496906652338
15,0.015932288,0.012940074,0.57917756,0.81494296,0.5235988,1496906652343
15,0.015928766,0.012940488,0.5791733,0.81494606,0.5235988,1496906652348
15,0.015929682,0.012948082,0.5791476,0.81496423,0.5235988,1496906652353
15,0.015927045,0.012955892,0.5791348,0.81497324,0.5235988,1496906652358
15,0.015908213,0.012955258,0.5791394,0.8149703,0.5235988,1496906652363
15,0.015906272,0.012967218,0.579129,0.8149776,0.5235988,1496906652368
15,0.015907073,0.012993446,0.57912916,0.81497705,0.5235988,1496906652373
15,0.015896674,0.01299916,0.57911676,0.81498593,0.5235988,1496906652379
15,0.015882444,0.01300215,0.57910764,0.81499267,0.5235988,1496906652383
15,0.015868584,0.013004391,0.5790964,0.8150009,0.5235988,1496906652389
15,0.015884977,0.013022699,0.5790916,0.8150037,0.5235988,1496906652394
15,0.015868077,0.013024631,0.57908905,0.8150058,0.5235988,1496906652399
15,0.015864909,0.013038032,0.57906955,0.8150195,0.5235988,1496906652403
15,0.015840346,0.013035528,0.5790679,0.8150212,0.5235988,1496906652408
15,0.015822878,0.013033744,0.5790704,0.8150198,0.5235988,1496906652414
15,0.01582275,0.013038221,0.57907826,0.8150141,0.5235988,1496906652419
15,0.015826048,0.013060878,0.5790811,0.8150117,0.5235988,1496906652423
15,0.015832385,0.013059545,0.57907885,0.8150132,0.5235988,1496906652428
15,0.015838021,0.01307483,0.57907885,0.8150128,0.5235988,1496906652433
15,0.015828831,0.013076112,0.5790841,0.8150093,0.5235988,1496906652438
15,0.015830694,0.013098049,0.5790763,0.8150144,0.5235988,1496906652443
15,0.015826892,0.013098098,0.57907194,0.8150175,0.5235988,1496906652448
15,0.015825357,0.013097164,0.57906026,0.8150259,0.5235988,1496906652453
15,0.015817504,0.0131066805,0.5790569,0.8150283,0.5235988,1496906652458
15,0.015813382,0.013110562,0.57904565,0.81503636,0.5235988,1496906652463
15,0.015814554,0.0131070595,0.5790275,0.8150493,0.5235988,1496906652468
15,0.015801683,0.0131186405,0.5790213,0.81505376,0.5235988,1496906652473
15,0.015799025,0.013136417,0.57900524,0.81506485,0.5235988,1496906652478
15,0.01580082,0.013140114,0.57899684,0.8150708,0.5235988,1496906652483
15,0.01580153,0.013142345,0.5789903,0.81507534,0.5235988,1496906652488
15,0.015793594,0.01313993,0.57899207,0.81507427,0.5235988,1496906652493
15,0.015797675,0.013144027,0.5789785,0.8150838,0.5235988,1496906652498
15,0.015809849,0.0131387105,0.57896996,0.8150897,0.5235988,1496906652503
15,0.015809795,0.013138553,0.5789548,0.8151005,0.5235988,1496906652508
15,0.01579604,0.013149963,0.5789623,0.8150952,0.5235988,1496906652513
15,0.015793473,0.013144747,0.5789643,0.81509393,0.5235988,1496906652518
15,0.015786434,0.013148768,0.57896554,0.8150931,0.5235988,1496906652523
15,0.015794115,0.013153094,0.57894886,0.8151048,0.5235988,1496906652528
15,0.01579301,0.013161358,0.57893574,0.81511396,0.5235988,1496906652533
15,0.01578588,0.013173965,0.5789375,0.8151127,0.5235988,1496906652538
15,0.015780916,0.013189814,0.5789293,0.8151183,0.5235988,1496906652543
15,0.01577042,0.013189865,0.5789217,0.8151239,0.5235988,1496906652548
15,0.015765065,0.013204499,0.57891923,0.8151255,0.5235988,1496906652554
15,0.015757613,0.013204411,0.57890636,0.8151348,0.5235988,1496906652558
15,0.015756488,0.013203229,0.57890993,0.8151323,0.5235988,1496906652564
15,0.015749352,0.013201079,0.57890666,0.8151348,0.5235988,1496906652568
15,0.015748065,0.013200154,0.5789042,0.8151366,0.5235988,1496906652573
15,0.015735243,0.013213154,0.57889634,0.8151422,0.5235988,1496906652578
15,0.015731059,0.01322326,0.5788902,0.81514645,0.5235988,1496906652583
15,0.015743166,0.013222702,0.5788831,0.8151513,0.5235988,1496906652588
15,0.015720459,0.013229199,0.5788685,0.815162,0.5235988,1496906652593
15,0.015733277,0.013242088,0.5788535,0.8151722,0.5235988,1496906652598
15,0.015717879,0.013259372,0.57885295,0.8151726,0.5235988,1496906652603
15,0.015710529,0.013291553,0.5788551,0.8151707,0.5235988,1496906652608
15,0.015706126,0.013307476,0.5788589,0.81516784,0.5235988,1496906652613
15,0.015700566,0.01331935,0.5788564,0.8151695,0.5235988,1496906652618
15,0.015678216,0.013315778,0.57884604,0.8151774,0.5235988,1496906652624
15,0.015656449,0.013309892,0.5788465,0.81517756,0.5235988,1496906652628
15,0.015637262,0.01330974,0.5788302,0.81518954,0.5235988,1496906652633
15,0.015628913,0.013313078,0.5788323,0.8151881,0.5235988,1496906652638
15,0.015624767,0.01330019,0.5788302,0.8151899,0.5235988,1496906652644
15,0.015618488,0.013308571,0.5788108,0.81520367,0.5235988,1496906652648
15,0.015626647,0.013310765,0.5788128,0.81520206,0.5235988,1496906652653
15,0.015622647,0.01332086,0.5788129,0.8152019,0.5235988,1496906652658
15,0.01562895,0.013325621,0.5787997,0.81521106,0.5235988,1496906652663
15,0.015615932,0.013325712,0.57880646,0.81520647,0.5235988,1496906652668
15,0.015602168,0.013335606,0.5787959,0.8152141,0.5235988,1496906652673
15,0.015611369,0.013351098,0.57879037,0.8152176,0.5235988,1496906652679
15,0.015606879,0.013353002,0.5787862,0.8152206,0.5235988,1496906652683
15,0.015607172,0.013356391,0.57877916,0.8152256,0.5235988,1496906652688
15,0.015599754,0.013361095,0.5787626,0.8152374,0.5235988,1496906652693
15,0.015606158,0.013361144,0.5787616,0.815238,0.5235988,1496906652699
15,0.015596194,0.013364221,0.57875335,0.8152439,0.5235988,1496906652704
15,0.015606806,0.01336766,0.5787537,0.8152434,0.5235988,1496906652709
15,0.015611319,0.013363508,0.5787491,0.8152467,0.5235988,1496906652713
15,0.015605203,0.013401669,0.5787362,0.81525534,0.5235988,1496906652718
15,0.0156037845,0.013412132,0.5787326,0.8152577,0.5235988,1496906652724
15,0.0156011535,0.013423182,0.57872486,0.8152631,0.5235988,1496906652729
15,0.015601414,0.013429809,0.578717,0.8152686,0.5235988,1496906652734
15,0.015595163,0.013441866,0.5787049,0.8152771,0.5235988,1496906652738
15,0.015611983,0.013457796,0.57870615,0.81527567,0.5235988,1496906652743
15,0.015620235,0.0134648215,0.57870233,0.81527805,0.5235988,1496906652748
15,0.015624311,0.013480421,0.57869965,0.8152796,0.5235988,1496906652753
15,0.01563174,0.0135045145,0.578696,0.8152816,0.5235988,1496906652759
15,0.01562815,0.01351662,0.57869583,0.8152816,0.5235988,1496906652763
15,0.0156200845,0.013519967,0.578697,0.8152809,0.5235988,1496906652768
15,0.015613273,0.013524174,0.5786987,0.8152798,0.5235988,1496906652773
15,0.015602899,0.013529546,0.57869416,0.8152831,0.5235988,1496906652778
15,0.015600686,0.013526437,0.5786959,0.815282,0.5235988,1496906652784
15,0.0155973425,0.013530943,0.5786905,0.8152858,0.5235988,1496906652789
15,0.015593436,0.013528232,0.5786921,0.8152848,0.5235988,1496906652793
15,0.015593317,0.013540856,0.57869035,0.8152858,0.5235988,1496906652798
15,0.015585477,0.013546713,0.5786858,0.81528914,0.5235988,1496906652803
15,0.015603279,0.013550154,0.57867765,0.8152945,0.5235988,1496906652808
15,0.015604865,0.013554328,0.57867765,0.8152944,0.5235988,1496906652813
15,0.015608111,0.013554428,0.57866675,0.8153021,0.5235988,1496906652819
15,0.015587566,0.0135641685,0.5786589,0.8153079,0.5235988,1496906652823
15,0.015581766,0.01356234,0.5786546,0.815311,0.5235988,1496906652829
15,0.015597373,0.01356237,0.57864994,0.81531405,0.5235988,1496906652834
15,0.015601633,0.013565359,0.5786398,0.81532115,0.5235988,1496906652838
15,0.015596153,0.013578779,0.578636,0.8153237,0.5235988,1496906652843
15,0.015584986,0.013580421,0.5786355,0.81532425,0.5235988,1496906652849
15,0.015576907,0.013584066,0.5786372,0.8153232,0.5235988,1496906652854
15,0.015586207,0.013591107,0.5786377,0.81532246,0.5235988,1496906652858
15,0.015573779,0.013595952,0.5786306,0.81532764,0.5235988,1496906652863
15,0.015576062,0.013598995,0.57862663,0.81533045,0.5235988,1496906652869
15,0.015562262,0.013609984,0.5786304,0.8153278,0.5235988,1496906652873
15,0.015561883,0.013615935,0.57863754,0.8153227,0.5235988,1496906652878
15,0.015568814,0.013617117,0.57863,0.8153279,0.5235988,1496906652883
15,0.0155664785,0.013601975,0.5786361,0.8153238,0.5235988,1496906652889
15,0.015553421,0.013628004,0.5786296,0.81532824,0.5235988,1496906652893
15,0.015546576,0.013650394,0.57862586,0.8153307,0.5235988,1496906652898
15,0.015547826,0.013658471,0.57862353,0.8153322,0.5235988,1496906652903
15,0.01551157,0.013642137,0.57862604,0.81533134,0.5235988,1496906652909
15,0.015515841,0.013644758,0.5786321,0.8153269,0.5235988,1496906652914
15,0.015511418,0.013637595,0.57864505,0.8153179,0.5235988,1496906652919
15,0.01550737,0.013647849,0.5786235,0.8153331,0.5235988,1496906652924
15,0.015510642,0.013665429,0.5786341,0.8153252,0.5235988,1496906652929
15,0.015500819,0.013661313,0.5786512,0.8153134,0.5235988,1496906652934
15,0.015513301,0.013667029,0.57865435,0.8153108,0.5235988,1496906652939
15,0.015507274,0.013657621,0.5786414,0.81532025,0.5235988,1496906652944
15,0.015497414,0.013665312,0.5786373,0.81532323,0.5235988,1496906652948
15,0.015497193,0.013673399,0.57864946,0.8153145,0.5235988,1496906652953
15,0.015485717,0.013676618,0.5786491,0.8153149,0.5235988,1496906652958
15,0.01549633,0.013676765,0.57864493,0.81531763,0.5235988,1496906652963
15,0.015479973,0.013669495,0.5786385,0.8153227,0.5235988,1496906652968
15,0.015469997,0.013672152,0.5786229,0.81533384,0.5235988,1496906652973
15,0.015467905,0.013667022,0.5786117,0.81534195,0.5235988,1496906652978
15,0.01546817,0.013676488,0.57861286,0.81534094,0.5235988,1496906652983
15,0.015471248,0.013686874,0.5786129,0.81534064,0.5235988,1496906652988
15,0.015471534,0.013692281,0.5786144,0.8153395,0.5235988,1496906652993
15,0.015463107,0.013709646,0.57862043,0.8153351,0.5235988,1496906652998
15,0.015474068,0.0137074115,0.57861966,0.81533545,0.5235988,1496906653003
15,0.015470689,0.013721026,0.5786114,0.8153412,0.5235988,1496906653008
15,0.015465674,0.013729121,0.5786092,0.8153427,0.5235988,1496906653013
15,0.015467487,0.013743219,0.57861745,0.8153366,0.5235988,1496906653018
15,0.015465423,0.013747827,0.57861036,0.8153416,0.5235988,1496906653023
15,0.01546711,0.013738737,0.5785933,0.81535375,0.5235988,1496906653028
15,0.015469413,0.01374853,0.5785793,0.8153635,0.5235988,1496906653033
15,0.01547288,0.013760232,0.5785745,0.8153667,0.5235988,1496906653038
15,0.015471748,0.013764467,0.5785648,0.8153735,0.5235988,1496906653043
15,0.015468403,0.013775381,0.5785587,0.8153777,0.5235988,1496906653048
15,0.015473106,0.013780162,0.5785543,0.8153807,0.5235988,1496906653053
15,0.015472374,0.013783027,0.57854784,0.8153852,0.5235988,1496906653058
15,0.015462696,0.013771886,0.5785465,0.8153865,0.5235988,1496906653063
15,0.015465508,0.0137726655,0.57853746,0.8153929,0.5235988,1496906653068
15,0.015458794,0.013774076,0.5785347,0.8153949,0.5235988,1496906653073
15,0.015467143,0.013787993,0.5785251,0.8154013,0.5235988,1496906653078
15,0.015466689,0.013790469,0.5785223,0.8154033,0.5235988,1496906653083
15,0.015462085,0.013792729,0.5785168,0.8154073,0.5235988,1496906653088
15,0.015479091,0.013800808,0.5785108,0.81541103,0.5235988,1496906653093
15,0.015476888,0.013807225,0.5785065,0.8154141,0.5235988,1496906653098
15,0.015477454,0.0138228685,0.57850087,0.81541777,0.5235988,1496906653104
15,0.015481511,0.013814746,0.5784938,0.81542283,0.5235988,1496906653108
15,0.015481629,0.013825615,0.5784877,0.815427,0.5235988,1496906653113
15,0.015463973,0.013821216,0.57847565,0.8154359,0.5235988,1496906653118
15,0.015451942,0.0138188945,0.57847726,0.81543505,0.5235988,1496906653124
15,0.015452721,0.013836202,0.5784745,0.8154367,0.5235988,1496906653129
15,0.01545509,0.013842197,0.5784645,0.81544363,0.5235988,1496906653133
15,0.015445467,0.013843324,0.5784631,0.8154448,0.5235988,1496906653138
15,0.015446084,0.013855621,0.57845294,0.8154518,0.5235988,1496906653143
15,0.015440585,0.013852774,0.57845587,0.81544983,0.5235988,1496906653148
15,0.015450648,0.013860397,0.57844526,0.8154571,0.5235988,1496906653154
15,0.015449346,0.013878645,0.57843274,0.8154656,0.5235988,1496906653158
15,0.015458322,0.013883104,0.57842803,0.8154688,0.5235988,1496906653163
15,0.015470698,0.013892478,0.57842135,0.8154731,0.5235988,1496906653168
15,0.015478205,0.013906173,0.5784176,0.81547534,0.5235988,1496906653173
15,0.015477975,0.0139290765,0.5784091,0.81548107,0.5235988,1496906653178
15,0.015491104,0.013928626,0.57840663,0.81548256,0.5235988,1496906653183
15,0.015489441,0.01393982,0.5784196,0.8154732,0.5235988,1496906653188
15,0.0154776415,0.013946892,0.5784198,0.81547314,0.5235988,1496906653193
15,0.015461528,0.013951077,0.57842666,0.8154685,0.5235988,1496906653198
15,0.015442197,0.013969153,0.57843584,0.81546205,0.5235988,1496906653203
15,0.015440255,0.013971667,0.57841873,0.8154742,0.5235988,1496906653208
15,0.0154315615,0.013965443,0.5784144,0.81547755,0.5235988,1496906653213
15,0.015399971,0.013955531,0.5783999,0.8154886,0.5235988,1496906653218
15,0.015389935,0.013974089,0.57840455,0.8154852,0.5235988,1496906653224
15,0.015380487,0.013982971,0.57839817,0.8154897,0.5235988,1496906653229
15,0.015386025,0.013992981,0.5783895,0.8154956,0.5235988,1496906653234
15,0.015407938,0.013998588,0.57839316,0.81549245,0.5235988,1496906653239
15,0.0154045345,0.013998445,0.5783995,0.81548804,0.5235988,1496906653243
15,0.015403835,0.014020808,0.57837147,0.8155076,0.5235988,1496906653248
15,0.015410957,0.014028859,0.5783649,0.81551194,0.5235988,1496906653253
15,0.015427399,0.014040904,0.5783667,0.81551015,0.5235988,1496906653258
15,0.015438907,0.014042418,0.5783558,0.8155176,0.5235988,1496906653263
15,0.015452349,0.014046008,0.57835305,0.8155193,0.5235988,1496906653268
15,0.015443598,0.014049684,0.5783379,0.8155301,0.5235988,1496906653273
15,0.015437828,0.014048445,0.57833195,0.8155345,0.5235988,1496906653278
15,0.015448113,0.014052941,0.5783337,0.815533,0.5235988,1496906653284
15,0.015449969,0.01405935,0.5783269,0.81553763,0.5235988,1496906653289
15,0.015460562,0.014063662,0.5783258,0.81553817,0.5235988,1496906653293
15,0.015455599,0.014064103,0.5783286,0.81553626,0.5235988,1496906653298
15,0.015465226,0.014066325,0.57832754,0.81553674,0.5235988,1496906653303
15,0.01545915,0.014061104,0.5783217,0.8155411,0.5235988,1496906653309
15,0.015449457,0.014063098,0.57831246,0.8155478,0.5235988,1496906653313
15,0.015447599,0.01406049,0.57831377,0.815547,0.5235988,1496906653318
15,0.015452526,0.014066894,0.5782985,0.8155576,0.5235988,1496906653323
15,0.015447946,0.014076748,0.5782959,0.8155593,0.5235988,1496906653328
15,0.0154589,0.014066477,0.578287,0.81556565,0.5235988,1496906653334
15,0.015466808,0.0140741905,0.5782726,0.8155756,0.5235988,1496906653339
15,0.01546219,0.014095008,0.5782625,0.81558245,0.5235988,1496906653344
15,0.015459405,0.014094057,0.578257,0.8155864,0.5235988,1496906653348
15,0.0154633615,0.014114632,0.57824457,0.8155948,0.5235988,1496906653353
15,0.015458156,0.014107124,0.5782472,0.8155932,0.5235988,1496906653358
15,0.015441794,0.014107491,0.5782381,0.8155999,0.5235988,1496906653364
15,0.015440721,0.01410479,0.57823133,0.8156048,0.5235988,1496906653368
15,0.015441475,0.014100341,0.5782385,0.81559974,0.5235988,1496906653373
15,0.015438989,0.014100609,0.57824093,0.8155981,0.5235988,1496906653379
15,0.015431332,0.014110457,0.57822996,0.8156058,0.5235988,1496906653384
15,0.015424165,0.014110875,0.57824546,0.815595,0.5235988,1496906653388
15,0.015426863,0.014109292,0.5782468,0.815594,0.5235988,1496906653393
15,0.015426033,0.014108208,0.57824695,0.8155939,0.5235988,1496906653398
15,0.015411583,0.014109835,0.57824874,0.8155929,0.5235988,1496906653403
15,0.015393469,0.01409521,0.5782453,0.815596,0.5235988,1496906653409
15,0.015389263,0.014102859,0.5782471,0.8155947,0.5235988,1496906653414
15,0.015386956,0.01409753,0.5782406,0.8155994,0.5235988,1496906653418
15,0.015392926,0.014108565,0.57822376,0.815611,0.5235988,1496906653424
15,0.015406949,0.014121148,0.5782201,0.8156131,0.5235988,1496906653429
15,0.0153960185,0.014122579,0.57822317,0.81561106,0.5235988,1496906653434
15,0.015393666,0.014113444,0.578216,0.81561637,0.5235988,1496906653438
15,0.015389378,0.014115915,0.5782161,0.81561637,0.5235988,1496906653444
15,0.015411775,0.014118103,0.5782119,0.8156189,0.5235988,1496906653449
15,0.015415311,0.014135214,0.57820326,0.8156246,0.5235988,1496906653454
15,0.015421413,0.014126713,0.5781935,0.8156316,0.5235988,1496906653459
15,0.015420253,0.014127021,0.57819307,0.8156319,0.5235988,1496906653464
15,0.015418555,0.014137937,0.57819426,0.8156309,0.5235988,1496906653469
15,0.015416739,0.014141224,0.57819194,0.8156325,0.5235988,1496906653474
15,0.015405211,0.014143362,0.578192,0.8156327,0.5235988,1496906653478
15,0.015391582,0.014152362,0.5781839,0.8156385,0.5235988,1496906653483
15,0.015364775,0.014145456,0.5781842,0.81563896,0.5235988,1496906653488
15,0.015365722,0.014160835,0.57817906,0.8156423,0.5235988,1496906653494
15,0.015381378,0.014154223,0.57816994,0.81564856,0.5235988,1496906653499
15,0.015379166,0.0141524505,0.5781499,0.8156628,0.5235988,1496906653504
15,0.015356673,0.01413231,0.5781566,0.81565887,0.5235988,1496906653508
15,0.015350633,0.014142791,0.5781421,0.81566906,0.5235988,1496906653513
15,0.015349176,0.014148507,0.5781307,0.8156771,0.5235988,1496906653518
15,0.015355104,0.014162943,0.57813174,0.815676,0.5235988,1496906653523
15,0.015342121,0.014152865,0.5781276,0.8156794,0.5235988,1496906653528
15,0.01533601,0.014153881,0.57812667,0.8156801,0.5235988,1496906653533
15,0.015338983,0.014168262,0.57811564,0.8156876,0.5235988,1496906653538
15,0.015316601,0.014177907,0.578108,0.81569326,0.5235988,1496906653544
15,0.015326423,0.014183071,0.57809275,0.8157038,0.5235988,1496906653549
15,0.015335485,0.0141874105,0.5780723,0.81571805,0.5235988,1496906653553
15,0.015320106,0.014188805,0.5780821,0.8157114,0.5235988,1496906653558
15,0.015303868,0.014182016,0.57808137,0.8157123,0.5235988,1496906653564
15,0.015319809,0.014169051,0.57807446,0.8157171,0.5235988,1496906653568
15,0.015320371,0.014172795,0.57806885,0.81572104,0.5235988,1496906653573
15,0.0153142605,0.014182394,0.5780584,0.81572837,0.5235988,1496906653578
15,0.015288127,0.014186086,0.5780546,0.8157315,0.5235988,1496906653583
15,0.015282747,0.014191,0.57803845,0.81574297,0.5235988,1496906653588
15,0.015291997,0.01419905,0.57803357,0.8157461,0.5235988,1496906653593
15,0.015280343,0.014199664,0.57801986,0.8157561,0.5235988,1496906653598
15,0.015269801,0.014206124,0.57801235,0.81576145,0.5235988,1496906653603
15,0.015265889,0.014223045,0.5779964,0.81577253,0.5235988,1496906653608
15,0.015271169,0.014221595,0.577987,0.8157791,0.5235988,1496906653614
15,0.015263273,0.014216885,0.5779833,0.81578195,0.5235988,1496906653619
15,0.015270126,0.014226256,0.577981,0.8157833,0.5235988,1496906653624
15,0.015261909,0.014232176,0.5779717,0.81579,0.5235988,1496906653628
15,0.015263913,0.014244522,0.57796824,0.81579214,0.5235988,1496906653633
15,0.015268912,0.014247454,0.57795745,0.8157996,0.5235988,1496906653638
15,0.015278928,0.014251538,0.57794213,0.81581026,0.5235988,1496906653644
15,0.015284393,0.014261817,0.5779313,0.81581765,0.5235988,1496906653648
15,0.015283214,0.014260636,0.5779261,0.81582135,0.5235988,1496906653653
15,0.015277947,0.014258666,0.57791066,0.81583244,0.5235988,1496906653659
15,0.015283859,0.014270389,0.57790416,0.8158367,0.5235988,1496906653664
15,0.015294255,0.014266785,0.577895,0.8158431,0.5235988,1496906653668
15,0.015290693,0.014267415,0.57788795,0.8158481,0.5235988,1496906653673
15,0.015295283,0.0142766945,0.57788914,0.81584704,0.5235988,1496906653678
15,0.015295735,0.014294855,0.57787746,0.81585497,0.5235988,1496906653683
15,0.015305646,0.014298256,0.5778738,0.81585735,0.5235988,1496906653688
15,0.01529827,0.014303116,0.57786316,0.8158649,0.5235988,1496906653693
15,0.015308361,0.014327649,0.5778604,0.81586623,0.5235988,1496906653698
15,0.015290805,0.014333752,0.5778541,0.81587094,0.5235988,1496906653703
15,0.01529314,0.014326125,0.57785344,0.8158715,0.5235988,1496906653708
15,0.015289001,0.014348331,0.5778382,0.81588197,0.5235988,1496906653713
15,0.015278698,0.014349424,0.57783186,0.8158866,0.5235988,1496906653718
15,0.015276838,0.014357294,0.57782185,0.8158936,0.5235988,1496906653723
15,0.015279052,0.0143567,0.57781625,0.8158976,0.5235988,1496906653728
15,0.015276847,0.014370703,0.57780325,0.8159065,0.5235988,1496906653733
15,0.015277375,0.014382597,0.57780355,0.8159061,0.5235988,1496906653739
15,0.015278467,0.014385191,0.5777951,0.81591207,0.5235988,1496906653743
15,0.015264264,0.01438831,0.57780045,0.8159085,0.5235988,1496906653748
15,0.015261854,0.014390308,0.57779586,0.8159117,0.5235988,1496906653753
15,0.015264161,0.014404244,0.577801,0.81590784,0.5235988,1496906653759
15,0.01526848,0.0144120855,0.5778034,0.8159059,0.5235988,1496906653764
15,0.015262342,0.014423963,0.57779944,0.8159086,0.5235988,1496906653768
15,0.015249108,0.014413029,0.5777929,0.8159137,0.5235988,1496906653773
