,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelwalkdownstairs,labelwalkupstairs
2017-06-11 02:26:32.090,0.8950427942,-7.793441753,-0.1745969341,177.0828138,113.72113914,25.89162246,0,1
2017-06-11 02:26:32.340,1.9890759297,-6.0271031717,-2.6387068195,180.9232886,108.27122758,23.86724338,0,1
2017-06-11 02:26:32.590,4.2197163347,-10.848822403,-2.645690459,184.4958614,98.87750924,24.60252234,0,1
2017-06-11 02:26:32.840,1.8826789754,-9.0444166131,-3.9572256043,184.2214722,116.09388412,25.41838024,0,1
2017-06-11 02:26:33.090,1.0980925505,-5.629852913,-2.317085709,191.7888784,111.93815908,23.50841348,0,1
2017-06-11 02:26:33.340,4.4162725102,-11.675768583,-0.9346803577,221.0374772,88.0369044,22.28650692,0,1
2017-06-11 02:26:33.590,4.5495074467,-8.076317556,-2.593015905,235.1667702,88.7335177,21.23895956,0,1
2017-06-11 02:26:33.840,0.6035449402,-10.674602494,-2.3609864115,233.3709068,110.94594928,22.37229122,0,1
2017-06-11 02:26:34.090,1.5836588147,-8.750467639,-3.6392562789,243.3254002,103.86520858,18.68150554,0,1
2017-06-11 02:26:34.340,3.6064924111,-8.100435415,-0.5711403392,260.7178338,94.90876734,19.90303926,0,1
2017-06-11 02:26:34.590,2.6932714299,-7.143002369,-2.4408842643,268.0215742,94.78251276,20.11687604,0,1
2017-06-11 02:26:34.840,2.3569388243,-8.59342622,-2.9059731355,264.512345,120.40436138,20.5949842,0,1
2017-06-11 02:26:35.090,2.3094216364,-8.118421976,-3.4773769093,268.0461696,108.41492524,19.55013852,0,1
2017-06-11 02:26:35.340,4.820264439,-8.898815235,-2.3144272253,273.5836186,100.73580214,22.74109682,0,1
2017-06-11 02:26:35.590,2.3221631618,-9.318039403,-3.4398709074,263.6275622,119.78667592,19.7648135,0,1
2017-06-11 02:26:35.840,2.1907244639,-7.616306144,-2.766702744,263.9558906,114.415828,19.28931182,0,1
2017-06-11 02:26:36.090,4.685831955,-9.296891457,-2.1682351895,273.1633456,101.61303624,21.4652512,0,1
2017-06-11 02:26:36.340,2.501489158,-9.5181467747,-3.6623237405,267.135063,113.67950808,21.85467148,0,1
2017-06-11 02:26:36.590,1.0915124108,-5.8425911644,-2.6494134032,261.1567596,121.08057004,20.1414193,0,1
2017-06-11 02:26:36.840,4.5549607506,-11.1450527643,-2.4609071216,274.4732172,99.84622972,21.9456956,0,1
2017-06-11 02:26:37.090,3.315252567,-8.3140616535,-2.9958138703,273.9916286,108.46104948,22.40581426,0,1
2017-06-11 02:26:37.340,0.7553652375,-6.608936954,-2.8928723576,268.9884574,118.8541946,20.8463398,0,1
2017-06-11 02:26:37.590,4.1962180982,-10.766643173,-0.2970303459,290.7866796,88.87769522,19.02331474,0,1
2017-06-11 02:26:37.840,4.3697851891,-7.368517402,-0.9472542232,297.9397222,81.96978166,12.5700492,0,1
2017-06-11 02:26:38.090,0.1763931884,-14.08197308,-0.5997129218,293.9148454,101.36870838,21.92055568,0,1
2017-06-11 02:26:38.340,1.4416102497,-8.2720864843,-5.1160732855,276.4391842,112.82071578,27.40849728,0,1
2017-06-11 02:26:38.590,2.2907404704,-8.454515108,3.607282752,302.6623342,97.80194072,29.02983882,0,1
2017-06-11 02:26:38.840,5.766273216,-8.585738228,0.3380330786,340.2492238,74.12464096,16.02542041,0,1
2017-06-11 02:26:39.090,0.4465993158,-13.522352737,-0.6250043137,348.8010916,91.11148318,25.03869896,0,1
2017-06-11 02:26:39.340,3.3481416588,-5.5842756641,-2.7811207863,346.8376524,111.49929262,34.43968226,0,1
2017-06-11 02:26:39.590,1.4395505101,-10.3199001921,0.9053174244,158.550331038,95.10679532,32.4474548,0,1
2017-06-11 02:26:39.840,3.987540022,-7.9352269,1.5139877182,45.90461414,70.69292352,16.53721191,0,1
2017-06-11 02:26:40.090,2.7205746534,-12.2362032,-1.0437735038,65.85787574,74.30970094,11.74662768,0,1
2017-06-11 02:26:40.340,1.5075076049,-7.0739929141,0.3970410334,69.76660592,106.12837792,22.92144544,0,1
2017-06-11 02:26:40.590,2.9331086881,-9.303381874,-7.2469461955,63.61958314,108.93515758,22.99927156,0,1
2017-06-11 02:26:40.840,2.3517895368,-8.177914268,2.0894869617,82.27017878,101.491268,23.42862818,0,1
2017-06-11 02:26:41.090,4.045068396,-8.331602695,0.71546422,116.53730994,78.91131262,13.34138616,0,1
2017-06-11 02:26:41.340,3.4021014445,-12.47376521,-0.8822773423,125.4173608,85.17990586,11.45472453,0,1
2017-06-11 02:26:41.590,1.5887841753,-6.247001573,0.3379372749,117.03439072,118.23338662,25.40947508,0,1
2017-06-11 02:26:41.840,2.3974386006,-6.0855772472,-1.7794995991,108.34459988,111.80244588,23.5925413,0,1
2017-06-11 02:26:42.090,5.4848583548,-10.055490011,-4.1500900107,99.72833258,108.69319792,22.85576386,0,1
2017-06-11 02:26:42.340,1.384944043,-7.115028497,-1.8270886273,84.78040482,130.3161314,20.38156432,0,1
2017-06-11 02:26:42.590,5.8186762231,-10.820938258,-3.5763870094,95.85541762,106.74171834,18.68361545,0,1
2017-06-11 02:26:42.840,3.720160035,-7.189202252,-2.5455466095,99.73840466,104.5564818,20.36275284,0,1
2017-06-11 02:26:43.090,2.5924171568,-8.162370603,-2.6016140236,84.83498772,126.43249204,16.9780562,0,1
2017-06-11 02:26:43.340,4.2321433896,-8.315651856,-3.3298197439,92.833692,109.65322092,18.22159225,0,1
2017-06-11 02:26:43.590,5.3979387895,-8.0438548626,-2.4478068354,98.26418334,105.41053004,22.33904772,0,1
2017-06-11 02:26:43.840,2.3752846946,-8.663911666,-2.1022045358,85.18044232,124.29449512,21.2110813,0,1
2017-06-11 02:26:44.090,3.6938148395,-8.280708559,-3.4079692235,94.9376624,108.2385792,19.72153644,0,1
2017-06-11 02:26:44.340,5.4343713891,-8.486344935,-1.5636843743,105.9890592,99.7442554,25.04494106,0,1
2017-06-11 02:26:44.590,3.8293729363,-8.919939231,-3.4046640953,100.9260246,121.23024346,24.72215108,0,1
2017-06-11 02:26:44.840,2.7788454845,-5.946953528,-4.6250703169,111.8673721,116.76360282,21.7193454,0,1
2017-06-11 02:26:45.090,3.5896794163,-12.930639095,2.8084479262,139.2217823,100.96626802,26.61133126,0,1
2017-06-11 02:26:45.340,6.584076621,-8.006454852,-1.8000967608,173.904075,87.35915196,22.13971378,0,1
2017-06-11 02:26:45.590,1.277886665,-9.3349243384,-0.2550216835,179.6845282,115.77040026,30.31879424,0,1
2017-06-11 02:26:45.840,3.2584242198,-5.286502907,-2.3254203712,186.7364614,113.43396108,29.32169722,0,1
2017-06-11 02:26:46.090,5.1542019885,-10.486545556,-1.5469910954,192.194371,101.76885526,30.22240026,0,1
2017-06-11 02:26:46.340,4.4545209671,-8.819851424,-3.0735286924,192.1872796,109.2982299,31.95420256,0,1
2017-06-11 02:26:46.590,0.3114244066,-5.295843468,-2.4092939543,183.8509634,127.80436328,31.31310928,0,1
2017-06-11 02:26:46.840,7.5127694144,-11.02633508,-1.5828205881,221.9300698,94.10643528,31.25082114,0,1
2017-06-11 02:26:47.090,3.9373165181,-6.459846949,-1.0506951194,239.8101114,87.89711342,29.9622686,0,1
2017-06-11 02:26:47.340,4.0962020867,-12.461909819,-2.9939421783,246.1179024,105.06910118,29.59139504,0,1
2017-06-11 02:26:47.590,2.7923267679,-6.2317926929,-3.0824628629,251.2365244,105.61508576,29.85323138,0,1
2017-06-11 02:26:47.840,4.1815127166,-9.330924638,0.1675076668,269.8125916,94.42385662,29.15171872,0,1
2017-06-11 02:26:48.090,3.887140815,-7.21468531,-1.5608103495,280.4665284,88.0663038,28.5097934,0,1
2017-06-11 02:26:48.340,4.6671747696,-8.93885996,-2.5515102273,277.5028006,106.96918958,30.85142016,0,1
2017-06-11 02:26:48.590,2.8237521082,-5.666329036,-2.2611140917,269.996302,118.179991,31.20271654,0,1
2017-06-11 02:26:48.840,6.3196185528,-10.5049154057,-1.8250768232,282.4316764,96.60538178,29.5709862,0,1
2017-06-11 02:26:49.090,4.6483259597,-7.695916574,-3.281033199,277.6916296,102.64092912,29.05409756,0,1
2017-06-11 02:26:49.340,1.0996972276,-6.084978479,-1.7576570083,259.9889402,127.31036348,29.27939844,0,1
2017-06-11 02:26:49.590,6.4235384419,-10.338677087,-2.2103636192,277.8250254,100.62588728,29.4638928,0,1
2017-06-11 02:26:49.840,5.7992765822,-7.44831942,-3.5482455205,276.4946966,103.05561678,31.62068168,0,1
2017-06-11 02:26:50.090,1.9342897002,-7.070385314,-1.4055412293,255.9987244,130.34559632,31.90684754,0,1
2017-06-11 02:26:50.340,6.3374374921,-9.618159344,-2.9323662041,272.3962354,105.0723022,30.0481647,0,1
2017-06-11 02:26:50.590,5.087955779,-7.754762202,-2.0876428472,279.0312636,99.01536704,33.39968324,0,1
2017-06-11 02:26:50.840,3.2622562421,-8.099980354,-2.1443089835,267.2824536,123.24422542,34.9871809,0,1
2017-06-11 02:26:51.090,4.3156560229,-7.8900413616,-2.1022224355,291.6226366,100.25734062,31.65907384,0,1
2017-06-11 02:26:51.340,5.5053438444,-9.2498029594,1.2973892538,321.108225,81.5071971,29.8139732,0,1
2017-06-11 02:26:51.590,4.8805903627,-9.4081692778,-2.0649423915,336.3029076,80.7364996,22.39113626,0,1
2017-06-11 02:26:51.840,2.2585514281,-9.12433024,-0.8383526726,337.53432,105.2547069,33.19925726,0,1
2017-06-11 02:26:52.090,4.9746234248,-9.1379339037,-4.4924101688,343.4332568,99.81587828,33.94544424,0,1
2017-06-11 02:26:52.340,3.2890325522,-7.6583626438,3.0807856205,39.0519485674,82.44380732,30.46724432,0,1
2017-06-11 02:26:52.590,5.531273884,-8.029638694,1.2486913816,45.63871374,69.3564485,17.09069622,0,1
2017-06-11 02:26:52.840,3.1526122344,-12.75472497,-0.7024592606,58.04750038,81.8299001,23.84158532,0,1
2017-06-11 02:26:53.090,1.9515817479,-4.720703454,-0.1254271774,63.1234879,106.32775606,35.58034514,0,1
2017-06-11 02:26:53.340,4.9375245787,-9.429743123,-4.0976630386,73.28167764,98.06595958,32.43006794,0,1
2017-06-11 02:26:53.590,4.9696657373,-8.313616142,0.6109934653,87.57286282,92.19019452,29.47307964,0,1
2017-06-11 02:26:53.840,4.795700201,-6.2188499071,-1.3706285995,101.4342176,91.09665284,28.49380742,0,1
2017-06-11 02:26:54.090,5.3707248053,-10.1064374802,-3.0204754421,93.07795864,117.37974352,31.70204656,0,1
2017-06-11 02:26:54.340,3.4333085533,-4.4323670675,-1.4134687392,93.9234333,116.32745864,32.79161794,0,1
2017-06-11 02:26:54.590,5.4164566372,-10.769493144,-1.0853750107,105.58874978,95.643097,27.59363412,0,1
2017-06-11 02:26:54.840,5.570767774,-6.420089617,-3.5829254226,106.71183996,99.0122284,27.68286908,0,1
2017-06-11 02:26:55.090,2.4670139264,-7.291852805,-1.6314155182,86.12457568,127.37989444,29.91059838,0,1
2017-06-11 02:26:55.340,7.1705690133,-9.470698008,-2.7280471159,99.83530272,104.42156292,29.4064044,0,1
2017-06-11 02:26:55.590,4.9099354364,-6.8281041949,-2.1878867354,104.16651458,99.05237106,30.67891728,0,1
2017-06-11 02:26:55.840,3.8333247105,-7.5989662,-2.0812959813,87.23996094,122.9020657,30.5057937,0,1
2017-06-11 02:26:56.090,6.0345154122,-8.181003874,-3.0251732271,95.72856746,105.62985332,29.54279404,0,1
2017-06-11 02:26:56.340,5.0342594443,-8.190320515,-2.1151855598,100.0704047,101.32779382,33.24473702,0,1
2017-06-11 02:26:56.590,4.3848737975,-8.16462192,-2.5610423983,91.80911076,123.2934782,32.972929,0,1
2017-06-11 02:26:56.840,4.3092390489,-7.031059138,-1.6755317806,107.73235116,111.13476166,31.98310992,0,1
2017-06-11 02:26:57.090,6.0280249395,-9.502647576,-0.5569378443,140.0673944,90.16352812,32.75817134,0,1
2017-06-11 02:26:57.340,5.902454028,-6.433286174,-1.8205981279,155.9665112,88.06464214,31.9754502,0,1
2017-06-11 02:26:57.590,3.1637251255,-11.256113245,-1.6456658814,155.8429886,107.94850818,37.77953516,0,1
2017-06-11 02:26:57.840,3.8849134133,-7.084060912,-1.6442767844,175.5937294,98.13447014,36.30124416,0,1
2017-06-11 02:26:58.090,6.51021419,-7.956303136,0.2670686573,191.5108386,91.80437528,35.31350452,0,1
2017-06-11 02:26:58.340,5.244805561,-5.774559993,-2.1132455638,196.4185336,92.75720396,33.56700652,0,1
2017-06-11 02:26:58.590,3.617413708,-8.911293187,-2.2128065426,179.2098824,121.27702898,36.96570778,0,1
2017-06-11 02:26:58.840,4.4326974824,-7.672336502,-2.81526089,191.5682156,102.31370616,35.61983556,0,1
2017-06-11 02:26:59.090,7.1025848584,-8.4225014653,-1.0758380847,201.2619648,94.13446126,39.07767444,0,1
2017-06-11 02:26:59.340,4.7093827419,-9.0466665717,-2.7082350014,192.5086958,114.2559579,40.75696976,0,1
2017-06-11 02:26:59.590,3.2760755117,-5.44098164,-2.7112101277,199.9103412,116.87908902,39.0341477,0,1
2017-06-11 02:26:59.840,4.9496433627,-11.455115472,0.813396504,239.8860532,91.51101664,38.61241686,0,1
2017-06-11 02:27:00.090,6.483174438,-7.067463422,0.4124942341,266.6863046,75.82284026,31.56075728,0,1
2017-06-11 02:27:00.340,4.9991723317,-11.48364016,-1.4909955211,274.824144,85.35292668,34.8163351,0,1
2017-06-11 02:27:00.590,2.2521088085,-3.6428009,-0.7548862371,272.596308,112.19009018,43.4776136,0,1
2017-06-11 02:27:00.840,6.50666957,-9.614351272,-2.6756919478,284.2362702,93.40128428,38.38569516,0,1
2017-06-11 02:27:01.090,6.418844205,-6.581298372,-2.3056854193,285.2385312,93.22821364,40.26698748,0,1
2017-06-11 02:27:01.340,3.3404776189,-7.567136397,-2.1320943831,263.5558572,123.10646794,41.23979422,0,1
2017-06-11 02:27:01.590,5.3481746312,-8.069156441,-2.788545336,278.2351822,101.79821374,38.69390066,0,1
2017-06-11 02:27:01.840,7.3022939266,-7.2952297889,-1.9479009207,284.5572322,95.06158186,37.54488536,0,1
2017-06-11 02:27:02.090,3.506024187,-7.5425570772,-1.8089274977,265.4100648,120.14766452,37.67302382,0,1
2017-06-11 02:27:02.340,5.6652132832,-8.0818123253,-2.6432307239,274.8993258,102.89083572,36.72780308,0,1
2017-06-11 02:27:02.590,7.038962679,-7.29990016,-2.8730416369,281.0689714,99.02442498,39.7000166,0,1
2017-06-11 02:27:02.840,3.5649627466,-7.019323567,-1.2916101449,261.7538878,125.992182,41.80420118,0,1
2017-06-11 02:27:03.090,6.1119224557,-8.520593732,-1.9611857885,275.2725724,100.57222292,37.94646298,0,1
2017-06-11 02:27:03.340,5.9370620813,-7.302989662,-2.1690495392,281.0622562,93.5565476,38.1959232,0,1
2017-06-11 02:27:03.590,5.3419476178,-8.922861224,-2.7722112868,269.0477608,115.46713958,39.67834916,0,1
2017-06-11 02:27:03.840,4.2268743595,-5.176858873,-3.1589830126,274.0151382,109.15468132,37.9798365,0,1
2017-06-11 02:27:04.090,5.4739850655,-11.925066334,1.7381136371,295.3823848,91.88758696,37.62569354,0,1
2017-06-11 02:27:04.340,4.154640555,-7.045381338,0.7649932177,308.6753106,77.1162049,28.08360586,0,1
2017-06-11 02:27:04.590,8.093058748,-8.896348307,1.8416024401,316.564982,71.95751898,26.94489698,0,1
2017-06-11 02:27:04.840,5.0818005181,-7.8451262654,0.3719465623,307.4929478,88.88356844,55.80184568,0,1
2017-06-11 02:27:05.090,6.638228013,-7.5462038756,-1.0554851479,301.202082,98.55875098,44.3701226,0,1
2017-06-11 02:27:05.340,4.0554388375,-10.3486403528,-1.2189931471,282.474821,103.0059741,32.79739104,0,1
2017-06-11 02:27:05.590,8.6413744843,-6.195867884,-2.8591744564,281.1429612,85.66898136,38.5197314,0,1
2017-06-11 02:27:05.840,3.6372200148,-1.7726355138,6.0804610134,100.86581825,,45.27361344,0,1
2017-06-11 02:27:06.090,2.0921326715,,,74.33037596,,6.70279464,0,1
2017-06-11 02:27:06.340,2.4575056798,,,71.82707616,,4.884757182,0,1
2017-06-11 02:27:06.590,0.9826220106,,,72.10408064,,4.712769302,0,1
2017-06-11 02:27:06.840,0.8664462504,,,70.52780154,,3.720639916,0,1
2017-06-11 02:27:07.090,0.9897658133,,,70.60107542,,3.127823192,0,1
2017-06-11 02:27:07.340,-0.1460257534,,,69.285552069,,0.0973069951,0,1
2017-06-11 02:27:07.590,,,,195.25235,,,1,0
2017-06-11 02:27:07.840,,,,193.7132212,,,1,0
2017-06-11 02:27:08.090,7.7424997227,-6.9391622148,3.7966330431,159.74551068,1.6632591994,32.0061796376,1,0
2017-06-11 02:27:08.340,,-0.7894463765,1.9397024674,76.84732128,57.6490924,51.35221958,1,0
2017-06-11 02:27:08.590,5.1837176009,-6.7563261778,2.0096150129,64.06220522,67.66433926,39.92378828,1,0
2017-06-11 02:27:08.840,3.6690503552,-9.1689255106,1.3126623566,63.16774152,78.96161926,14.62246815,1,0
2017-06-11 02:27:09.090,3.0271625481,-8.6685483327,1.0312100776,75.53556166,83.0912912,15.56489296,1,0
2017-06-11 02:27:09.340,4.2494422336,-10.3443317431,1.0461397422,68.63447036,84.29413298,14.21856461,1,0
2017-06-11 02:27:09.590,4.6717156212,-10.7191401828,-0.4236523579,64.90971722,89.18677214,18.4615382,1,0
2017-06-11 02:27:09.840,3.1772809431,-5.758585184,-1.2650014731,45.41624932,115.56028246,36.3112066,1,0
2017-06-11 02:27:10.090,4.4120812082,-8.3076764305,-1.8714923178,41.78923122,110.74086452,35.00637692,1,0
2017-06-11 02:27:10.340,4.5949044683,-7.3634997257,0.091390153,57.28953836,89.8753126,21.72412324,1,0
2017-06-11 02:27:10.590,6.154410115,-11.809410705,-1.7854631842,53.84206306,88.5605247,15.66806008,1,0
2017-06-11 02:27:10.840,1.6499769283,-7.322628818,-0.5322452213,39.88129334,111.28890702,32.50616524,1,0
2017-06-11 02:27:11.090,4.2040497757,-6.156637466,-2.6304979542,29.35868868,120.049481,36.70695924,1,0
2017-06-11 02:27:11.340,5.109423602,-8.0263397949,0.3151507149,56.2835319,92.4375535,26.90429878,1,0
2017-06-11 02:27:11.590,5.5938884554,-10.6939287198,-1.3056651142,59.83783264,86.86265472,18.26619924,1,0
2017-06-11 02:27:11.840,3.5288458598,-9.046851374,-0.8558602913,50.01660952,103.88904074,29.4098151,1,0
2017-06-11 02:27:12.090,3.7662881226,-5.959838688,-2.6636929352,28.7835735,125.02471394,34.03559066,1,0
2017-06-11 02:27:12.340,4.5766430403,-7.809105188,0.0621747097,55.6620694,98.19417346,27.74656606,1,0
2017-06-11 02:27:12.590,4.6276618141,-9.1701914354,0.4544973073,64.03480484,87.1425558,17.62715374,1,0
2017-06-11 02:27:12.840,4.5886899752,-10.731699816,-1.4614649187,60.95709122,93.54847348,22.52256054,1,0
2017-06-11 02:27:13.090,2.8867171593,-4.652134044,-1.4708055042,34.47137112,122.33585446,37.11007156,1,0
2017-06-11 02:27:13.340,4.6708391097,-8.973827183,-1.9691611577,43.58272062,107.46328494,36.1916788,1,0
2017-06-11 02:27:13.590,5.342929575,-7.19475873,0.692807328,65.05249642,89.97557464,22.23702408,1,0
2017-06-11 02:27:13.840,4.465059043,-10.129496042,-0.0189206557,64.606176,86.570951,15.19877629,1,0
2017-06-11 02:27:14.090,3.4108672232,-10.734693571,-0.0048858456,59.837739,91.28613252,14.38868235,1,0
2017-06-11 02:27:14.340,5.637325379,-7.131961294,1.1275034038,34.3036784,110.69646228,34.09622978,1,0
2017-06-11 02:27:14.590,4.709973769,-4.1194577351,-2.6214447852,298.854105698,128.67349856,47.3674563,1,0
2017-06-11 02:27:14.840,5.039552386,-10.09431327,-1.6982126206,337.121045,109.62131302,43.15444212,1,0
2017-06-11 02:27:15.090,4.3672336212,-7.8782598354,0.1211057405,342.929963,91.69787808,26.57627146,1,0
2017-06-11 02:27:15.340,6.389888467,-11.46304298,-1.8752285291,336.5287126,90.04991628,19.76204026,1,0
2017-06-11 02:27:15.590,2.3912255287,-7.0457208713,-0.2083666809,315.1805338,114.26098422,36.99085862,1,0
2017-06-11 02:27:15.840,4.215863527,-6.560176497,-2.9155372251,301.3573638,121.68023288,40.7606687,1,0
2017-06-11 02:27:16.090,4.932279471,-7.728297271,0.3970942563,330.8962852,92.55285014,31.32569918,1,0
2017-06-11 02:27:16.340,4.1445815,-8.168190526,0.3175796032,333.9377782,85.7341049,23.747267,1,0
2017-06-11 02:27:16.590,4.160771813,-11.08925228,0.4480842261,330.7413488,84.2716302,17.52764712,1,0
2017-06-11 02:27:16.840,3.8253493187,-9.76468658,0.1421204611,323.9377214,95.33917958,22.06530812,1,0
2017-06-11 02:27:17.090,5.536159748,-6.51213025,0.4633404984,296.8192396,116.81822624,40.41039246,1,0
2017-06-11 02:27:17.340,5.370376485,-4.052373237,-2.9652738067,247.9733094,136.9084194,45.66826652,1,0
2017-06-11 02:27:17.590,5.4368622236,-9.359305613,-2.1098206824,242.1263526,119.56486112,40.6341747,1,0
2017-06-11 02:27:17.840,4.339128913,-8.144048694,0.1599633604,252.1024152,97.17406646,25.07891606,1,0
2017-06-11 02:27:18.090,5.610477182,-11.04961466,-2.1166704576,245.9011706,91.76143618,17.32428006,1,0
2017-06-11 02:27:18.340,2.6401019876,-7.444080264,-0.6195436649,232.4374592,114.90850108,34.75372824,1,0
2017-06-11 02:27:18.590,4.4185934851,-5.8722978465,-3.2284138751,216.6618872,128.76864034,35.99479176,1,0
2017-06-11 02:27:18.840,5.251803801,-7.6327141584,-0.3969804318,241.4942562,99.42516532,31.04304552,1,0
2017-06-11 02:27:19.090,4.407291194,-8.689801858,0.4170208195,244.6222474,88.87180554,21.30514766,1,0
2017-06-11 02:27:19.340,5.0608458026,-11.4203002727,-1.2845288586,239.4700622,92.93590122,20.62162768,1,0
2017-06-11 02:27:19.590,2.90302724,-6.044119415,-1.9676762821,222.6439888,119.15844262,36.72657296,1,0
2017-06-11 02:27:19.840,4.6223160101,-6.317367234,-3.462408057,215.4735444,123.35084114,36.62321106,1,0
2017-06-11 02:27:20.090,5.126755075,-7.813679692,0.1245410182,241.3406152,95.73915088,28.744274,1,0
2017-06-11 02:27:20.340,4.696609543,-9.526645646,0.5015171101,245.7297652,87.28057494,18.60958049,1,0
2017-06-11 02:27:20.590,4.1275289476,-10.779648065,-1.6931351838,241.3127438,93.5308491,21.83192078,1,0
2017-06-11 02:27:20.840,3.0130544472,-5.197168664,-1.8389679359,222.7223162,121.36266368,38.13781982,1,0
2017-06-11 02:27:21.090,5.596178928,-7.486232621,-3.1023647084,222.1667254,118.92399078,37.8358866,1,0
2017-06-11 02:27:21.340,4.981904277,-7.173035898,-0.1518442456,245.2611482,93.76583882,29.28878266,1,0
2017-06-11 02:27:21.590,4.868476121,-9.866690533,0.5522915254,248.6758354,87.02038038,20.68221678,1,0
2017-06-11 02:27:21.840,4.78632699,-10.423580505,-1.3755076801,244.5007108,94.15001102,24.72980146,1,0
2017-06-11 02:27:22.090,3.1035861906,-5.117701918,-2.1463447505,218.4908276,126.82380426,38.32717374,1,0
2017-06-11 02:27:22.340,5.9915649764,-6.5274929439,-3.8303863735,211.694763,127.09432628,37.441942,1,0
2017-06-11 02:27:22.590,4.788386681,-7.237318182,-0.3157114847,235.8452176,98.34148314,29.10431766,1,0
2017-06-11 02:27:22.840,3.584266613,-8.37559912,0.9075447908,237.6077304,86.80161158,18.06868464,1,0
2017-06-11 02:27:23.090,5.139328935,-9.620913632,0.7934460498,229.349597,83.40048146,12.50278903,1,0
2017-06-11 02:27:23.340,3.801063795,-9.772350734,0.5433581032,213.5070632,99.83268856,25.13562856,1,0
2017-06-11 02:27:23.590,2.9840268022,-6.399205059,-1.080058054,186.7797154,111.27090936,39.27128474,1,0
2017-06-11 02:27:23.840,5.155279746,-8.208977683,-0.8744456004,170.7190074,105.6980947,35.63085908,1,0
2017-06-11 02:27:24.090,4.1582330895,-8.82456963,1.1810320819,164.7599602,96.20520082,24.68156352,1,0
2017-06-11 02:27:24.340,6.245875934,-9.228441735,-0.4210684001,159.3623946,87.81317636,15.1363118,1,0
2017-06-11 02:27:24.590,3.8757165756,-9.618303032,1.4443165952,137.99246032,108.03547614,27.77454562,1,0
2017-06-11 02:27:24.840,3.8598376341,-7.801632765,-2.3836193549,110.59543088,108.73667822,33.79415426,1,0
2017-06-11 02:27:25.090,3.874878324,-8.64640411,1.5450750807,103.79334864,99.82098896,30.8448524,1,0
2017-06-11 02:27:25.340,4.0527361058,-8.3722386828,-0.084309529,92.9348572,90.86887094,24.02864914,1,0
2017-06-11 02:27:25.590,5.044079012,-10.234038645,-0.029650346,89.15268648,85.5238056,17.94788882,1,0
