x,y,z,timestamp,
236.22543,-20.118893,1.037401,1497147985890
235.83217,-19.554173,0.8374417,1497147985895
235.38959,-19.049183,0.57002026,1497147985901
234.90997,-18.620388,0.2800918,1497147985906
234.40726,-18.286818,0.016170474,1497147985911
233.89264,-18.058895,-0.18558893,1497147985916
233.3807,-17.935686,-0.3098398,1497147985920
232.88399,-17.914604,-0.36263338,1497147985926
232.43538,-17.981092,-0.35228798,1497147985931
232.09268,-18.10079,-0.28649044,1497147985935
231.92357,-18.227507,-0.18045262,1497147985941
231.94298,-18.31903,-0.122429945,1497147985946
232.04865,-18.36807,-0.31903848,1497147985951
232.2592,-18.303652,-0.5769648,1497147985955
232.5185,-18.126947,-0.85414547,1497147985960
232.73697,-17.930367,-1.1193444,1497147985966
232.8871,-17.749298,-1.3935033,1497147985971
232.96902,-17.593843,-1.6891791,1497147985975
233.01181,-17.471155,-1.9961271,1497147985980
233.03862,-17.380032,-2.2937038,1497147985986
233.0701,-17.310331,-2.5593364,1497147985991
233.12257,-17.22427,-2.7648516,1497147985996
233.2081,-17.130564,-2.9155369,1497147986001
233.32776,-17.032846,-3.0114899,1497147986005
233.47089,-16.907425,-3.0494204,1497147986010
233.62209,-16.798002,-3.0736368,1497147986015
233.77855,-16.71162,-3.0815651,1497147986020
233.94406,-16.67274,-3.07133,1497147986025
234.1199,-16.702394,-3.0375555,1497147986030
234.30226,-16.813622,-2.987408,1497147986035
234.4812,-17.01127,-2.9240143,1497147986040
234.65952,-17.284681,-2.8177786,1497147986046
234.84937,-17.593325,-2.6313744,1497147986050
235.05563,-17.905516,-2.3778162,1497147986055
235.27992,-18.190191,-2.0834248,1497147986060
235.51846,-18.466702,-1.7810243,1497147986065
235.7544,-18.719627,-1.49742,1497147986070
235.98749,-18.949472,-1.232191,1497147986075
236.22171,-19.148788,-0.98387736,1497147986079
236.44543,-19.323278,-0.76759356,1497147986085
236.65674,-19.461624,-0.5930896,1497147986090
236.64969,-19.40283,-0.87056667,1497147986095
236.31726,-19.056269,-1.8004098,1497147986100
236.00125,-18.620712,-2.5542922,1497147986105
235.59024,-18.132395,-3.2918737,1497147986110
235.11168,-17.631737,-3.9285672,1497147986115
234.66446,-17.123192,-4.4410377,1497147986120
234.28912,-16.69072,-5.0281844,1497147986125
234.03162,-16.333204,-5.59561,1497147986130
233.90286,-16.06763,-6.0403776,1497147986135
233.90002,-15.897459,-6.2919774,1497147986140
234.01001,-15.815787,-6.330563,1497147986145
234.2167,-15.802259,-6.174772,1497147986149
234.48502,-15.828662,-5.871435,1497147986155
234.78288,-15.890404,-5.47303,1497147986160
235.08875,-15.976879,-5.0112576,1497147986165
235.39697,-16.07088,-4.489874,1497147986170
235.69656,-16.161327,-3.9562268,1497147986175
235.97444,-16.239407,-3.4668074,1497147986180
236.24095,-16.298655,-3.0210683,1497147986185
236.50534,-16.330908,-2.6115243,1497147986190
236.7623,-16.338844,-2.245012,1497147986195
237.00594,-16.322865,-1.9095342,1497147986200
237.2201,-16.290133,-1.6099375,1497147986205
237.40726,-16.2397,-1.3543929,1497147986210
237.56058,-16.171347,-1.123361,1497147986215
237.68753,-16.08217,-0.89439356,1497147986220
237.80338,-15.962977,-0.64999646,1497147986225
237.91435,-15.825614,-0.38363662,1497147986230
238.01982,-15.675121,-0.11005831,1497147986235
238.12732,-15.515701,0.16839728,1497147986240
238.24261,-15.3514385,0.46651477,1497147986245
238.37418,-15.183201,0.8066369,1497147986249
238.525,-15.011488,1.2145343,1497147986254
238.686,-14.738023,1.6957744,1497147986260
238.86166,-14.603647,2.2849877,1497147986265
239.04251,-14.502625,2.9945445,1497147986270
239.21472,-14.441305,3.8278244,1497147986275
239.36542,-14.424254,4.7907534,1497147986280
239.48427,-14.458029,5.877743,1497147986285
239.56662,-14.550305,7.087888,1497147986290
239.61737,-14.700571,8.416787,1497147986295
239.63925,-14.911006,9.87014,1497147986300
239.6371,-15.177781,11.44158,1497147986304
239.62308,-15.500567,13.126013,1497147986309
239.55823,-15.712665,14.789217,1497147986314
239.51274,-16.114359,16.674046,1497147986320
239.44713,-16.547152,18.652618,1497147986325
239.35138,-16.995426,20.720371,1497147986330
239.23181,-17.460192,22.885122,1497147986335
239.09341,-17.938751,25.1489,1497147986340
238.94281,-18.431005,27.502943,1497147986345
238.79477,-18.9487,29.944008,1497147986350
238.65588,-19.497757,32.478714,1497147986355
238.53543,-20.084944,35.106,1497147986360
238.42108,-20.704302,37.822422,1497147986365
238.2992,-21.336643,40.615322,1497147986370
238.17647,-22.013367,43.49004,1497147986375
238.07297,-22.759237,46.446117,1497147986380
238.0263,-23.624908,49.471527,1497147986385
238.0108,-24.570898,52.52057,1497147986390
238.00317,-25.564457,55.558243,1497147986395
237.50305,-26.022085,58.551037,1497147986400
237.40945,-27.013245,61.485893,1497147986405
237.32266,-28.04188,64.33667,1497147986410
237.20605,-29.062698,67.09612,1497147986415
237.04909,-30.059793,69.75274,1497147986420
236.85312,-31.034086,72.29156,1497147986425
236.62294,-31.982618,74.70227,1497147986430
236.37494,-32.917984,76.98046,1497147986434
236.11258,-33.842934,79.1248,1497147986439
235.86508,-34.775387,81.1449,1497147986445
235.64508,-35.726482,83.04926,1497147986450
235.45154,-36.685547,84.850975,1497147986455
235.40201,-37.76419,86.55247,1497147986460
235.6033,-39.06607,88.15369,1497147986465
238.17503,-42.706333,89.64502,1497147986470
54.422894,140.00911,88.97607,1497147986475
55.77821,137.66542,87.72359,1497147986480
57.072533,135.43893,86.611404,1497147986485
58.695732,132.95552,85.650116,1497147986490
60.608894,130.26903,84.841095,1497147986495
62.853584,127.34806,84.18658,1497147986500
65.44367,124.181046,83.67661,1497147986505
68.47888,120.67083,83.3064,1497147986510
71.99395,116.77907,83.052505,1497147986515
75.95138,112.53892,82.88451,1497147986520
80.27155,108.02432,82.76882,1497147986525
84.80936,103.37232,82.67887,1497147986530
89.45692,98.67364,82.59432,1497147986535
94.03525,94.08439,82.505974,1497147986540
98.38951,89.73903,82.40412,1497147986545
