label,x,y,z,timestamp,
15,1013.5405,0.0,0.0,1496906648584
15,1013.5388,0.0,0.0,1496906648680
15,1013.5422,0.0,0.0,1496906648779
15,1013.5422,0.0,0.0,1496906648878
15,1013.5368,0.0,0.0,1496906648977
15,1013.5333,0.0,0.0,1496906649077
15,1013.5336,0.0,0.0,1496906649176
15,1013.53534,0.0,0.0,1496906649276
15,1013.5299,0.0,0.0,1496906649374
15,1013.528,0.0,0.0,1496906649474
15,1013.5316,0.0,0.0,1496906649573
15,1013.5368,0.0,0.0,1496906649673
15,1013.5384,0.0,0.0,1496906649773
15,1013.5452,0.0,0.0,1496906649872
15,1013.5436,0.0,0.0,1496906649972
15,1013.54535,0.0,0.0,1496906650071
15,1013.5368,0.0,0.0,1496906650170
15,1013.5371,0.0,0.0,1496906650270
15,1013.5333,0.0,0.0,1496906650369
15,1013.5316,0.0,0.0,1496906650469
15,1013.5316,0.0,0.0,1496906650569
15,1013.5333,0.0,0.0,1496906650669
15,1013.5332,0.0,0.0,1496906650770
15,1013.5384,0.0,0.0,1496906650868
15,1013.5384,0.0,0.0,1496906650969
15,1013.53467,0.0,0.0,1496906651068
15,1013.533,0.0,0.0,1496906651168
15,1013.533,0.0,0.0,1496906651268
15,1013.53467,0.0,0.0,1496906651368
15,1013.51874,0.0,0.0,1496906651469
15,1013.52045,0.0,0.0,1496906651590
15,1013.5183,0.0,0.0,1496906651666
15,1013.5167,0.0,0.0,1496906651762
15,1013.5218,0.0,0.0,1496906651860
15,1013.5201,0.0,0.0,1496906651958
15,1013.5167,0.0,0.0,1496906652057
15,1013.51324,0.0,0.0,1496906652155
15,1013.5201,0.0,0.0,1496906652255
15,1013.5218,0.0,0.0,1496906652354
15,1013.52527,0.0,0.0,1496906652454
15,1013.5148,0.0,0.0,1496906652551
15,1013.5199,0.0,0.0,1496906652652
15,1013.5268,0.0,0.0,1496906652750
15,1013.52484,0.0,0.0,1496906652850
15,1013.52313,0.0,0.0,1496906652949
15,1013.5299,0.0,0.0,1496906653051
15,1013.53516,0.0,0.0,1496906653149
15,1013.5437,0.0,0.0,1496906653250
15,1013.54706,0.0,0.0,1496906653349
15,1013.55225,0.0,0.0,1496906653444
15,1013.5455,0.0,0.0,1496906653543
15,1013.5455,0.0,0.0,1496906653642
15,1013.54016,0.0,0.0,1496906653742
15,1013.5381,0.0,0.0,1496906653841
15,1013.531,0.0,0.0,1496906653942
15,1013.529,0.0,0.0,1496906654041
15,1013.5342,0.0,0.0,1496906654140
15,1013.5358,0.0,0.0,1496906654241
15,1013.53754,0.0,0.0,1496906654340
15,1013.5356,0.0,0.0,1496906654438
15,1013.5408,0.0,0.0,1496906654538
15,1013.5373,0.0,0.0,1496906654638
15,1013.5406,0.0,0.0,1496906654808
15,1013.5389,0.0,0.0,1496906654837
15,1013.5317,0.0,0.0,1496906654938
15,1013.5317,0.0,0.0,1496906655037
15,1013.52795,0.0,0.0,1496906655136
15,1013.5334,0.0,0.0,1496906655235
15,1013.5349,0.0,0.0,1496906655335
15,1013.5366,0.0,0.0,1496906655434
15,1013.53687,0.0,0.0,1496906655534
15,1013.5331,0.0,0.0,1496906655634
15,1013.5331,0.0,0.0,1496906655732
15,1013.52966,0.0,0.0,1496906655833
15,1013.5313,0.0,0.0,1496906655934
15,1013.5345,0.0,0.0,1496906656032
15,1013.53107,0.0,0.0,1496906656131
15,1013.52936,0.0,0.0,1496906656231
15,1013.53076,0.0,0.0,1496906656325
15,1013.53217,0.0,0.0,1496906656425
15,1013.5359,0.0,0.0,1496906656524
15,1013.5305,0.0,0.0,1496906656622
15,1013.5305,0.0,0.0,1496906656721
15,1013.5304,0.0,0.0,1496906656819
15,1013.5304,0.0,0.0,1496906656920
15,1013.52356,0.0,0.0,1496906657018
15,1013.5181,0.0,0.0,1496906657118
15,1013.51984,0.0,0.0,1496906657218
15,1013.52844,0.0,0.0,1496906657319
15,1013.5267,0.0,0.0,1496906657419
15,1013.5302,0.0,0.0,1496906657517
15,1013.52484,0.0,0.0,1496906657617
15,1013.5196,0.0,0.0,1496906657715
15,1013.5265,0.0,0.0,1496906657815
15,1013.5229,0.0,0.0,1496906657916
15,1013.5314,0.0,0.0,1496906658016
15,1013.53827,0.0,0.0,1496906658115
15,1013.5294,0.0,0.0,1496906658215
15,1013.52606,0.0,0.0,1496906658315
15,1013.52576,0.0,0.0,1496906658414
15,1013.52545,0.0,0.0,1496906658514
15,1013.5292,0.0,0.0,1496906658614
15,1013.5307,0.0,0.0,1496906658713
15,1013.5288,0.0,0.0,1496906658814
15,1013.53375,0.0,0.0,1496906658914
15,1013.53546,0.0,0.0,1496906659013
15,1013.5388,0.0,0.0,1496906659114
15,1013.53516,0.0,0.0,1496906659214
15,1013.5388,0.0,0.0,1496906659313
15,1013.53516,0.0,0.0,1496906659408
15,1013.5279,0.0,0.0,1496906659507
15,1013.5279,0.0,0.0,1496906659606
15,1013.52966,0.0,0.0,1496906659705
15,1013.5313,0.0,0.0,1496906659805
15,1013.53107,0.0,0.0,1496906659904
15,1013.52936,0.0,0.0,1496906660003
15,1013.53094,0.0,0.0,1496906660103
15,1013.538,0.0,0.0,1496906660202
15,1013.53094,0.0,0.0,1496906660301
15,1013.52576,0.0,0.0,1496906660401
15,1013.52386,0.0,0.0,1496906660500
15,1013.5185,0.0,0.0,1496906660600
15,1013.5185,0.0,0.0,1496906660699
15,1013.5113,0.0,0.0,1496906660797
15,1013.5043,0.0,0.0,1496906660896
15,1013.5024,0.0,0.0,1496906660996
15,1013.5075,0.0,0.0,1496906661094
16,1013.50934,0.0,0.0,1496906661293
16,1013.5129,0.0,0.0,1496906661397
16,1013.5144,0.0,0.0,1496906661498
16,1013.51605,0.0,0.0,1496906661603
16,1013.5193,0.0,0.0,1496906661698
16,1013.52203,0.0,0.0,1496906661798
16,1013.51483,0.0,0.0,1496906661898
16,1013.5197,0.0,0.0,1496906661996
16,1013.53015,0.0,0.0,1496906662091
16,1013.52985,0.0,0.0,1496906662189
16,1013.5368,0.0,0.0,1496906662290
16,1013.5473,0.0,0.0,1496906662389
16,1013.54895,0.0,0.0,1496906662488
16,1013.5439,0.0,0.0,1496906662589
16,1013.5384,0.0,0.0,1496906662688
16,1013.5347,0.0,0.0,1496906662788
16,1013.535,0.0,0.0,1496906662887
16,1013.5333,0.0,0.0,1496906662987
16,1013.5384,0.0,0.0,1496906663104
16,1013.53827,0.0,0.0,1496906663187
16,1013.5434,0.0,0.0,1496906663287
16,1013.53796,0.0,0.0,1496906663385
16,1013.5308,0.0,0.0,1496906663484
16,1013.5308,0.0,0.0,1496906663583
16,1013.53235,0.0,0.0,1496906663682
16,1013.5286,0.0,0.0,1496906663782
16,1013.5356,0.0,0.0,1496906663881
16,1013.53357,0.0,0.0,1496906663980
16,1013.53357,0.0,0.0,1496906664081
16,1013.54395,0.0,0.0,1496906664181
16,1013.5473,0.0,0.0,1496906664281
16,1013.55426,0.0,0.0,1496906664381
16,1013.5487,0.0,0.0,1496906664481
16,1013.5501,0.0,0.0,1496906664581
16,1013.55334,0.0,0.0,1496906664681
16,1013.55676,0.0,0.0,1496906664781
16,1013.5534,0.0,0.0,1496906664881
16,1013.5517,0.0,0.0,1496906664980
16,1013.55145,0.0,0.0,1496906665078
16,1013.5461,0.0,0.0,1496906665178
16,1013.5355,0.0,0.0,1496906665273
16,1013.5373,0.0,0.0,1496906665372
16,1013.55084,0.0,0.0,1496906665471
16,1013.5578,0.0,0.0,1496906665572
16,1013.55774,0.0,0.0,1496906665671
16,1013.56793,0.0,0.0,1496906665771
16,1013.566,0.0,0.0,1496906665871
16,1013.56934,0.0,0.0,1496906665971
16,1013.5746,0.0,0.0,1496906666070
16,1013.57434,0.0,0.0,1496906666168
16,1013.5773,0.0,0.0,1496906666307
16,1013.5773,0.0,0.0,1496906666369
16,1013.57214,0.0,0.0,1496906666468
16,1013.5829,0.0,0.0,1496906666567
16,1013.58246,0.0,0.0,1496906666666
16,1013.58435,0.0,0.0,1496906666764
16,1013.58765,0.0,0.0,1496906666864
16,1013.58435,0.0,0.0,1496906666964
16,1013.5824,0.0,0.0,1496906667062
16,1013.58405,0.0,0.0,1496906667162
16,1013.58875,0.0,0.0,1496906667263
16,1013.58527,0.0,0.0,1496906667362
16,1013.58527,0.0,0.0,1496906667463
16,1013.58154,0.0,0.0,1496906667563
16,1013.5765,0.0,0.0,1496906667663
16,1013.5728,0.0,0.0,1496906667763
16,1013.5746,0.0,0.0,1496906667863
16,1013.57965,0.0,0.0,1496906667963
16,1013.5866,0.0,0.0,1496906668062
16,1013.5902,0.0,0.0,1496906668163
16,1013.576,0.0,0.0,1496906668262
16,1013.5688,0.0,0.0,1496906668363
