,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rotation_phone_x,rotation_phone_y,rotation_phone_z,rotation_phone_theta,rotation_phone_phi,labelstairsdown,labelstairsup,labelstanding,labelwalking,labelsitting,labelondesk
2017-06-21 01:56:56.303,3.1539294903999995,-8.3260223010000001,-4.3919391167000006,-0.95353523341,-0.87198799455,0.253713179424,-0.775734864694,0.265003552653,-0.261863980204,0.506149106122,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:56.553,1.5907241422999996,-5.5401354679999999,-2.5907406396999995,1.18397354054,0.16244500002,-0.3442573435,-0.8018169818,0.248458613,-0.1880257866,0.507284677,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:56.803,3.9088875426000005,-12.515175061000001,-1.4481246860000001,0.5597149701,-1.21203967829,0.03451836774,-0.725691446275,0.15847210402,-0.20750669549,0.633357996863,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:57.053,1.7750209136139998,-8.8373350540000004,0.45589198928999997,1.3349621079,-1.50844829824,-0.6510470294,-0.6949915354,-0.005946627586,-0.11460037272,0.7045983702,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:57.303,1.3996833360606058,-10.353621474747474,-2.5704850747474746,-0.115710804117,-0.979750789623,0.430557343892,-0.63382957898,-0.128698884388,-0.0333257486102,0.760569241224,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:57.553,6.4047093358415852,-8.4749311366336642,-0.97624320050792079,-1.35386560957,-2.00517121238,-0.0627871173891,-0.7409227988,-0.2346514078,0.1028043067,0.6131568468,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:57.803,1.0957335745454544,-7.2012191545454547,-4.5206842389898991,0.877182335657,-0.190026414869,-0.225033268111,-0.7143267356,-0.3445002802,0.172507989,0.5825590336,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:58.053,5.0364388695999995,-9.8628106330000023,0.69589691269999998,0.50244344592,-1.11006037283,-0.44320217987,-0.6376652352,-0.4182670242,0.2481822874,0.5950115448,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:58.303,1.3573773842499997,-8.7872552079999995,-1.1124866199300001,1.1965798718,-1.3764650665,-0.4614515534,-0.4908689642,-0.5041399254,0.3527890082,0.613137552,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:58.553,3.3998501220300006,-10.22364428,-3.5152422027999997,-0.89944723251,-1.50293303,0.50247538726,-0.391430792157,-0.591275856667,0.449926651765,0.538275595882,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:58.803,2.4146348371200004,-6.6556637480000003,-0.93178238784000011,-0.58237230471,-1.64169855831,-0.21966329376,-0.370415736939,-0.75270839102,0.455385243673,0.289462835918,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:59.053,1.3549105183000001,-6.2532286060000004,-2.8369247126000001,1.1882963187,0.441903216114,-0.55236837302,-0.2883324378,-0.7533158566,0.4970381036,0.3154740166,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:59.303,3.3215602424752473,-11.653714959405944,-1.9357923937227721,-0.08089776016,-0.08092969928,-0.016151870568,-0.258568109804,-0.712449289412,0.536592031569,0.370465900588,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:59.553,0.53757305984848491,-6.803210509090909,-2.5901774520202019,-0.57678250453,-0.244077420445,-0.07702216282,-0.2584930986,-0.7413531038,0.507980308,0.3533971,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:59.803,3.16784457874,-9.2288249629999992,-4.2163602064500001,-0.453104114235,-0.614260804574,0.57736810248,-0.294523528163,-0.805910939796,0.454377198571,0.236073725918,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:00.053,1.6886086077269999,-8.2905999559999994,-3.4487564383999993,1.31054797684,0.743656758486,-0.57926330875,-0.2536279102,-0.755437043,0.5118614248,0.3139851894,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:00.303,1.3668855958099999,-10.311924651000002,-1.8861019107800003,-0.40716125987,-0.04111965802,-0.019026625607,-0.2486463668,-0.7309029686,0.5363553898,0.3404871354,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:00.553,1.7458016464999999,-8.3165620540000003,-3.8207748238999995,-1.01709928659,-0.6020164742,0.294055587515,-0.2636600704,-0.7657269036,0.497737583,0.3065463104,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:00.803,2.3510141781818183,-6.5470401505050511,-2.9866862628484849,0.3645190482,0.30760953061,-0.031803320912,-0.3059718004,-0.8087411954,0.4533221696,0.2144320946,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:01.053,3.1815441209600004,-9.4649978669999992,-3.2791890349999999,1.10551733038,0.516832284879,-0.139489649707,-0.269444723529,-0.718223988431,0.533288381176,0.352888539216,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:01.303,1.10834324589,-9.3434266939999979,-1.5711568407499998,-0.350028151488,-0.27524190247,-0.01367106036,-0.268332028776,-0.717299338163,0.542704736122,0.344541981224,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:01.553,2.088193661744,-9.0809804120000006,-3.9598775484999997,-1.0294500893,-1.0699841467,0.307609527071,-0.253140685882,-0.774316264118,0.507045659216,0.274442721961,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:01.803,2.0335872208999999,-6.2123456620000006,-3.1284704457000005,0.75665704893,-0.190308839082,-0.482916403163,-0.243173984286,-0.819091001633,0.48520896102,0.182254406531,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:02.053,1.8672052056599997,-9.8066234570000006,-2.9407727435999997,1.29537565614,-0.106238197986,-0.45774631781,-0.125642523118,-0.737942046471,0.609567283137,0.254053198627,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:02.303,1.8118562976100001,-9.5303100619999999,0.14992822810699993,0.42104526593,-0.25275492517,-0.14398268192,-0.06296101052,-0.703870928,0.6564373506,0.263248192,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:02.553,2.7123952888415843,-9.9615979801980199,-2.8738812825742563,-0.90612263499,-1.04425217752,0.367972975564,0.0088370358948,-0.7268561164,0.6477618104,0.2200414512,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:02.803,4.148464283747475,-8.1379380357575766,-2.413018541606061,-0.472920464202,-0.715978763184,-0.045041071303,0.034229999726,-0.8392512096,0.5375838416,0.06359712362,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:03.053,2.0240310693399999,-9.2905925500999995,-5.5692110126400003,0.717400657636,-0.511632016735,-0.21476555928,0.0810779866122,-0.813310051633,0.571808608367,0.0626066266122,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:03.303,3.5984211856799999,-8.231251372760001,1.2680910448800002,1.01545959756,-1.30309491307,-0.372877132714,-0.1406821203,0.4710557346,-0.4085529684,0.034250195822,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:03.553,2.1782464153999994,-8.8279944259999983,0.42358317542000001,0.9196450545,-2.0065796133,-0.296387332387,-0.342569046,0.6173480308,-0.6826973724,0.16867069652,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:03.803,1.7859421907999999,-9.2575412450000005,-1.65526992156,0.77569432222,-1.631679499,-0.10946431571,-0.4831346098,0.4919877574,-0.6469526056,0.3192372544,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:04.053,5.6191471469999996,-10.647874016999999,-2.1097728094000003,-1.5157097157,-2.391179366,0.846636903,-0.6236476086,0.474234607,-0.4308719726,0.434003209,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:04.303,0.91736437179000008,-5.2745517559999993,-1.8685224708000001,-0.11631049583,-0.7581370146,-0.357885814457,-0.7271409306,0.4275750428,-0.2430383058,0.4779207016,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:04.553,1.5988193128570003,-8.4089138670000008,-3.9362387126000002,1.0296310898,-0.089010956264,-0.60457181255,-0.736041841176,0.339080571373,-0.284369329608,0.509985115882,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:04.803,1.5334113260699995,-10.990481593,-1.5650256000000002,-0.19337524718,0.309281144465,-0.00498291059,-0.718238493469,0.288289818163,-0.302616713061,0.555847995102,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:05.053,1.3233920363730005,-6.2036277569999996,-2.2427921890000007,-0.4967258769,-0.6257491851,-0.081770834023,-0.724445155,0.3009927126,-0.3256356158,0.526520425,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:05.303,2.7131979749999999,-9.644624275,-4.7607242405000001,-0.62618571245,-0.285548436472,0.72234097702,-0.791042059608,0.318350968039,-0.187254974706,0.485844566078,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:05.553,0.50094617813131326,-6.889237676767678,-3.108445196969698,1.36206213283,0.706815685667,-0.862329978242,-0.761073863061,0.281637900612,-0.253786717347,0.521924887347,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:05.803,2.8133816604499997,-11.178466846999999,-2.04060464338,-0.23632622548,-0.01722723616,0.094717881729,-0.7021421036,0.2480584342,-0.330970663,0.5791083832,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:06.053,1.4264497478599998,-7.1518639110000004,-2.2131178885599998,-0.387187026602,-0.375038526985,-0.073455336552,-0.732313950196,0.256594003333,-0.317610977255,0.544297556667,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:06.303,2.2089505692499993,-9.9350444240000009,-4.5841394310000005,-0.79016392573,-0.545266662187,0.80822164782,-0.7966394024,0.3000608792,-0.1960096856,0.4838925846,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:06.553,0.11400293237000003,-6.2513125969999974,-2.75400912462,1.4228018761,0.76336480704,-0.78669292177,-0.7684676692,0.2763392012,-0.2391378272,0.520870081,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:06.803,3.0468960728069998,-11.782203185,-2.1061802725100001,-0.03473130797,-0.077884596674,0.060284695731,-0.694813442,0.2566350672,-0.3230955724,0.5888134514,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:07.053,1.4968154210599998,-7.2563825980000001,-2.0595252849999999,-0.288007952359,-0.27534837584,-0.046177098233,-0.707465667143,0.259455779796,-0.315253846531,0.576514233878,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:07.303,1.9345771172400004,-10.452632095000002,-4.6330217871000006,-0.95349264928,-0.420523548983,0.7272493598,-0.766197238431,0.275997322549,-0.217074416667,0.53471536451,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:07.553,1.5561161083000004,-5.8528292150000008,-2.2429119284999999,1.01787653546,0.11178541487,-0.75348416527,-0.776408164898,0.277672227551,-0.194469924082,0.529231440816,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:07.803,2.3232409049499996,-10.262922553000001,-2.4809768798499996,1.12210240043,-0.48785672225,-0.277956953786,-0.6958329358,0.1754253648,-0.2814776026,0.6349785792,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:08.053,1.5808087628800001,-9.0521682940000012,0.12590618979999998,0.408236633676,-0.13177029546,-0.197208253235,-0.6777348916,0.11402546916,-0.2661860462,0.675497736,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:08.303,3.7780716110200001,-10.364639043,-3.0841386505399999,-0.89877645866,-1.3064594366,0.540294395693,-0.691519833,0.0403930173,-0.2241590679,0.6827828888,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:08.553,2.8293649136969696,-7.4462611595959602,-2.0496287619797982,-0.418296878646,-0.812212645151,-0.137016048788,-0.798732128235,-0.00245147616078,-0.0511135803333,0.598303380784,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:08.803,2.2602279280000004,-9.1319703860000008,-5.4805234353000012,0.377210562746,-0.455265509646,-0.33951931782,-0.787761098367,-0.0667918281224,-0.0657962542041,0.608282345102,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:09.053,2.4906767098799998,-8.6795990649999997,0.74125857744000012,1.112328229,-0.648331984184,-0.275699738515,-0.740558012,-0.151022532,-0.005055536222,0.6530609038,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:09.303,1.5465839329,-8.8746974210000005,-0.57959475077,0.8044738182,-1.2572478732,-0.36176141074,-0.64598108902,-0.252608329608,0.0694620638824,0.715011827843,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:09.553,5.0077944619500006,-11.069517318000001,-1.9220990541300005,-0.935935342756,-2.0242007917,0.485312027952,-0.6150344392,-0.3758656022,0.209580324,0.654708918,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:09.803,1.5486676071999996,-6.3315457370000017,-1.5962566351999998,-0.123231202352,-1.36873516531,-0.36014303162,-0.599516774694,-0.551627476327,0.346633992245,0.462076826327,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:10.053,2.0667582297,-9.4845411790000007,-4.8614108564,0.642518590869,-0.55789429504,-0.300827232834,-0.5107955742,-0.5961008528,0.3858215574,0.4824612708,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:10.303,2.1643073774200001,-8.7893628289999999,-0.12540322804999998,0.575398360733,-0.299123674187,-0.25208414927,-0.42824050451,-0.623104411373,0.448963065098,0.475270001765,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:10.553,2.1896946096999996,-7.670744930999998,-1.8791084501999997,-0.19909281654,-0.7282501996,-0.01016811849,-0.369801137143,-0.648781572857,0.468411023878,0.47115849898,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:10.803,1.37790269852,-9.9755680809999987,-3.5139728087200002,-0.939076267157,-1.33154434574,0.11553324356,-0.323739208431,-0.731967816078,0.478066788431,0.35628774549,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:11.053,1.5879938102340001,-6.0310905260000016,-2.3804339688499998,0.146878729286,-0.49241374364,-0.33062886994,-0.319102448,-0.8125095228,0.4448098696,0.1967211082,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:11.303,2.3746140867440007,-9.5089225129999999,-3.5952597745569994,1.1673425458,0.39773844646,-0.23713541876,-0.248926066327,-0.750832189388,0.52945686898,0.302072765102,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:11.553,0.51528847698700009,-10.033383929000001,-1.9031784086199997,-0.38911417748,-0.04040629085,-0.066992459767,-0.2222396708,-0.7504997414,0.545453479,0.298905843,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:11.803,1.0200628190600001,-8.6859698489999975,-3.3319513438000006,-0.631801002828,-0.517574365879,0.228904994523,-0.2376026124,-0.777165393,0.5090571256,0.2819238394,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:12.053,2.8941896249999997,-7.4340211950000006,-3.5858952623999993,-0.28163541863,-0.0850830762871,0.267477742347,-0.293349348039,-0.818873167255,0.453882242941,0.192019565882,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:12.303,0.42882827012000008,-7.8018722779999994,-3.1901661382000004,1.2971856812,0.763205102741,-0.43956082276,-0.248829875,-0.7690560146,0.5191570704,0.2700807228,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:12.553,2.3440775752499996,-11.304205281000002,-1.6684664936999993,-0.30269049841,0.02819390416,-0.01550238653,-0.258995291429,-0.730101716327,0.546160457959,0.318029352653,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:12.803,0.60714958487575754,-6.7424640717171709,-2.2939691498989898,-0.497269316943,-0.320815446283,0.0291777508111,-0.265848751961,-0.745169568824,0.523891145294,0.314705598039,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:13.053,2.0347368273700006,-10.201610010000001,-4.6949090917000005,-0.85485657441,-0.115501300815,0.84837240287,-0.326976848776,-0.799007658163,0.458771113673,0.203878401224,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:13.303,0.85609977140000015,-6.297536502999999,-2.5785260440000002,1.35233841,0.60879876729,-0.8216904155,-0.30996000549,-0.774413720784,0.482654324314,0.258781962157,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:13.553,2.4290049716200004,-11.389372147000001,-2.6526039817099996,0.277456529966,-0.33623997138,0.055280490636,-0.249950779184,-0.708206185306,0.563862682041,0.342901621429,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:13.803,1.048419842323,-7.5503712470000002,-1.41109766229,-0.158750410727,-0.17678684223,-0.065672201296,-0.2445134412,-0.7172960094,0.5656578148,0.324821335,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:14.053,1.7960012671999996,-10.605266721,-4.6784074110000002,-1.111987521,-0.732210975458,0.70808431707,-0.246804837,-0.7789523344,0.5264303564,0.225931516,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:14.303,1.6745019114800002,-5.5600620100000002,-2.8156090253999997,0.85450521717,0.240042118767,-0.70687053093,-0.25682853451,-0.801609857255,0.507442532549,0.178814586667,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:14.553,2.4241430952499998,-9.8937303229999998,-3.0468002676999997,0.91303312204,-1.02579808096,0.021251897886,-0.15352401354,-0.7460069162,0.6042802262,0.2268192332,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:14.803,2.8334998299700001,-10.307565745,1.12364742367,0.92738560222,-1.17502985741,-0.41222934878,-0.0492605662,-0.723338035102,0.66930814898,0.149751707653,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:15.053,-0.03640429550000001,-9.3087946230000007,-1.0768247774200002,0.63165839759,-0.9643528406,-0.07729899075,0.09834239646,-0.6633264062,0.7366195496,0.0764649635,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:15.303,6.4952932756499999,-10.361166232999999,-1.3130695239899999,-1.61726313,-2.3314057302,0.324911294645,-0.1797067312,0.597282618,-0.4906365142,0.073161714504,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:15.553,0.7202542579800002,-6.1443989769999998,-2.7000732794000002,0.427018378925,0.160741443588,-0.199518707091,-0.3309067398,0.7576708562,-0.5295060124,0.1875392332,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:15.803,4.1793571729999996,-9.2351238900000006,-1.87491717282,0.347100157318,-1.33257250384,-0.186186957,-0.3662737586,0.7094769042,-0.5553244908,0.2275872982,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:16.053,2.2585753661299997,-9.4223186219999988,0.31393917160000007,1.22595109468,-1.07704779482,-0.514746806416,-0.439803545,0.5925740404,-0.591849081,0.316383378,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:16.303,1.3467751737777778,-9.5138162757575753,-3.2849024630303028,-0.066916310296,-2.06197325657,0.323009419369,-0.526120156,0.4491689676,-0.5626605326,0.446395922,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:16.553,4.0299319069999999,-8.3273156509999993,-1.0511022667000001,-1.10212817729,-1.94178048983,0.063595987912,-0.7080470592,0.4049336774,-0.2891515454,0.4930428676,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:16.803,1.121036845263,-5.9425227020000015,-2.7981253910000006,1.03664762573,0.58204223795,-0.7250986139,-0.74102136,0.3235580654,-0.2669208148,0.522018775,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:17.053,2.0088466714099997,-11.45616931,-2.0654649325999999,-0.0857954952,-0.361814650226,0.003439059081,-0.725597575882,0.295553099608,-0.334733942549,0.522993227255,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:17.303,0.89602474407999988,-7.1092805220000006,-3.3149466856999994,-0.82728022352,-0.12971537951,0.056079035223,-0.7564528614,0.3084681572,-0.3110430928,0.48429985,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:17.553,2.9845058229999997,-8.6380454969999985,-3.6783190497999994,-0.036903343917,-0.094110990629,0.42255717556,-0.7981877536,0.3737259416,-0.206234473,0.4238185434,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:17.803,2.1172213196299996,-8.6536131310000002,-3.2099011119999998,1.33743226535,0.43653700616,-0.44886651569,-0.7328164442,0.324527265,-0.3379756778,0.4902643664,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:18.053,0.90273079155999991,-10.558611704,-1.4115766437900001,-0.41990600908,-0.337879638414,-0.064426472708,-0.727248750204,0.295131357551,-0.338796829388,0.518327114286,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:18.303,1.4253240764699999,-8.0665219340000007,-3.6887613513100002,-1.0471777461,-0.29732429264,0.35661879044,-0.757571446,0.3121222498,-0.3166439682,0.476019991,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:18.553,2.502196767,-6.8448703009999994,-3.2206786994200005,0.241160075046,0.175786000324,0.04378146868,-0.7881085528,0.3764676816,-0.2101079302,0.4383624954,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:18.803,1.8144189698700002,-9.5244900579999996,-3.2765305598000007,0.9850830184,0.5057227973,-0.229405520565,-0.7296254722,0.3226468756,-0.339805554,0.495820949,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:19.053,1.0855186871129998,-9.7085952520000003,-1.8216998403999998,-0.29055263983,-0.173922732395,-0.088276299958,-0.7300126562,0.3237465156,-0.3354257296,0.499645415,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:19.303,2.2357747720470003,-8.8136003970000019,-3.8632145770000013,-1.0088476666,-0.605924010085,0.626483841183,-0.765296154314,0.339880901569,-0.275238956471,0.469003204902,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:19.553,2.3057093553000003,-6.9077874659999994,-2.7519493999500004,0.976096747567,-0.374069628672,-0.83370050028,-0.788735042245,0.337857992041,-0.219407039184,0.461743973061,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:19.803,2.3081457382424242,-9.7523506020202024,-2.1777260541414143,1.08438416928,-0.575134011798,-0.389011580919,-0.729936122,0.1880266046,-0.2809995968,0.591677093,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:20.053,1.5660819949207918,-9.8322906752475241,-0.44260437272673264,0.709960342257,-0.722146692822,-0.211964490687,-0.710105679412,0.075267028,-0.234965430196,0.658293700196,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:20.303,1.819416555787879,-8.6794786040404048,-3.1888356030303036,-0.650094918687,-0.784142634828,0.337108956855,-0.69493003,-0.00991434993469,-0.196184102041,0.690658232245,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:20.553,4.0123045565000002,-10.463912588000001,-2.1506557916000002,-0.604018155509,-1.07110210267,0.410749381568,-0.799774106471,-0.0303699839308,-0.0189770470898,0.59558625902,0.5235988,1,0,0,0,0,0
