,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rotation_phone_x,rotation_phone_y,rotation_phone_z,rotation_phone_theta,rotation_phone_phi,labelstairsdown,labelstairsup,labelwalking,acc_phone_x_kalman,acc_phone_y_kalman,acc_phone_z_kalman,gyr_phone_x_kalman,gyr_phone_y_kalman,gyr_phone_z_kalman,rotation_phone_x_kalman,rotation_phone_y_kalman
2017-06-25 00:24:36.691,-1.4803616265,-9.23220195,0.612646023,0.805038117,0.678655336,0.2153405115,-0.554428046,-0.269386101,0.520843009,0.59052857,0.5235988,0,1,0,-1.21226034291,-9.07567891601,1.11687677855,0.856679373333,0.784911570024,0.227396694872,-0.554009575892,-0.281095300444
2017-06-25 00:24:36.741,-1.67842977,-9.026469875,0.9426797385,0.5652089505,0.455009975,0.2677249485,-0.555477972,-0.2534784,0.516891965,0.599999798,0.5235988,0,1,0,-1.41531221264,-9.05090826139,1.02382828021,0.626613915445,0.558526673966,0.257343910831,-0.55499536107,-0.262402265713
2017-06-25 00:24:36.791,-1.29630438,-8.39657955,1.0097402865,0.464858678,0.5723958335,0.14373779425,-0.55596469,-0.239860021,0.515019121,0.606708855,0.5235988,0,1,0,-1.36347532448,-8.72153286,1.01630305601,0.498936141466,0.568043979947,0.172981569751,-0.55564611534,-0.247144110558
2017-06-25 00:24:36.841,-0.9953701655,-8.960965825,0.74760537782,0.294449533,1.0362430145,-0.06542731477,-0.560969228,-0.222403439,0.506009477,0.616232132,0.5235988,0,1,0,-1.20313780073,-8.84205859075,0.872776401196,0.337529344191,0.889331227166,-0.00405759241437,-0.559219697303,-0.230397900949
2017-06-25 00:24:36.891,-0.2880011103,-10.6422698,-1.06901701475,-0.04642198429,1.13584799,-0.491476783,-0.57403905,-0.212784401,0.482572911,0.626277086,0.5235988,0,1,0,-0.804526862114,-9.74824771041,-0.164445529536,0.0344661924998,1.05849586221,-0.366008374977,-0.56916840428,-0.218475854162
2017-06-25 00:24:36.941,-2.73295691,-14.21971075,-3.741739155,-1.361782529,1.500409645,-1.4222588515,-0.594888844,-0.215568483,0.445767173,0.632941456,0.5235988,0,1,0,-1.64450335771,-11.9990892358,-2.07528085351,-1.06763063941,1.36174566583,-1.15036545756,-0.58643538482,-0.216507942955
2017-06-25 00:24:36.991,-7.408274705,-12.97537825,-3.006707595,-2.20967583,2.06854658,-2.23789101,-0.632989088,-0.237404552,0.376038753,0.633104237,0.5235988,0,1,0,-4.15505979548,-12.4905327635,-2.57280870193,-1.96907771119,1.84676616757,-1.95794694168,-0.617688410225,-0.230652224216
2017-06-25 00:24:37.041,-12.73060715,-14.926480875,-0.613125029715,-1.70600791,3.176072885,-1.437590915,-0.675002083,-0.24247787,0.291510803,0.632315101,0.5235988,0,1,0,-7.89035639732,-13.7167386926,-1.52603058981,-1.76142965167,2.75896225655,-1.57153774194,-0.656164948699,-0.238656640174
2017-06-25 00:24:37.091,-8.204618735,-13.239668475,-0.2632126655,-2.301721215,2.148507365,-1.43391759,-0.712891133,-0.234135165,0.209169181,0.626592908,0.5235988,0,1,0,-8.02724118844,-13.4765916294,-0.851487961169,-2.18789627662,2.34005623174,-1.46934294768,-0.694247096065,-0.23559619168
2017-06-25 00:24:37.141,-4.19978671,-11.46555765,1.1996653355,-2.81901755,2.026543195,-0.7802300345,-0.75664056,-0.235334485,0.138787724,0.593460806,0.5235988,0,1,0,-6.36009651688,-12.4642790486,0.244149244662,-2.68605741592,2.12491745108,-0.957617181448,-0.736133848676,-0.235419050908
2017-06-25 00:24:37.191,-1.6645386365,-8.944679765,-0.212318492,-3.016683625,0.757178777,-0.442978587,-0.797433431,-0.229767925,0.0897656954,0.550290327,0.5235988,0,1,0,-4.3148274555,-10.6925860147,0.000323955610859,-2.94702957297,1.18634857673,-0.575453640078,-0.777286250747,-0.231593971297
2017-06-25 00:24:37.241,-0.3760180876,-5.429629205,0.02850073265,-2.65691329,0.2028832336,-0.0007985453,-0.834064112,-0.23318388,0.0602223381,0.495947277,0.5235988,0,1,0,-2.59917935991,-8.04332280568,0.0153747687578,-2.71803295015,0.511475527859,-0.148722668011,-0.815403080842,-0.232670129223
2017-06-25 00:24:37.291,-0.00011974905,-1.910866425,-0.37709584435,-1.62892187,-0.51734958495,0.9284929245,-0.862578442,-0.227234896,0.056920281,0.448197468,0.5235988,0,1,0,-1.46709317768,-4.95637146811,-0.194266030266,-1.85836816568,-0.194524284629,0.651202804213,-0.847073438084,-0.228991187852
2017-06-25 00:24:37.341,-0.6447392939,-0.71766763195,-1.429706948,0.119834729165,-0.65326166275,1.0305467465,-0.876494206,-0.214368361,0.0793448435,0.423583171,0.5235988,0,1,0,-1.10889612377,-2.8226958991,-0.854185031406,-0.296919209652,-0.509318794458,0.932898428054,-0.866824569616,-0.219093439193
2017-06-25 00:24:37.391,-3.44308023,-0.6879693725,-6.014612895,2.53612031,1.642763282,1.408044795,-0.867731615,-0.179728472,0.0908856715,0.453719546,0.5235988,0,1,0,-2.12560905854,-1.74811886088,-3.61066189201,1.93927545815,0.967481764253,1.28573560195,-0.867433509224,-0.192448494223
2017-06-25 00:24:37.441,2.3546635535,-17.58986245,-1.671843458,3.37134337,2.148454145,0.287582057,-0.836749726,-0.1278695489,0.071656953,0.526737538,0.5235988,0,1,0,-0.174112925086,-9.7225241103,-2.57502906209,3.06964533027,1.77788801058,0.544520513114,-0.846834494224,-0.148736968365
2017-06-25 00:24:37.491,-3.55025733,-10.42444272,-3.871668985,1.268246475,1.132919996,0.5849595855,-0.810373417,-0.0922754866,0.0424310561,0.576923293,0.5235988,0,1,0,-1.64467810318,-10.0758551602,-3.26763796611,1.64775262049,1.33529843637,0.574549998205,-0.822356995626,-0.110519907598
2017-06-25 00:24:37.541,-2.356340089,-6.189329525,0.533849858365,2.045761465,1.740984135,0.8795155985,-0.788880304,-0.0574544702,0.0342956067,0.610547518,0.5235988,0,1,0,-1.95466052482,-8.11945883733,-1.23704789005,1.96191165444,1.61368781657,0.801013252227,-0.799882995889,-0.0746015270334
2017-06-25 00:24:37.591,-1.93912763586,-16.0519005,-1.072130547,1.98853256,2.184495065,0.7595211605,-0.756012316,-0.00620604153,0.010433540626,0.654088948,0.5235988,0,1,0,-1.94789480279,-12.1124855827,-1.1489561982,1.98292424069,2.00538678818,0.77020181461,-0.77043118792,-0.0283067029691
2017-06-25 00:24:37.641,-0.37973036415,-8.9626424,0.050175661615,1.547151005,1.7224579075,0.9483500235,-0.727222312,0.043128446,-0.01605055437,0.684616272,0.5235988,0,1,0,-1.26484110355,-10.5269200086,-0.508431912829,1.63895663183,1.81123547276,0.902492216741,-0.741423675063,0.020045576776
2017-06-25 00:24:37.691,-0.3666775052,-9.841016,0.0276624767,1.2076104165,1.085326827,0.915503277,-0.700255188,0.0827096765,-0.0238507398,0.708550926,0.5235988,0,1,0,-0.873623215051,-10.1816500681,-0.222073517461,1.29848337998,1.3131028173,0.912154041147,-0.713785952029,0.0624610008856
2017-06-25 00:24:37.741,-0.02454894695,-8.378976125,-0.3087180264,0.6559767035,0.09587843345,0.821115457,-0.681501662,0.1066098155,-0.0212693012,0.723657848,0.5235988,0,1,0,-0.503787432288,-9.27422127511,-0.268355259697,0.791335519773,0.477819774338,0.844550023355,-0.692112477012,0.0923439897815
2017-06-25 00:24:37.791,-1.0407557865,-7.56359177,0.011136841585,0.7430711635,0.4101850805,0.813130023,-0.667394099,0.1243071516,-0.01135234305,0.734119585,0.5235988,0,1,0,-0.737677570406,-8.41312596606,-0.119062688579,0.753239140776,0.431407524029,0.821217961691,-0.675518229506,0.113978879653
2017-06-25 00:24:37.841,-1.1208691785,-8.59740193,0.10609937428,0.9806111825,0.534331944,0.64564888,-0.648896493,0.144958968,-0.0090286486,0.74683463,0.5235988,0,1,0,-0.904586363714,-8.50588650665,0.0012091299441,0.93271005021,0.502036244744,0.690842788037,-0.657646208938,0.134948362655
2017-06-25 00:24:37.891,-0.18393751215,-9.879456,-0.10130933045,0.955430447,0.4940321255,0.4838107675,-0.6385779,0.15161939,-0.01728486215,0.754265685,0.5235988,0,1,0,-0.590689517367,-9.19731267452,-0.0535517891395,0.950643873682,0.496543655069,0.537103645162,-0.644845019936,0.146232473846
2017-06-25 00:24:37.941,-0.756586699,-10.806328575,-0.6744375335,0.544659771,-0.0576548255,0.6006110335,-0.628390322,0.157904223,-0.0163894019,0.761504774,0.5235988,0,1,0,-0.662950220574,-10.0072579972,-0.385202046919,0.630189677498,0.116241880273,0.584263356722,-0.633798440678,0.154132725633
2017-06-25 00:24:37.991,-2.050136805,-12.861135475,-2.014810255,0.135432945475,-0.00787895945,0.3614206968,-0.619727917,0.164032873,-0.00587867637,0.767454929,0.5235988,0,1,0,-1.26717443974,-11.4438407154,-1.25566818215,0.239664829045,0.0310677462647,0.418783457175,-0.624352436557,0.160833836675
2017-06-25 00:24:38.041,-3.74497247,-13.2493683,-3.922682895,-0.757977299,0.43834703865,-0.2375932488,-0.624569269,0.168101191,-0.00534607897,0.762615581,0.5235988,0,1,0,-2.34644207092,-12.3527060281,-2.68027194409,-0.547801045221,0.310550719741,-0.0686328594998,-0.6244980219,0.165752888162
2017-06-25 00:24:38.091,-2.230122549,-13.8483628,-4.503594965,-1.64696895,1.141544258,-1.016172973,-0.6499571,0.17350463,-0.0237955154,0.73934226,0.5235988,0,1,0,-2.2957761672,-13.1055886791,-3.65421205463,-1.41540395857,0.880794623222,-0.772263143281,-0.641589540877,0.170999810326
2017-06-25 00:24:38.141,0.856578801,-13.4759372,1.89781348695,-1.45531854,1.95148013,-2.388389775,-0.685912472,0.176331342,-0.0741656085,0.70162328,0.5235988,0,1,0,-0.922688179761,-13.2920142849,-0.688560588997,-1.44690963918,1.61551985518,-1.97237659656,-0.671344974819,0.174608561482
2017-06-25 00:24:38.191,-6.791557165,-9.642349075,2.052771302,-1.532457825,-0.0338582357,-1.51233453,-0.715073787,0.161665013,-0.1224863645,0.668827011,0.5235988,0,1,0,-3.47902264096,-11.4548486208,0.775740148057,-1.51443513483,0.48368453097,-1.63075572433,-0.700701530202,0.1658474634
2017-06-25 00:24:38.241,-5.69200365,-8.16126894,-3.43158417,-2.453444445,-0.2080471495,-1.519627895,-0.751092979,0.153100315,-0.1193139045,0.630690979,0.5235988,0,1,0,-4.44294255204,-9.79692906466,-1.4716301846,-2.255620565,0.00900479720162,-1.54823375129,-0.734530939177,0.157219304107
2017-06-25 00:24:38.291,-0.89202507375,-7.96655381,0.04562512925,-2.360174565,-0.795934722,-1.074945762,-0.796083207,0.1288929349,-0.111893436,0.580292134,0.5235988,0,1,0,-2.89625058024,-8.87555607403,-0.661178134986,-2.33814793193,-0.543360365928,-1.19677663174,-0.775852977211,0.1380460418
2017-06-25 00:24:38.341,-0.83406558775,-5.94204372,0.0240699475,-2.043525565,-0.9790673295,-0.6095014845,-0.830333157,0.1070353186,-0.1017042692,0.537072215,0.5235988,0,1,0,-1.99801373592,-7.39888684609,-0.295148298814,-2.10559445794,-0.84235095554,-0.76067417967,-0.812427300698,0.117055824932
2017-06-25 00:24:38.391,-0.212778585789,-3.85446897895,-0.758212798421,-1.34855750316,-0.975960015789,-0.253516484474,-0.856845867,0.0889873407,-0.0819316806,0.501036685,0.5235988,0,1,0,-1.22040939009,-5.61470046742,-0.542497294658,-1.50804472507,-0.934036091509,-0.384065856443,-0.842246918051,0.0980571231138
2017-06-25 00:24:38.441,-0.759905511429,-3.41666654762,-0.760817895714,-0.044667724019,-1.06269636048,0.16244652481,-0.867787842,0.076771902,-0.0585124842,0.487402527,0.5235988,0,1,0,-1.01982527525,-4.50825577371,-0.65911469503,-0.35296174725,-1.02232525471,0.0217667263907,-0.859393366397,0.0836498029335
2017-06-25 00:24:38.491,-2.13539951,-1.158590757,-1.8187778585,1.91504693684,0.266069028421,0.765592893158,-0.855759835,0.0786072645,-0.0423475627,0.509365518,0.5235988,0,1,0,-1.50574189308,-2.82210391668,-1.27855648064,1.43723873835,-0.138204042644,0.574121795586,-0.856954075032,0.0802366597702
2017-06-25 00:24:38.541,-3.55156199474,-10.6506523474,-0.632033065789,2.87331852,1.4282745445,0.917419785,-0.820412531,0.1105526866,-0.0531393945,0.557917952,0.5235988,0,1,0,-2.39685064061,-6.7628325722,-0.933211676019,2.57077521619,0.936744007567,0.829050166918,-0.832422541088,0.100756654272
2017-06-25 00:24:38.591,-0.763326979476,-14.522828881,-3.25905152381,2.10303352381,1.37638444286,0.73866523619,-0.776333438,0.145480759,-0.078255366,0.608013164,0.5235988,0,1,0,-1.68532808403,-10.669053809,-2.17557457083,2.20157408419,1.23843386159,0.761931550416,-0.794768115017,0.13102903591
2017-06-25 00:24:38.641,-0.858677587368,-11.6754686053,-1.32179870632,1.674225885,0.8388963665,0.7422726195,-0.74293313,0.171877689,-0.0947257576,0.639785191,0.5235988,0,1,0,-1.32525953269,-11.175662057,-1.71952448278,1.78532394481,0.964263480733,0.747333095601,-0.759969623726,0.158678242339
2017-06-25 00:24:38.691,-2.9555682619,-9.7009701381,-0.531808403048,1.255043885,0.8268117425,0.910818482,-0.713606623,0.196759402,-0.1025844363,0.664353921,0.5235988,0,1,0,-2.03538177687,-10.4333325173,-1.08509799902,1.36675955962,0.869941416727,0.868735077558,-0.72884461874,0.184454221734
2017-06-25 00:24:38.741,-2.03600617702,-8.673204355,0.6139632865,1.224858942,0.55355021926,1.181524675,-0.683410484,0.225774614,-0.1048618075,0.686148626,0.5235988,0,1,0,-2.0356537655,-9.54732055068,-0.177533065333,1.254753616,0.652827640209,1.10100830169,-0.698343197489,0.212422740017
2017-06-25 00:24:38.791,0.419380542842,-10.7274190526,0.0383203138789,0.680134734211,-0.207789373368,0.723676376316,-0.661449685,0.240946264,-0.0951888893,0.703794442,0.5235988,0,1,0,-0.966301447103,-10.1413575765,-0.0622335423237,0.801191401622,0.0622555056312,0.820806807421,-0.673575375831,0.231729445344
2017-06-25 00:24:38.841,-1.7857266195,-7.71124471,0.07400610845,0.4191287595,-0.435259336,0.5980556965,-0.649729718,0.242080873,-0.0844594482,0.71559507,0.5235988,0,1,0,-1.32322283679,-8.91808911209,0.0105397773058,0.499619031658,-0.279148858913,0.655394912896,-0.657567019126,0.238736008062
2017-06-25 00:24:38.891,-2.323528315,-7.714238485,0.53636465195,0.299400507,-0.567711051,0.7253434965,-0.640625809,0.242713761,-0.0653031831,0.725516141,0.5235988,0,1,0,-1.75893118939,-8.31209576201,0.291412654946,0.341581145339,-0.47716585019,0.70733779078,-0.646193852126,0.241428430298
2017-06-25 00:24:38.941,-0.886636272,-8.7184701,0.9588461085,0.5668060385,-0.480350416,0.497386014,-0.630028456,0.24216881,-0.0476859153,0.73627617,0.5235988,0,1,0,-1.3789810584,-8.5166564112,0.647926679173,0.519357218696,-0.479351153621,0.551430484023,-0.635341477438,0.241929573472
2017-06-25 00:24:38.991,-2.229523775,-9.738149675,0.433618302,0.7662821525,-0.328148063,0.3394341385,-0.617840401,0.237490349,-0.042221713,0.748368921,0.5235988,0,1,0,-1.74945641081,-9.1315307623,0.533452432183,0.714261727026,-0.375592654892,0.394004918937,-0.623592442477,0.238924802145
2017-06-25 00:24:39.041,-2.82911693,-10.37043515,-1.040755782,0.3269768627,-0.5751108905,0.5428497305,-0.605988029,0.234275355,-0.030313645,0.759562454,0.5235988,0,1,0,-2.2197298232,-9.7551693323,-0.307421372168,0.408567329128,-0.512505963492,0.504535021289,-0.611774026212,0.2357777334
2017-06-25 00:24:39.091,-2.575843615,-12.740786025,-1.78596615,-0.148262871065,-0.332300487,0.559991803,-0.601273345,0.233781708,-0.01194234391,0.763969178,0.5235988,0,1,0,-2.37484417815,-11.2580666196,-1.09719593563,-0.0309537840977,-0.388845458844,0.545716445527,-0.604724586809,0.234426686043
2017-06-25 00:24:39.141,-4.03453035,-12.713363075,-3.149450795,-0.9182183175,0.0282151968,-0.13569912515,-0.6101397,0.234222455,-0.0022266404,0.756847015,0.5235988,0,1,0,-3.09776240682,-11.990632471,-2.19342155465,-0.731295634267,-0.102650326256,0.0397066134567,-0.608359946537,0.234288449488
2017-06-25 00:24:39.191,-1.150687184,-14.821100075,-5.14055035,-1.78442486,0.168439398865,-0.8156853655,-0.638935824,0.228318953,-0.00354473742,0.734446328,0.5235988,0,1,0,-2.24966453783,-13.415431221,-3.76764995252,-1.56255899907,0.0833767183962,-0.595495728029,-0.628886512077,0.230247883236
2017-06-25 00:24:39.241,1.8799706604,-13.8629726,3.188369978,-1.441210964,1.787938457,-2.568860565,-0.679797583,0.218355775,-0.0411766315,0.69841864,0.5235988,0,1,0,-0.450897423514,-13.6407140949,-0.052045483843,-1.4667757353,1.25308014753,-2.06088929753,-0.66306477059,0.222198476741
2017-06-25 00:24:39.291,-9.15292678,-7.70872992,2.039838216,-1.257386288,0.18707207425,-1.570308785,-0.709053616,0.198304218,-0.0910597446,0.670391809,0.5235988,0,1,0,-4.24128636706,-10.6546762408,1.0653482057,-1.30149902163,0.521564671304,-1.69659096873,-0.693938587997,0.206025181703
2017-06-25 00:24:39.341,-6.159511515,-7.293912515,-3.025748005,-2.169056535,-0.33065016345,-1.61311071,-0.744331291,0.192942923,-0.086179221,0.633210809,0.5235988,0,1,0,-5.07681789286,-8.96293745294,-1.1199381397,-1.98628568496,-0.0632417139921,-1.63459964041,-0.727768850969,0.197170194806
2017-06-25 00:24:39.391,-1.73770648485,-8.087023275,-1.0546468905,-2.51578404,-0.6445841515,-1.189403625,-0.789469485,0.16355624,-0.0740998568,0.586583826,0.5235988,0,1,0,-3.62238344841,-8.52202065953,-1.08506236143,-2.4042330214,-0.462170219726,-1.30400322156,-0.769190485753,0.174417926329
2017-06-25 00:24:39.441,-1.3621674195,-6.359375885,0.467867093,-2.290754535,-0.7245449595,-0.611045342,-0.827339156,0.143719671,-0.0653540046,0.538760419,0.5235988,0,1,0,-2.63788918798,-7.433390182,-0.255554723779,-2.31466140525,-0.642216857231,-0.789422241911,-0.808227585985,0.153639212323
2017-06-25 00:24:39.491,-0.41673341755,-5.594765895,-0.6484515665,-1.605817335,-0.8837212585,-0.3393809035,-0.85634433,0.1254714584,-0.049487354,0.498299398,0.5235988,0,1,0,-1.67040858466,-6.5078647443,-0.465423194178,-1.75515162831,-0.807941856404,-0.45522772199,-0.84052992583,0.134573315924
2017-06-25 00:24:39.541,-1.4516214035,-3.5797161,-0.715512116,-0.1634351993,-1.1481988115,0.183398780365,-0.869283661,0.112236309,-0.0237717617,0.480731069,0.5235988,0,1,0,-1.57511029577,-5.03389551887,-0.599009850371,-0.498766879579,-1.04143281813,0.019007539879,-0.85983325147,0.119454073247
2017-06-25 00:24:39.591,-2.365201625,-1.1381133265,-2.612726913,2.093887035,0.60928854465,0.764898006,-0.855221382,0.1178259495,-0.0113427249,0.504254527,0.5235988,0,1,0,-1.91925460508,-3.07283961389,-1.67465026405,1.54768490099,0.091324304865,0.572895541428,-0.856737159698,0.118352044579
2017-06-25 00:24:39.641,-2.2078488823,-11.211805525,0.654319308,3.188423685,1.3340464535,0.744135888,-0.812321849,0.14450575,-0.0309393976,0.563513329,0.5235988,0,1,0,-2.04495910397,-7.16982610687,-0.430615637763,2.84276428268,0.944104432735,0.700056289263,-0.826919715471,0.1360546952
2017-06-25 00:24:39.691,0.26644592,-15.6924081,-3.838378185,2.209303115,1.47054413,0.628666521,-0.765950229,0.179793297,-0.063397498,0.613676341,0.5235988,0,1,0,-1.03816814967,-11.4599173005,-2.25089474517,2.34275629977,1.30535757079,0.647043228281,-0.785988903265,0.165660025463
2017-06-25 00:24:39.741,-1.2969031365,-10.66825565,-1.0905721745,1.553486135,0.706817294,0.57335409,-0.733599115,0.201119483,-0.0823865341,0.643762732,0.5235988,0,1,0,-1.15086671907,-11.0614113284,-1.63110067158,1.71976402767,0.894627575156,0.592322669139,-0.750817945979,0.189661453583
2017-06-25 00:24:39.791,-3.260220475,-8.451545225,-0.27542726045,1.495352195,0.8314432885,1.2058536,-0.701567107,0.226972035,-0.0868690741,0.669700538,0.5235988,0,1,0,-2.0696491472,-9.74765864441,-0.906958668289,1.54262967271,0.851269303412,1.04792228877,-0.717754263891,0.214915847166
2017-06-25 00:24:39.841,-1.5565232585,-10.254037125,-0.43685158625,0.882869481,0.3355478971,1.146974355,-0.671094995,0.258186318,-0.0849144009,0.689672698,0.5235988,0,1,0,-1.84614415802,-10.0025589544,-0.655847835917,1.02186314064,0.497371242379,1.12147696908,-0.686430395102,0.244204307916
2017-06-25 00:24:39.891,-0.461400534435,-9.09676356,-0.20968396773,0.553976104,-0.1776492671,0.660129125,-0.654547906,0.269543647,-0.0751115076,0.70231016,0.5235988,0,1,0,-1.24298403394,-9.54660037056,-0.417526429534,0.652547281133,0.0341590355143,0.778886407065,-0.665026661542,0.261355736464
2017-06-25 00:24:39.941,-0.6112090015,-6.709527715,0.7534731725,0.296578982,-0.6366519535,0.734979255,-0.643379583,0.272519799,-0.0598773306,0.712849465,0.5235988,0,1,0,-0.967798420203,-8.1184767432,0.207970816575,0.371571884773,-0.426164497547,0.746281572191,-0.650494265912,0.268912349589
2017-06-25 00:24:39.991,-0.855261498,-8.6326087,0.46451405955,0.3804792645,-0.7091596835,0.6241946765,-0.633622869,0.270125496,-0.0378536714,0.723924594,0.5235988,0,1,0,-0.918780118908,-8.37727995967,0.34500509494,0.378602729311,-0.620361290295,0.655621525923,-0.639167960266,0.269733499833
2017-06-25 00:24:40.041,-1.5209572005,-8.7614607,0.633841946,0.60023838,-0.5680304685,0.346727506,-0.623188543,0.264540341,-0.0227612484,0.735597186,0.5235988,0,1,0,-1.18107359829,-8.57066837473,0.499289218734,0.553545734801,-0.584450868156,0.426241084478,-0.628440467145,0.266218410902
2017-06-25 00:24:40.091,-2.438369505,-10.3660042,0.20657044245,0.652090454,-0.4014543345,0.3406585715,-0.612771073,0.25734826,-0.0206874012,0.746874373,0.5235988,0,1,0,-1.72872064939,-9.47440307654,0.342931533262,0.631329723641,-0.458875084297,0.362688689889,-0.617921108382,0.260214481751
2017-06-25 00:24:40.141,-2.459685185,-12.098202125,-1.1649375505,0.1815887474,-0.64218852,0.596032721,-0.601794629,0.253654254,-0.00571343237,0.757249167,0.5235988,0,1,0,-2.0471107072,-10.7951688949,-0.46250677065,0.27633703331,-0.584668348995,0.535966772127,-0.607094860331,0.255774054671
2017-06-25 00:24:40.191,-3.08071371,-13.125426175,-1.72585116,-0.48466255,-0.4641133645,0.267032882575,-0.601263131,0.250236816,0.01326421076,0.758722164,0.5235988,0,1,0,-2.49732266716,-11.968172124,-1.13733061608,-0.324340494793,-0.501941167272,0.336260170129,-0.603179814322,0.252026061642
2017-06-25 00:24:40.241,-3.704855865,-12.382610725,-3.82748092,-1.400378785,0.0491370296,-0.4587365105,-0.61994182,0.24281015,0.0212486628,0.745752244,0.5235988,0,1,0,-3.02329433135,-12.1767917142,-2.57429241149,-1.17368660058,-0.123780590744,-0.25409343293,-0.614432699796,0.245788087947
2017-06-25 00:24:40.291,1.01668581425,-14.67823705,-4.549579315,-1.914960085,0.961446142,-1.419597057,-0.657118045,0.236127062,0.00820180743,0.715560564,0.5235988,0,1,0,-1.26357873526,-13.4359673553,-3.62940500026,-1.75879373029,0.620923115901,-1.11958037862,-0.643088742016,0.23924883439
2017-06-25 00:24:40.341,-2.258982504,-12.0337761,5.9665926625,-0.7895463855,1.12434897195,-2.46504995,-0.694014364,0.223785606,-0.0442886494,0.682546764,0.5235988,0,1,0,-1.69715199864,-12.7301334603,1.49636125168,-0.993740619463,0.966383747174,-2.11870760641,-0.677276768902,0.228782247381
2017-06-25 00:24:40.391,-7.61077365,-6.688212095,0.1955533477,-1.651227833,-0.3919782905,-1.1181735795,-0.718916056,0.200762857,-0.0642147541,0.662233567,0.5235988,0,1,0,-4.27297951426,-9.68875550478,0.801526029506,-1.51271302839,0.0342492965158,-1.37572480968,-0.705230575221,0.209816771442
2017-06-25 00:24:40.441,-5.25036199,-7.872070385,-3.14909154,-2.410429585,-0.7441358955,-1.4765598,-0.759726924,0.18420026,-0.0524692634,0.621047229,0.5235988,0,1,0,-4.6987031533,-8.77427386892,-1.30872267636,-2.22130486023,-0.499893774975,-1.450603456,-0.741815754355,0.192477731884
2017-06-25 00:24:40.491,-1.5971188415,-7.56215471,0.2930306523,-2.36762767,-0.6769517835,-1.1546936095,-0.802819983,0.149676748,-0.0434456535,0.57515887,0.5235988,0,1,0,-3.34772962695,-8.16411826175,-0.45313544908,-2.33680136579,-0.621394411956,-1.2308648682,-0.782769862056,0.163507052303
2017-06-25 00:24:40.541,-1.565145325,-5.639912015,-0.78712321725,-1.97000634,-0.450964024,-0.792314669,-0.836637828,0.1254871275,-0.0382144228,0.531588283,0.5235988,0,1,0,-2.57127994733,-6.89348526279,-0.631537236646,-2.04728015373,-0.504441771698,-0.905203505058,-0.818933193438,0.137772525736
2017-06-25 00:24:40.591,-0.705333286,-4.709327055,-0.827359529,-1.289274775,-0.6366519595,-0.3590250735,-0.860035242,0.1079148365,-0.0312455604,0.497600106,0.5235988,0,1,0,-1.75851966438,-5.79402541823,-0.736137035843,-1.4489660711,-0.595166955819,-0.499618902359,-0.846526331483,0.117562763026
2017-06-25 00:24:40.641,-1.0139315695,-3.14370275,-1.30109442,-0.0495629189,-0.93296475,0.24057447945,-0.870202562,0.0967986987,-0.01080927007,0.48291291,0.5235988,0,1,0,-1.43419545331,-4.45990796977,-1.03791278864,-0.34437937986,-0.826970366516,0.0500385253155,-0.862420939455,0.103508197259
2017-06-25 00:24:40.691,-1.6181950215,-1.783571125,-3.04886000425,2.20067887,0.98556215365,0.8969770755,-0.854860476,0.1081992709,-0.002578801024,0.50707601,0.5235988,0,1,0,-1.51434113673,-3.11269552637,-2.11207369944,1.66450377829,0.416824694593,0.678963441258,-0.857345360776,0.106683440775
2017-06-25 00:24:40.741,-0.8968151005,-13.554853025,-0.632524671,3.17452904,1.578666875,0.6910593825,-0.814155509,0.147061466,-0.0284262479,0.560356047,0.5235988,0,1,0,-1.24536205428,-8.36906118112,-1.32176271207,2.85640751627,1.2141034296,0.687945741755,-0.828350618498,0.134014098903
2017-06-25 00:24:40.791,0.0629890192,-15.393150575,-5.089656215,1.669274925,1.3084398305,0.376113898,-0.774412941,0.178006487,-0.0654846693,0.603390547,0.5235988,0,1,0,-0.675476636791,-11.9048419329,-3.33440824308,1.91937171025,1.27883891654,0.45638369741,-0.792140497952,0.163791207268
2017-06-25 00:24:40.841,-2.3759792217,-5.97772956,-0.4278702625,1.66043771,0.882550057,0.862746193,-0.746367215,0.198560293,-0.0820821164,0.629719015,0.5235988,0,1,0,-1.41617355261,-8.92125665094,-1.78186159169,1.7149881072,1.00689779643,0.758142888974,-0.76141140852,0.187325347073
2017-06-25 00:24:40.891,-3.12059083,-11.641232475,0.48606922625,2.25785455,1.822914635,1.196537285,-0.703527705,0.235307523,-0.0960666672,0.663267193,0.5235988,0,1,0,-2.15857566921,-10.2904360585,-0.57043120846,2.14348717821,1.56686439768,1.08368851834,-0.72255218928,0.219803027215
2017-06-25 00:24:40.941,-1.0316547115,-9.997889775,0.48044094185,1.59634129,1.3650831695,1.152457695,-0.657116996,0.279372442,-0.122706364,0.6890539,0.5235988,0,1,0,-1.66771673132,-10.1431741997,-0.00910083564535,1.71161012593,1.42839822756,1.13475557754,-0.678623429512,0.260123760426
2017-06-25 00:24:40.991,-0.2862048425,-9.5210413,0.2857258448,1.055940442,0.740569065,0.9098070085,-0.624064532,0.305184522,-0.130436471,0.707294954,0.5235988,0,1,0,-1.0659642702,-9.83000521203,0.148382796213,1.19407229994,0.956396472091,0.967711876418,-0.641996253131,0.290624013721
