,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rotation_phone_x,rotation_phone_y,rotation_phone_z,rotation_phone_theta,rotation_phone_phi,labelstairsdown,labelstairsup,labelwalking
2017-06-25 00:23:33.041,5.9128843376250009,-1.5212565989474998,3.7134060971374998,0.447510625462,-1.33867960019,1.25424267401,-0.244874387058,-0.433207950789,-0.376150360089,0.671721055263,2.0943952,1,0,0
2017-06-25 00:23:34.041,2.2926924038549998,-7.7445055337250004,-0.78404560232749998,-0.154793317093,-0.301808007687,0.802383249107,-0.6607639272,-0.38302610215,0.156930576993,0.60746635175,2.0943952,1,0,0
2017-06-25 00:23:35.041,1.1883488621545,-9.2277891189999988,-2.2543541416799999,0.120753058396,-0.173677843435,0.024560531257,-0.689948098,-0.41898566575,0.2275177365,0.53695254535,2.0943952,1,0,0
2017-06-25 00:23:36.041,1.4623989947662499,-8.971210665000001,-2.1133832917984998,-0.0559352962175,0.142992488146,0.0219253366898,-0.6862366681,-0.41082474765,0.22073762632,0.549169879,2.0943952,1,0,0
2017-06-25 00:23:37.041,0.42724389022456144,-9.7130350897243112,-1.9076901668288218,-0.0175079125165,-0.164818804019,0.0597313057313,-0.6722065027,-0.3745984371,0.28047123,0.5682867352,2.0943952,1,0,0
2017-06-25 00:23:38.041,0.69692077273900011,-10.418946134,-0.54869900338499988,-0.120324508862,-1.30395999918,-0.479629064463,-0.4561952855,-0.55883656735,0.46145815765,0.41526405705,2.0943952,1,0,0
2017-06-25 00:23:39.041,-0.41479344792250006,-9.2579484114849997,0.83465236963349998,-0.24557868389,-1.02390553368,-0.267586536361,-0.139809342804,-0.0920401614,0.15831608155,0.0731335603747,2.0943952,1,0,0
2017-06-25 00:23:40.041,0.32908410309022557,-9.1551696393483706,-2.3644726161428573,-0.17265570742,-0.517299016793,-0.117580177634,-0.35913063885,0.7403569175,-0.5165477797,0.208417104565,2.0943952,1,0,0
2017-06-25 00:23:41.041,0.49740556929750629,-9.2802829835411469,-2.2722465135685783,0.0682914228108,0.093320431003,-0.121269448598,-0.42303056065,0.6845122164,-0.5335847972,0.23843843975,2.0943952,1,0,0
2017-06-25 00:23:42.041,0.56781773549047621,-9.1741436847117779,-1.8620767461328325,0.0571775708972,-0.0324914399441,-0.0338016644644,-0.44003918665,0.6803610426,-0.53837724995,0.21121725955,2.0943952,1,0,0
2017-06-25 00:23:43.041,0.52561700202350004,-9.6148182645000002,-0.900473502551,0.202345548995,-0.361098619354,0.303071139249,-0.44702428175,0.64744654935,-0.52451986085,0.3085510954,2.0943952,1,0,0
2017-06-25 00:23:44.041,-0.55633484479774431,-9.5729114904010011,0.33972663642506262,0.30133568826,-1.54414925931,-0.256732008748,-0.7691417249,0.26668077235,-0.11714455674,0.51226247625,2.0943952,1,0,0
2017-06-25 00:23:45.041,-0.62900999572924998,-9.6661914867499998,-0.79929589315724991,-0.258754649895,-0.76033833017,-0.503513494726,-0.75623109275,-0.140064961953,0.167976609045,0.5839348151,2.0943952,1,0,0
2017-06-25 00:23:46.041,0.213995011874,-9.1504419524999996,-2.1437281981699998,0.0075595427575,-0.08976957448,-0.0083075141065,-0.7017720984,-0.3500809342,0.2892413076,0.5415983225,2.0943952,1,0,0
2017-06-25 00:23:47.041,0.62898005422850001,-9.1251744544999998,-1.8599722417925,0.0532548515195,-0.0113446350135,-0.0275896715325,-0.68776816575,-0.3639933421,0.256273518,0.5665503523,2.0943952,1,0,0
2017-06-25 00:23:48.041,0.22677842306750001,-9.3331400220000003,-1.3980328389417502,0.107537162815,-0.127378301975,0.125541654652,-0.6646162123,-0.3797702351,0.28974829825,0.56681103345,2.0943952,1,0,0
2017-06-25 00:23:49.041,-0.28990542804260655,-9.3961362514035081,0.32402995033909782,-0.279843730028,-1.46075651793,-0.457767451669,-0.46333537475,-0.54844315945,0.4924726849,0.38297580815,2.0943952,1,0,0
2017-06-25 00:23:50.041,-0.98583798621249996,-10.079386243750001,0.37307221212975006,-0.321570727429,-1.07632990119,-0.300515797905,-0.0294496024178,0.45302686405,-0.4000758587,0.0553006456607,2.0943952,1,0,0
2017-06-25 00:23:51.041,-0.35260078196975003,-9.5071322390000006,-1.9294876901175,-0.191661041937,-0.454317904027,-0.090900845838,-0.3560536106,0.70897077135,-0.5369534618,0.2717733428,2.0943952,1,0,0
2017-06-25 00:23:52.041,-0.20095955233082705,-9.3198197418546371,-2.0765720577651634,0.0766761690667,0.120594048958,-0.0648868143852,-0.4081783672,0.6905582208,-0.5250405226,0.27094214925,2.0943952,1,0,0
2017-06-25 00:23:53.041,-0.044810822279999912,-9.1645426312499989,-1.8411773284625002,0.0057175704425,0.0218587916323,0.00299986160725,-0.4095925577,0.68177334855,-0.5378550362,0.26349441945,2.0943952,1,0,0
