,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rotation_phone_x,rotation_phone_y,rotation_phone_z,rotation_phone_theta,rotation_phone_phi,labelstairsdown,labelstairsup,labelwalking
2017-06-25 00:23:33.041,2.2576288902250625,-7.4344200937813909,-0.66859387295252626,0.0677796308573,-0.366359078588,0.431746813034,-0.594300174486,-0.403834849677,0.106730167218,0.585860709859,2.0943952,1,0,0
2017-06-25 00:23:38.041,0.33525482581720861,-9.4575024066503239,-1.2422124567231616,-0.0826879140353,-0.557129430714,-0.204058506725,-0.363641002891,0.29087068955,-0.19374711753,0.229294084258,2.0943952,1,0,0
2017-06-25 00:23:43.041,0.03694608598519257,-9.4258339909804896,-1.0734552307827414,0.0610280425045,-0.552844431251,-0.0985352115742,-0.67238747271,0.0119976166894,0.0143654034111,0.50257941231,2.0943952,1,0,0
2017-06-25 00:23:48.041,-0.32058021282027027,-9.5272922138188196,-0.94146327709449462,-0.121792642364,-0.599567201201,-0.157602126022,-0.384326633454,0.18486849233,-0.13596977199,0.309560595862,2.0943952,1,0,0
2017-06-25 00:23:53.041,-0.97864887548904456,-9.2549800877083541,-1.0091922627791896,0.0102062282651,-0.582389870647,-0.0699309293641,-0.59555627167,0.228634844298,-0.135168038113,0.44502878082,2.0943952,1,0,0
2017-06-25 00:23:58.041,-1.3405109493756757,-9.429092810205205,-0.89307141244324328,-0.125958121053,-0.54268986799,-0.136237853062,-0.441552527574,-0.07344117913,0.09482631546,0.384482134325,2.0943952,1,0,0
2017-06-25 00:24:03.041,-1.5733266154300649,-9.2245876648324163,-1.1727293306273137,-0.0632892848547,-0.337900788032,-0.199152489987,-0.48318240042,0.502702532806,-0.353629402424,0.47463625084,2.0943952,1,0,0
2017-06-25 00:24:08.041,2.3711575694978331,-1.8292155576515627,3.684944132212348,0.312779057318,-0.0303262137097,0.355973582195,-0.304986413191,-0.114923803603,-0.457483935042,0.600222991982,2.0943952,1,1,0
2017-06-25 00:24:13.041,-2.0547746150753752,-8.9707462134899902,-0.94996931571346355,0.137427249888,0.428069835753,0.0293598558768,-0.65785155148,0.295978815857,-0.1582093813,0.58556560458,2.0943952,0,1,0
2017-06-25 00:24:18.041,-2.0953821902320664,-8.9562268405702845,-1.1472108085504751,0.105729423767,0.323260236282,0.0624059527768,-0.114360494444,-0.24753205744,0.21112350463,0.0664863715492,0.774926224,0,1,0
2017-06-25 00:24:23.041,-2.4116949103794396,-9.0806588246303139,-0.9353132785901952,-0.0479573374583,0.495608171843,-0.0527946699514,-0.66002038875,-0.0596711978762,0.152291254546,0.59056724793,0.5235988,0,1,0
2017-06-25 00:24:28.041,-2.2836428268877373,-9.0467527471911922,-0.99206795603228215,0.16308028944,0.655798291742,0.0520899627613,-0.354346910914,0.191952595489,-0.103812991172,0.3278531382,0.5235988,0,1,0
2017-06-25 00:24:33.041,-2.0328480943648826,-8.9738642014001986,-0.80622064245042535,0.202620409437,0.564912729406,0.117056301184,-0.4575009041,-0.487564767576,0.483374018735,0.336206656782,0.5235988,0,1,0
2017-06-25 00:24:38.041,-2.2743756157771768,-9.1002043543393398,-0.43058449346196193,0.105949669887,0.391147134133,-0.0235784766529,-0.62526678383,0.308360893078,-0.155492182505,0.63456345802,0.5235988,0,1,0
2017-06-25 00:24:43.041,-1.4919881494934935,-9.0150924478043049,-1.2724039291589591,0.0400369414162,0.401678738152,0.0360801960768,-0.183006993743,-0.31463715894,0.28772354163,0.143852547341,0.5235988,0,1,0
2017-06-25 00:24:48.041,2.3730695521752159,-2.4374803431312975,3.2977701774437662,0.144543516903,0.465344709234,-0.0903942894599,-0.228184131747,-0.142455133504,-0.113629307122,0.447045075181,0.5235988,1,1,0
2017-06-25 00:24:53.041,-0.020647011649174644,-9.2021818024912445,-1.2747866383329163,-0.00926613766578,-0.210092654097,-0.0244119632079,-0.32341059466,0.68036305572,-0.56112778334,0.29444418719,0.5235988,1,0,0
2017-06-25 00:24:58.041,-0.35526244190660661,-9.2819944818268265,-1.0004013762857356,-0.0287342353902,-0.537691154551,-0.0406002112514,-0.68926621407,-0.239439480964,0.171318008248,0.56409372555,0.5235988,1,0,0
2017-06-25 00:25:03.041,-0.91543664597488739,-9.3696750330997496,-0.83563661034072034,0.000316381331116,-0.528510765172,-0.113044543795,-0.350112127803,0.32703881454,-0.24600860635,0.294916192953,0.5235988,1,0,0
