,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rotation_phone_x,rotation_phone_y,rotation_phone_z,rotation_phone_theta,rotation_phone_phi,labelstairsdown,labelstairsup,labelwalking,acc_phone_x_kalman,acc_phone_y_kalman,acc_phone_z_kalman,gyr_phone_x_kalman,gyr_phone_y_kalman,gyr_phone_z_kalman,rotation_phone_x_kalman,rotation_phone_y_kalman,rotation_phone_z_kalman,rotation_phone_theta_kalman,rotation_phone_phi_kalman
2017-06-25 00:24:23.741,-0.769819182075,-10.3125952875,3.1493909475,1.877348705,1.6261003525,0.42746022875,-0.5191970095,-0.443581435,0.545500485,0.483871441,0.5235988,0,1,0,-2.82787272912,-9.03169055811,1.02251063911,1.81736831041,1.71193434735,0.367410174338,-0.50807883887,-0.490002831895,0.540019000433,0.443038027208,0.523598790169
2017-06-25 00:24:23.841,-1.6072378055,-8.46585552,1.6571140975,1.5423863825,1.3797497375,0.53819156925,-0.517416335,-0.332129849,0.5592898475,0.5551716535,0.5235988,0,1,0,-2.32468438912,-8.76771122441,1.32157113233,1.61053162637,1.49445200378,0.490272270533,-0.514377765145,-0.38202826773,0.553252310938,0.518292476048,0.523598790169
2017-06-25 00:24:23.941,-0.96010349925,-9.098140725,1.9742745725,0.90451000075,1.03059998375,0.39485304475,-0.524541941,-0.2609366205,0.5554665715,0.589833805,0.5235988,0,1,0,-1.76215649565,-8.92186669975,1.6291612939,1.07947424098,1.19076652371,0.421626586788,-0.521234321618,-0.299209682751,0.554772858251,0.566304852536,0.523598790169
2017-06-25 00:24:24.041,-0.4624782911,-9.4305095625,0.5530100342,0.48293237675,0.8729143035,0.214701677183,-0.537607624,-0.2378839655,0.5312666545,0.6099186875,0.5235988,0,1,0,-1.22638374596,-9.15916417133,1.12201893139,0.630765654745,0.982667625815,0.272762424133,-0.532279454318,-0.257266999285,0.538631127985,0.595574722266,0.523598790169
2017-06-25 00:24:24.141,-0.171423532775,-11.117860775,-0.54456757985,-0.207541406965,0.88968371175,-0.51016270022,-0.559095575,-0.2231746875,0.4973512465,0.6244768665,0.5235988,0,1,0,-0.791492306039,-10.0729561182,0.336630608621,0.000205410326658,0.921790755907,-0.290482947366,-0.550369128876,-0.233950142036,0.510284236474,0.61497134285,0.523598790169
2017-06-25 00:24:24.241,-6.2578869275,-13.5075514125,-2.5189020245,-1.7031331655,1.766138227,-1.888102385,-0.603061018,-0.246592344,0.409102604,0.6371523375,0.5235988,0,1,0,-3.04493105739,-11.6752998829,-1.00905531516,-1.28101671152,1.4745878311,-1.43982881513,-0.58591415271,-0.24259656137,0.440802806126,0.62985730172,0.523598790169
2017-06-25 00:24:24.341,-8.0767845125,-12.8494598,-1.3671969544,-2.27241467,1.59083135375,-1.503390865,-0.6731810465,-0.273361752,0.2656349615,0.6320934535,0.5235988,0,1,0,-5.1192366251,-12.2230813644,-1.17783157108,-2.02672932351,1.55069288131,-1.48555611795,-0.644782872428,-0.263637886433,0.320515018824,0.631357998269,0.523598790169
2017-06-25 00:24:24.441,-3.42068677765,-8.6517090475,0.3532055144,-3.202824085,0.85159319225,-0.27456580385,-0.7584398435,-0.2913519765,0.16064375,0.558736374,0.5235988,0,1,0,-4.41903503577,-10.5569266211,-0.456321690179,-2.9113677266,1.09298999415,-0.614355728779,-0.72145386424,-0.28259246769,0.210731401708,0.582620621174,0.523598790169
2017-06-25 00:24:24.541,-0.0859812001725,-3.8249660975,-0.7436535945,-1.64819337275,-0.077857974865,0.400602554965,-0.827348425,-0.2889546245,0.1097634274,0.468281254,0.5235988,0,1,0,-2.6327989186,-7.41626095845,-0.591728475808,-1.96122955541,0.326431939955,0.115816961613,-0.79288846422,-0.286943751096,0.141396681163,0.505885869101,0.523598790169
2017-06-25 00:24:24.641,-2.76475079775,-1.8999690775,-4.43084622,1.4893897347,0.445241126,1.2253380765,-0.84174473,-0.257939685,0.133071702,0.4542006405,0.5235988,0,1,0,-2.68719405896,-4.84274190632,-2.40093442575,0.634267334978,0.404216707241,0.914019265256,-0.825846036249,-0.267106918595,0.135679919408,0.471199202033,0.523598790169
2017-06-25 00:24:24.741,-0.0443386075385,-14.4033411077,-2.65153233538,2.48735999744,1.60967221872,0.15452153679,-0.797710285,-0.170805694,0.12483787855,0.562892971,0.5235988,0,1,0,-1.5977167438,-9.30305425162,-2.51903014406,2.02813196844,1.1934324173,0.367627842567,-0.806866162778,-0.201243324609,0.128234686327,0.532736169411,0.523598790169
2017-06-25 00:24:24.841,-2.85462391325,-10.30900272,-0.703357403732,2.1375407125,1.6018246175,0.7699820775,-0.743927111,-0.09832044215,0.1000440705,0.652016364,0.5235988,0,1,0,-2.11585772563,-9.77236008567,-1.6633840925,2.11042743471,1.46080816359,0.657086135229,-0.76440859159,-0.130850958837,0.108876187506,0.612786754734,0.523598790169
2017-06-25 00:24:24.941,-0.794308263425,-8.6036889275,0.4972659508,1.4888307575,1.29433222225,0.9955971725,-0.692260582,-0.001595993712,0.07767516275,0.716795694,0.5235988,0,1,0,-1.57106887675,-9.22713933162,-0.645165531468,1.64287307289,1.35181584006,0.900614887423,-0.715738799909,-0.042449212556,0.0874504403522,0.682588595394,0.523598790169
2017-06-25 00:24:25.041,-0.35943257125,-8.151269665,0.219503550732,0.86652595025,0.53220249325,0.6887435975,-0.6531390605,0.0582951405,0.0756285503,0.750992642,0.5235988,0,1,0,-1.07159007994,-8.72521330619,-0.237685335079,1.05891803347,0.815212250718,0.748192233566,-0.673510112164,0.0264531840133,0.0793323458971,0.728495513248,0.523598790169
2017-06-25 00:24:25.141,-0.91453824475,-9.4964923125,0.30686189175,0.7398769905,0.749645838,0.473349852,-0.6253211945,0.10234665495,0.07340966535,0.770019396,0.5235988,0,1,0,-1.00684783674,-9.08503861227,0.0189356190121,0.818940809682,0.772285696642,0.550467445584,-0.641002725402,0.0783592367637,0.0752652378396,0.756362780203,0.523598790169
2017-06-25 00:24:25.241,-1.5054494725,-11.5089076875,0.87915183075,0.42112512325,0.2172570124,0.457299138,-0.607078149,0.1349209458,0.06759047075,0.780122456,0.5235988,0,1,0,-1.21238881987,-10.2158475788,0.424317370012,0.519710642092,0.408906569534,0.483441094285,-0.618117793022,0.117043656494,0.0699949721201,0.772308231599,0.523598790169
2017-06-25 00:24:25.341,-4.49820613,-12.69067015,-2.94802966475,-0.60915545343,0.536993754088,-0.0773522291,-0.604993124,0.1510153375,0.0720290885,0.7783430565,0.5235988,0,1,0,-2.56691747066,-11.3704280199,-1.16492028881,-0.32940315952,0.492765667035,0.0799999124115,-0.609264109132,0.14027801548,0.0713918021116,0.776358303423,0.523598790169
2017-06-25 00:24:25.441,0.8421487633,-13.96967045,-0.740659833,-1.62306588,1.48827178875,-1.815195405,-0.662614541,0.1594284155,0.01533856371,0.7302582665,0.5235988,0,1,0,-1.16158130552,-12.5830541265,-0.96498514919,-1.30247411083,1.14452686209,-1.28342548158,-0.645253361502,0.153375609028,0.0329000356274,0.745419939504,0.523598790169
2017-06-25 00:24:25.541,-4.9878079825,-7.5905357875,-1.0250085273,-2.4842948325,-0.60239446222,-1.3459447225,-0.7408651295,0.1362902798,-0.0475148571,0.6546148505,0.5235988,0,1,0,-2.73888547117,-10.2538913894,-0.993271520688,-2.19141950445,0.000811665593357,-1.32840257309,-0.709751367372,0.141690388711,-0.0223208810227,0.68447938951,0.523598790169
2017-06-25 00:24:25.641,-2.38424205575,-6.5346913275,-0.67479676775,-2.43113846,-0.91803200875,-0.83695323525,-0.8282595005,0.0683824985,-0.0290357682,0.553937436,0.5235988,0,1,0,-2.59268907082,-8.51877068711,-0.843188488324,-2.37173204771,-0.600758329826,-0.974848242757,-0.789694889287,0.0915526997433,-0.0269319944849,0.596870865341,0.523598790169
2017-06-25 00:24:25.741,-1.49275586375,-2.66146555815,-1.0553654075,-0.40150757085,-1.08705699578,0.0200966740275,-0.8739204135,0.0263366164,0.00798883958,0.4848565225,0.5235988,0,1,0,-2.1392582002,-5.78615854297,-0.943178078486,-0.8897628568,-0.91913968175,-0.259073394913,-0.846511965811,0.0469492627038,-0.00295185321794,0.521696475093,0.523598790169
2017-06-25 00:24:25.841,-1.8884130983,-11.0877433978,-2.58219047013,2.977421955,1.25980852125,0.66875339425,-0.83231393,0.0539466846,0.014880038795,0.549284758,0.5235988,0,1,0,-2.03585107783,-8.25951037293,-1.71557195949,2.01906750096,0.507424960941,0.408415891225,-0.836934237163,0.0517350313134,0.00929330939415,0.540211354869,0.523598790169
2017-06-25 00:24:25.941,-2.280837059,-8.4424442075,-1.2937896114,1.8089401625,0.99602305975,0.709319396,-0.761992235,0.113313617,-0.02147505295,0.6364490475,0.5235988,0,1,0,-2.13684285503,-8.34485444004,-1.51680464866,1.86101331537,0.827311759514,0.624889354787,-0.786379667025,0.0938506618936,-0.0118353287723,0.604797805378,0.523598790169
2017-06-25 00:24:26.041,-1.1420651175,-10.01243945,-0.366138626283,1.42409550525,0.687572396732,1.127436677,-0.69156403,0.179242026,-0.0377574468,0.698163219,0.5235988,0,1,0,-1.72676075115,-9.12283403574,-0.97454678204,1.53237121024,0.73582394928,0.986427665932,-0.722418700484,0.152252643082,-0.0296360495107,0.667456630009,0.523598790169
2017-06-25 00:24:26.141,-0.9626781415,-8.196296065,-0.268242200233,0.46730754525,-0.199130081275,0.82151473375,-0.6548276105,0.210862643,-0.017823312735,0.7254126775,0.5235988,0,1,0,-1.41177921216,-8.69057555073,-0.641696757378,0.73124851792,0.123706433714,0.867787394839,-0.676822928617,0.192337956404,-0.0215242413919,0.706351733691,0.523598790169
2017-06-25 00:24:26.241,-1.0659633605,-9.1289167375,0.577918236025,0.33743778225,-0.3144397355,0.3652004695,-0.6377656755,0.215316565,0.0049277380715,0.7394615565,0.5235988,0,1,0,-1.26922185215,-8.89507513707,-0.0669462952138,0.43503081017,-0.163149324846,0.506220557739,-0.650475572265,0.208053786149,-0.00335966356402,0.728572186752,0.523598790169
2017-06-25 00:24:26.341,-3.4090709625,-10.5804184625,0.76718466995,0.41612091825,-0.2651163762,0.46017388625,-0.621124321,0.2059248435,0.01074396475,0.7560309325,0.5235988,0,1,0,-2.15134238883,-9.68133945903,0.326142642577,0.420807111403,-0.229907484111,0.473094043205,-0.630675738242,0.20659772862,0.00632529967286,0.747000123265,0.523598790169
2017-06-25 00:24:26.441,-3.5015785775,-12.4209311,-2.1268971905,-0.440423252767,-0.057974243875,0.17895355795,-0.6128221305,0.2108299505,0.0364737856,0.760662227,0.5235988,0,1,0,-2.70795689735,-10.9594427309,-0.829866209963,-0.226995648041,-0.11734222131,0.261485986086,-0.618631998102,0.209492280319,0.0270282682676,0.756168931993,0.523598790169
2017-06-25 00:24:26.541,0.68755024525,-13.8397407125,-2.90994890875,-1.466844189,1.27487439425,-1.5936262575,-0.6590462775,0.2103678475,0.008212046615,0.7210693105,0.5235988,0,1,0,-1.30821026981,-12.3031899487,-1.81011690853,-1.15958854045,0.794146659597,-1.0731031586,-0.645894770605,0.210091106948,0.0141071664202,0.732613104103,0.523598790169
2017-06-25 00:24:26.641,-7.39629969,-7.3513331025,-0.07155122675,-1.7737776265,-0.332406953932,-1.5119352755,-0.7259885745,0.1797500145,-0.0690191976,0.659381056,0.5235988,0,1,0,-3.81793340721,-9.99299712962,-0.990807996606,-1.62157105755,0.0565882556127,-1.38880401458,-0.699924637752,0.189339827337,-0.0429757193381,0.683466040302,0.523598790169
2017-06-25 00:24:26.741,-2.213537026,-6.826344775,-0.75838297025,-2.4509689775,-0.76582964625,-0.93618554725,-0.814089787,0.12356176875,-0.0483882798,0.5640756555,0.5235988,0,1,0,-3.15654516797,-8.51565693755,-0.881276390976,-2.24543000088,-0.481851462636,-1.0631850632,-0.776938432704,0.144352037843,-0.0466925254449,0.603341485311,0.523598790169
2017-06-25 00:24:26.841,-1.3276791365,-4.7272299,-1.827699365,-1.29638181425,-0.66175283,-0.277999539475,-0.8706189715,0.08546153085,-0.026465614875,0.4832551215,0.5235988,0,1,0,-2.40262272808,-6.74823980881,-1.32728359811,-1.531572187,-0.59963347921,-0.498313549831,-0.840133696097,0.104074874591,-0.0328027035368,0.522749851357,0.523598790169
2017-06-25 00:24:26.941,-1.66244299085,-4.3416916175,-2.81319010125,1.95786848825,0.429110556675,0.59967939775,-0.865016747,0.08666860735,-0.006953083381,0.4930369325,0.5235988,0,1,0,-2.09749481178,-5.62551133504,-2.02752538708,1.09312543025,0.0738886602006,0.29159524854,-0.856919372582,0.0921701548418,-0.0150517659912,0.502809093076,0.523598790169
2017-06-25 00:24:27.041,-0.276445140565,-13.1703926675,-2.42292164855,2.2312098475,1.011381706,0.37917497925,-0.790784688,0.13611725225,-0.0507520143,0.5935877895,0.5235988,0,1,0,-1.34679454405,-9.14542964013,-2.21385811608,1.94917300926,0.687668498778,0.354601115607,-0.812306096117,0.122227026773,-0.0395671309796,0.563731958521,0.523598790169
2017-06-25 00:24:27.141,-3.54025815,-9.7706622175,-1.18439709,1.8374481475,0.9664769605,0.96006200425,-0.7237710765,0.180191991,-0.07245704065,0.661207022,0.5235988,0,1,0,-2.2510168536,-9.43711982326,-1.72871878984,1.86513545704,0.870205336,0.7901766778,-0.752581940739,0.161871185104,-0.0621526344004,0.629148830408,0.523598790169
2017-06-25 00:24:27.241,-0.643242388,-9.059940175,-0.04502636775,0.6536875475,-0.014027747075,0.92553830575,-0.6702453105,0.230140093,-0.07699647525,0.7012009505,0.5235988,0,1,0,-1.58823605799,-9.26115404478,-0.935269213024,0.953905035195,0.291294997617,0.887557390941,-0.697039083258,0.208562547443,-0.0723459020233,0.677504019732,0.523598790169
2017-06-25 00:24:27.341,-1.5646663325,-7.921467585,0.12112812076,0.205358718925,-0.77336256975,0.65097250175,-0.6494915785,0.2351483275,-0.03849805915,0.721901406,0.5235988,0,1,0,-1.57851981789,-8.63614938356,-0.437435994626,0.390861285057,-0.405739854825,0.717355481553,-0.664964392292,0.226745440538,-0.0491025836721,0.707299731396,0.523598790169
2017-06-25 00:24:27.441,-2.0599563875,-9.67959145,0.19046393681,0.55743646475,-0.11927575005,0.332673142,-0.632698164,0.2333699745,-0.012295360775,0.7382353605,0.5235988,0,1,0,-1.77698475425,-9.12294692971,-0.141534603303,0.516156289531,-0.218190852507,0.44061056319,-0.643198171474,0.231276179668,-0.02382705876,0.728061058978,0.523598790169
2017-06-25 00:24:27.541,-2.58680082,-12.2374725,-0.839574133775,-0.144616194468,-0.51205258625,0.50241683305,-0.6162511185,0.2375572365,0.009323864715,0.750716159,0.5235988,0,1,0,-2.1108192155,-10.5759684863,-0.470489691953,0.0191345144611,-0.410583112363,0.485074718088,-0.62502015815,0.235571999391,-0.00106231489724,0.743265206045,0.523598790169
2017-06-25 00:24:27.641,-3.38500099,-12.5446936875,-4.45940685,-1.25395254025,0.41021169775,-0.624407627325,-0.641348103,0.230057092,0.022665800625,0.7312665895,0.5235988,0,1,0,-2.63608142284,-11.4944391931,-2.35028946698,-0.938459782983,0.126793987121,-0.313099692067,-0.636034716611,0.231800170785,0.0152317851112,0.735212786303,0.523598790169
2017-06-25 00:24:27.741,-2.84983387075,-10.9572148875,1.64933026492,-1.162652438,0.835648953475,-2.01435208,-0.7053141955,0.212702147,-0.046587331532,0.6735407935,0.5235988,0,1,0,-2.72419768581,-11.2438078022,-0.465446047857,-1.10709370761,0.590883689745,-1.53700028216,-0.682769451188,0.218738395927,-0.0272194115512,0.693823837677,0.523598790169
2017-06-25 00:24:27.841,-4.13524089875,-6.9674713275,-2.72535274538,-2.499520395,-0.8177882035,-1.257572613,-0.7773131305,0.167707459,-0.0584611129,0.601801782,0.5235988,0,1,0,-3.30587903144,-9.24876580621,-1.53043987089,-2.154453195,-0.331378467482,-1.3359768217,-0.746546943785,0.183836649505,-0.0486730907327,0.632066534707,0.523598790169
2017-06-25 00:24:27.941,-1.66046710925,-5.67080776,-0.99650779925,-1.9127774175,-0.50776706525,-0.5915608715,-0.852020018,0.1172483018,-0.03589650925,0.508044107,0.5235988,0,1,0,-2.62758278959,-7.57953886252,-1.2788213734,-1.97266881022,-0.446860679147,-0.800435422713,-0.817697230632,0.138294677447,-0.0398994109707,0.548833366873,0.523598790169
2017-06-25 00:24:28.041,-1.11607914128,-3.25906901026,-2.0942911359,-0.0881810230256,-0.667909810769,0.0952518830154,-0.883212411,0.09291216445,-0.0114974213567,0.45936136,0.5235988,0,1,0,-2.00448817856,-5.56390736942,-1.66311614662,-0.555189305313,-0.59158227388,-0.156067647095,-0.86189260393,0.107256077543,-0.0203957608218,0.488787466263,0.523598790169
2017-06-25 00:24:28.141,-1.218166865,-11.901571185,-3.97591219475,2.7610965625,1.33915712645,0.7521213265,-0.8406681675,0.1248589925,-0.01618292819,0.5244664495,0.5235988,0,1,0,-1.68033905689,-8.52062163061,-2.75303431904,1.93926418472,0.67247921391,0.497293976331,-0.84757495487,0.119295291878,-0.0175028075625,0.512732132642,0.523598790169
2017-06-25 00:24:28.241,-2.49653161669,-7.12149865897,-1.61731375844,1.9363610575,0.7784200155,0.699337618,-0.7702175615,0.1750350225,-0.060258905,0.609531742,0.5235988,0,1,0,-2.0168021789,-7.86788789066,-2.21781957329,1.93708051479,0.741839018997,0.642646490487,-0.795391001088,0.157417542372,-0.0468634262596,0.577695711236,0.523598790169
2017-06-25 00:24:28.341,-1.68819676449,-10.1937293244,0.527546887902,2.1037623475,1.57957189325,1.09938117225,-0.6811959495,0.249553969,-0.0985674668,0.6798125945,0.5235988,0,1,0,-1.88133955674,-8.95296416885,-0.924050101977,2.06245577137,1.29030548315,0.971226713917,-0.718357043269,0.220432688619,-0.0823685954604,0.646227784701,0.523598790169
2017-06-25 00:24:28.441,-0.764789649232,-8.83432942,-0.19716999306,0.8686554095,0.23937666128,0.804133106,-0.6160666735,0.2962407175,-0.124495405,0.71900515,0.5235988,0,1,0,-1.42105868768,-8.89761751245,-0.581503737357,1.1644995219,0.602258892621,0.851017653411,-0.649353771796,0.272280307023,-0.111297079083,0.695069700159,0.523598790169
2017-06-25 00:24:28.541,-1.22146001475,-8.959708605,0.47918355255,0.47683682325,0.1210591669,0.511972731575,-0.586875209,0.314085837,-0.10978937525,0.738105047,0.5235988,0,1,0,-1.33877713167,-8.92658472576,-0.0816488513006,0.647251397594,0.287215831301,0.607104822116,-0.607206825638,0.30087249473,-0.110261741196,0.723951328787,0.523598790169
2017-06-25 00:24:28.641,-2.7906170075,-9.0529347825,1.21481384275,0.34486423525,0.6087827945,0.04474504279,-0.574500397,0.330140847,-0.131411056,0.7372807365,0.5235988,0,1,0,-1.93727622415,-8.98553083248,0.529316519885,0.419800952435,0.497746773642,0.202536711479,-0.585143633609,0.320890097155,-0.124784981698,0.732896873241,0.523598790169
2017-06-25 00:24:28.741,-2.7830726975,-10.1083002125,1.5981966005,0.510455496,0.32428843675,0.40624559325,-0.5503537985,0.348846967,-0.146161461,0.7442673745,0.5235988,0,1,0,-2.28594307374,-9.50933712417,1.0330323158,0.487989745659,0.384183018154,0.34908722745,-0.561675040288,0.340010728648,-0.139464216878,0.740527794891,0.523598790169
2017-06-25 00:24:28.841,-3.2967445025,-12.0583849875,-0.546663222585,0.077937828635,0.59800245425,0.142965871813,-0.5248558775,0.3714684255,-0.147740792,0.751406631,0.5235988,0,1,0,-2.70263075735,-10.6985459574,0.288591856908,0.179555699926,0.524171300186,0.200801144425,-0.536837463129,0.361525687643,-0.145147745002,0.747828719273,0.523598790169
2017-06-25 00:24:28.941,-2.592548855,-10.5529953,-1.5764618015,-1.002331551,1.634085775,-1.1744974945,-0.5431273605,0.405614664,-0.189027502,0.709633251,0.5235988,0,1,0,-2.65725114955,-10.6306422973,-0.590325224673,-0.709439649687,1.25083599524,-0.788604550501,-0.541080515624,0.391679603908,-0.17527998073,0.722195195096,0.523598790169
2017-06-25 00:24:29.041,-5.3268230625,-8.92659737,-0.309735920025,-0.8632785405,0.81730907525,-1.3395830225,-0.591139209,0.4214316675,-0.246156494,0.6418051005,0.5235988,0,1,0,-3.7577419936,-9.83565326848,-0.458095929601,-0.825154654755,0.967004484034,-1.18498482956,-0.574849222429,0.412028019693,-0.223950895081,0.668244290648,0.523598790169
2017-06-25 00:24:29.141,-4.70663273,-6.67959,-1.8763781295,-1.4106799835,0.24752180813,-0.70098792925,-0.633010793,0.430938638,-0.2605592655,0.5874989605,0.5235988,0,1,0,-4.1489078459,-8.36325322487,-1.12646946185,-1.2655767649,0.495956781434,-0.836791881907,-0.614084003485,0.424961612518,-0.249089864706,0.614054976308,0.523598790169
2017-06-25 00:24:29.241,-3.6408489375,-7.02285613,-1.62693685,-1.43527446585,0.39929762122,-0.0915922682268,-0.679241523,0.447480918,-0.2484921705,0.5255201225,0.5235988,0,1,0,-3.93946819495,-7.73791698838,-1.36231752266,-1.39322048737,0.432673710359,-0.300686684948,-0.65803813102,0.44036330976,-0.2486794252,0.554638018226,0.523598790169
2017-06-25 00:24:29.341,-2.350651885,-5.45429799,0.00844244695,-0.344944092325,0.26857673225,0.232935081625,-0.6996103,0.4704232415,-0.2339675965,0.4841874445,0.5235988,0,1,0,-3.28450266401,-6.67253881835,-0.716339133552,-0.604724896204,0.32523887929,0.0832069710539,-0.686081980714,0.460922298203,-0.238576814431,0.507357663107,0.523598790169
2017-06-25 00:24:29.441,-2.03762283225,-4.58460645,-0.71838613625,1.56951297949,0.248080787205,0.703182220256,-0.67063493,0.4860411575,-0.249319502,0.5011826595,0.5235988,0,1,0,-2.77049529177,-5.69845453128,-0.717303784499,1.03069966367,0.274723221827,0.529224315417,-0.67566166869,0.478101917632,-0.245953823991,0.503213542807,0.523598790169
2017-06-25 00:24:29.541,2.7628347685,-13.781661405,-8.4487910725,1.48268196773,0.385723033925,0.0106206245,-0.601364893,0.485340544,-0.288486854,0.564814153,0.5235988,0,1,0,-0.489463390283,-9.46951786033,-4.36081110485,1.37067304484,0.347395161612,0.156134839496,-0.625542381607,0.483052647937,-0.275161271051,0.544554568684,0.523598790169
2017-06-25 00:24:29.641,-6.79455090137,-10.11482655,-2.44154290125,0.054700213715,1.42907310525,-0.038489785525,-0.575915954,0.5047541835,-0.3328938125,0.549638488,0.5235988,0,1,0,-3.08864065529,-9.77057396028,-3.45634509008,0.380820771964,1.05557329974,0.0161196400684,-0.592065251434,0.497895047469,-0.314806219121,0.547966472359,0.523598790169
2017-06-25 00:24:29.741,-3.53349220925,-7.94158564,4.3477988915,1.37943032375,2.20405937025,0.49954207035,-0.5163894005,0.543987169,-0.4090640425,0.517849921,0.5235988,0,1,0,-3.27202405001,-8.91729486169,0.221401873134,1.13195778808,1.80749094194,0.363899302308,-0.541015672166,0.529418964477,-0.379533087169,0.527754835976,0.523598790169
2017-06-25 00:24:29.841,-2.1230052685,-8.86827877,1.876737387,1.6683699075,0.89021607125,0.370896743987,-0.434044629,0.5565214415,-0.46936493,0.5298516625,0.5235988,0,1,0,-2.79835833246,-8.89442722975,1.0014880828,1.53543780323,1.2069480233,0.36893335166,-0.468854886914,0.547955227406,-0.44122063319,0.529162053879,0.523598790169
2017-06-25 00:24:29.941,-2.03403028245,-8.530221645,1.423180537,1.263428597,0.8398279895,0.50526496875,-0.3545224395,0.551898365,-0.518136545,0.548395718,0.5235988,0,1,0,-2.48327558291,-8.72451431023,1.20021305745,1.3308371058,0.966593333341,0.467011909926,-0.39172822574,0.550652066396,-0.494038810961,0.542070017242,0.523598790169
2017-06-25 00:24:30.041,-1.76219556975,-9.1526274625,1.54520681,0.95058595,0.64245470275,0.3781901105,-0.3000703175,0.547393007,-0.551727058,0.5528681965,0.5235988,0,1,0,-2.18602122608,-8.92424198411,1.36279330308,1.04481869349,0.754378682206,0.403112475656,-0.32989741064,0.548423099472,-0.533653336825,0.549316819684,0.523598790169
2017-06-25 00:24:30.141,-1.41827074387,-9.3665026875,1.06602325215,0.5160719165,0.911750131,0.08403337381,-0.263036031,0.558627367,-0.5701076115,0.5417676005,0.5235988,0,1,0,-1.86952764969,-9.13057017828,1.22293872774,0.64710440354,0.857410297208,0.173563292601,-0.28479390689,0.555402135598,-0.558686510851,0.544250431305,0.523598790169
2017-06-25 00:24:30.241,-1.4828764085,-10.163565275,0.64264364925,-0.004950968325,1.05447642025,-0.452454639,-0.2378167295,0.5754922135,-0.5986668865,0.503525677,0.5235988,0,1,0,-1.71013650963,-9.61249418794,0.949471380774,0.156639496377,0.986430116785,-0.276801218073,-0.253103933199,0.569142397421,-0.586141053747,0.516919479566,0.523598790169
2017-06-25 00:24:30.341,-3.7734731875,-13.049743475,-2.592848235,-1.945198246,1.145270803,-1.610608616,-0.2557726105,0.615253994,-0.6092699035,0.427923566,0.5235988,0,1,0,-2.56071597808,-11.2160763065,-0.719866806098,-1.42432697146,1.09042365599,-1.23635761491,-0.254904182704,0.600679637456,-0.602023647218,0.457193078226,0.523598790169
2017-06-25 00:24:30.441,-9.3256076175,-11.53621075,-0.0185015303,-2.7954072825,1.5693505285,-0.944836441,-0.305618713,0.697663077,-0.57121398,0.3019217345,0.5235988,0,1,0,-5.3494404341,-11.3654289495,-0.389344452267,-2.45563015903,1.40397864005,-1.02663391802,-0.289115306927,0.667009814277,-0.580866631364,0.352988310153,0.523598790169
2017-06-25 00:24:30.541,-2.1761747275,-10.359298235,-0.4532574689,-2.4985887675,1.16872135575,-0.66505347925,-0.3258484725,0.7720922325,-0.510741545,0.188187576,0.5235988,0,1,0,-4.04130945272,-10.8960383847,-0.419463824016,-2.48794291492,1.24995488959,-0.766508785847,-0.313894846461,0.73887914977,-0.532711716227,0.242388237158,0.523598790169
2017-06-25 00:24:30.641,-1.8980530625,-4.6663365425,-2.173061195,-2.10163288,0.471353493,0.229235163625,-0.3305440995,0.8306252545,-0.431421961,0.1169767025,0.5235988,0,1,0,-3.15778431367,-7.98969172833,-1.2458564747,-2.19736707376,0.740201972869,-0.0501591095561,-0.325126149773,0.801627333063,-0.463156030874,0.158222807931,0.523598790169
2017-06-25 00:24:30.741,0.5255271821,-3.820535325,-3.50690752,-0.3276689354,0.37757789225,0.58999040825,-0.3048920355,0.8677031565,-0.3820570365,0.08954862725,0.5235988,0,1,0,-1.63939468242,-6.0446526578,-2.31138954244,-0.791012087245,0.502790787769,0.410371856862,-0.311476570484,0.84681876302,-0.407465343724,0.112134607091,0.523598790169
2017-06-25 00:24:30.841,-0.19968477205,-4.3182803125,-6.49056307,1.51864303125,0.4555423423,0.8516464245,-0.2707600755,0.86291543,-0.415872413,0.0919316411,0.5235988,0,1,0,-1.04589597647,-5.23924705664,-4.28084863382,0.946271013272,0.471857082314,0.72782986904,-0.28400994786,0.857827824018,-0.413238487442,0.0985761151655,0.523598790169
2017-06-25 00:24:30.941,-2.26700583277,-11.003199185,-5.46196200475,1.594132,0.8151529995,0.6911658541,-0.2047518355,0.8425793605,-0.485995764,0.10546603545,0.5235988,0,1,0,-1.54928014071,-7.92830739115,-4.83745509363,1.43358093526,0.696614062353,0.701453361318,-0.230543817563,0.847398898334,-0.463200922681,0.103200038357,0.523598790169
2017-06-25 00:24:31.041,-2.6875114025,-11.0805583725,-1.40306236125,2.36113285,1.6715374735,0.69531827225,-0.1370033258,0.7999888225,-0.5751548455,0.09169854675,0.5235988,0,1,0,-2.0184988349,-9.39892917981,-3.21897808379,2.13126964119,1.33489968923,0.697039714252,-0.167443050427,0.814973568064,-0.540079693201,0.0954812290822,0.523598790169
2017-06-25 00:24:31.141,-2.1684507625,-8.2788643675,-0.475830529475,1.70222815,1.9381976875,0.88651616675,-0.04157908391,0.74772389,-0.6596860065,0.04909733825,0.5235988,0,1,0,-2.0803142851,-8.87638443525,-1.92625428038,1.80855199287,1.72988092286,0.833351250032,-0.0825374300613,0.768979280066,-0.622213379827,0.0643523528105,0.523598790169
