,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rotation_x,rotation_y,rotation_z,rotation_theta
2017-06-11 02:26:29.591,-3.0382067900000003,-2.4903173769999998,2.7402432749999996,-0.744082652625,-0.708201441185,-0.47885979925,-0.7746925055,0.51983166,-0.3014062535,0.196019248
2017-06-11 02:26:29.691,-3.7912879199999998,3.6912347750000003,4.4872444200000006,2.00652638375,1.3664939185,0.327589083325,-0.7633663585,0.509447922,-0.3324346425,0.2142564595
2017-06-11 02:26:29.791,0.32128430649999995,-0.28021920150000007,1.31183465225,2.5591183475,0.51247847025,0.875283316,-0.691030133333,0.500745763333,-0.426356308571,0.296889458095
2017-06-11 02:26:29.891,-1.7587871274999998,-2.3756291525000002,-1.9193439475000003,0.50188446345,0.632153508,-0.289259002435,-0.6444399595,0.4773488975,-0.495105487,0.3336159955
2017-06-11 02:26:29.991,3.3516650619047619,-3.0310777504761899,1.841882059047619,-0.56331906075,0.2726759108,-0.48801643185,-0.644421311,0.4795096755,-0.5118788105,0.3041647015
2017-06-11 02:26:30.091,-0.45341358842105278,1.1862649142105264,0.59336985210526338,-0.0314892231925,0.086189441225,0.160746766325,-0.656074062105,0.47916532,-0.499634121053,0.300488827895
2017-06-11 02:26:30.191,-1.5594531252857144,1.9119184261904767,-1.5863309471428571,-1.34344263225,-0.06313815608,0.08951670505,-0.65660632,0.497784640952,-0.49171489,0.280682404286
2017-06-11 02:26:30.291,-1.1790353767499999,-5.5745330550000007,3.2294212561500011,-2.425069525,-1.54752368925,-0.7480221345,-0.7135492205,0.528755421,-0.4037469965,
2017-06-11 02:26:30.391,-2.6067300409999996,-0.26870459700000004,3.3125087500000001,0.10444945935,0.40278524205,0.0153054134,-0.7506417385,0.531109681,-0.3457841085,0.186546939
2017-06-11 02:26:30.491,-4.3845063473684212,4.5085124842105255,3.7488268631578952,2.41192837436,1.59181759103,0.756336530256,-0.702580232105,0.525086708947,-0.431552267895,
2017-06-11 02:26:30.591,1.8362103580952382,-0.068197183809523831,-0.52401055380952377,1.700977075,0.616848089,0.48359782375,-0.634457091,0.512793305,-0.506282165,0.2783192225
2017-06-11 02:26:30.691,-0.51221260315789474,-4.3331539696315788,-0.66993004315789451,-0.3445182015,0.7115819425,-0.637077846,-0.6101296745,0.4969584345,-0.554785337,0.2697484425
2017-06-11 02:26:30.791,0.38337597649999988,-2.7157662279999997,1.9587670657400005,0.0965172694125,0.288886347335,-0.23674147192,-0.610654507143,0.499769165714,-0.566303873333,0.237910699048
2017-06-11 02:26:30.891,-2.4488439192499998,1.1298651385000003,-2.2012923603000001,-0.267884660325,0.12747413254,0.108442180858,-0.609539279474,0.497124435789,-0.570257531579,0.236780997368
2017-06-11 02:26:30.991,-2.0406294120952384,0.63047414428571436,-1.507471143333333,-1.9299727035,-0.152894422135,0.311218943888,-0.612786891,0.535474142,-0.542875244,0.2055941165
2017-06-11 02:26:31.091,-2.2895933675000002,-5.4950761130000005,2.4382714437000006,-1.975356571,-1.83140583075,-0.3587588942,-0.663438834,0.580879013,-0.4353121745,0.1758226755
2017-06-11 02:26:31.191,-3.6609497578947376,0.74714132421052626,2.4147588866315788,0.4676003368,1.19265103199,0.575989288,-0.6687246125,0.605193587,-0.3927522205,0.178501631
2017-06-11 02:26:31.291,-3.8400871938095236,3.7288278809523812,3.8070753690476189,1.6248492975,1.7902010125,1.182509539,-0.5957753575,0.622042425,-0.4726616725,0.182279127
2017-06-11 02:26:31.391,1.4685954734210527,-0.19939544315789473,-4.6388850526315801,0.643865468525,2.6389727025,0.156301549025,-0.497653605238,0.631650384286,-0.565128003333,0.179438729524
2017-06-11 02:26:31.491,-3.5766449530000002,-2.7378046729999999,3.9807825799999996,-0.20168541925,1.83987038575,-0.299400505575,-0.432389137368,0.652190958421,-0.616781404211,0.0796111411579
2017-06-11 02:26:31.591,-0.60603709800000005,-6.6795538840000006,2.6955429314999995,0.45506321235,1.939395492,-0.134953816965,-0.243659209048,0.401353858095,-0.402474491429,0.0212919404905
2017-06-11 02:26:31.691,-1.2232199665999999,-0.8554836535,0.24894582915000002,0.73966405025,2.179091575,0.74099495575,0.0339219195,-0.1212004575,0.1582205155,0.0082959378275
2017-06-11 02:26:31.791,1.7696000359999999,2.9212299199999996,-1.9509478779999998,0.0635108096125,1.79517859,0.60516273225,0.200789272632,-0.619614252632,0.757276538947,0.0400265698421
2017-06-11 02:26:31.891,2.1186970065000001,0.13138998349999995,-3.3501541350000004,-0.4843165156,0.8664727068,-0.163861085485,0.14039227619,-0.632254051905,0.757754685238,0.0777277951429
2017-06-11 02:26:31.991,-1.3234784715000001,-4.0946242600000007,-4.0988711349999996,-2.568993685,-0.625152932605,-0.90632002725,0.150274110526,-0.680461957895,0.707735089474,0.109426874158
2017-06-11 02:26:32.091,-3.6070537920000008,-4.8030904899999998,2.3903892930000001,-3.087754,0.80748698234,-0.208473037738,0.149682534,-0.7768683535,0.5879157555,0.1611495045
2017-06-11 02:26:32.191,-2.9873872110000002,2.7477047950000002,3.5310332549999996,-1.00350276,-0.537100227825,-0.163967557687,0.1351540345,-0.828800041,0.5092877225,0.1874791175
2017-06-11 02:26:32.291,-3.9807387099999993,4.7933300800000005,4.1587919700000002,0.614718634075,0.22021162335,0.185980734725,0.141833950476,-0.839881944762,0.494840818095,0.171684298571
2017-06-11 02:26:32.391,-1.7999194599999999,1.5304525250000001,0.68787259270000001,1.8364366525,0.66936562235,0.8483724095,0.112339117158,-0.8013544,0.558819462632,0.178824368947
2017-06-11 02:26:32.491,-1.1498583580999999,2.1553110059999998,-2.0680242635999995,1.23995142475,0.0986999530375,-0.17778235865,0.10333729665,-0.758712642,0.6203522135,0.169151566
2017-06-11 02:26:32.591,-0.97455049849999997,-3.6688000525,-1.918780417,-0.0943345886,0.104875354525,-0.279011027775,0.113534689,-0.7333416595,0.6467713285,0.1759190225
2017-06-11 02:26:32.691,0.26890718149999993,-1.6789380860000005,-0.024978368450000003,-0.73625693075,0.230326505775,-0.12813958492,0.11031588935,-0.7522766855,0.6208306945,
2017-06-11 02:26:32.791,0.39280471000000022,0.27859839949999998,-3.06340989,-0.80211013125,0.51194610975,-0.0484183407675,0.09200183935,-0.7674797715,0.5995559865,0.206974402
2017-06-11 02:26:32.891,-2.7504575500000001,0.16904792910000005,-0.85292916399999985,-2.4434094375,-0.5999722033,-0.394001271,0.07776969615,-0.809369949,0.535380199,0.2253043165
2017-06-11 02:26:32.991,-2.3584798569999998,-3.340833275,2.4216786188900001,-1.20428316183,-1.1725543612,-0.086082965275,0.0985842309524,-0.876261877143,0.433532672381,0.183684275238
2017-06-11 02:26:33.091,-4.42757939,3.6825368259999998,2.7356957900000003,1.55034518875,1.7668835355,0.272383121575,0.0875463676316,-0.868775078421,0.447185512632,0.190907741579
2017-06-11 02:26:33.191,-2.0906902000000001,1.4843328809999998,0.67705527929800002,2.26323144,2.1609646475,1.42712997625,0.018566190435,-0.7963134645,0.550550146,
2017-06-11 02:26:33.291,0.012889377500000077,-2.3861172700000002,-3.6683681679999993,0.755901095225,1.8993086275,0.10705804,-0.05232559695,-0.7137884815,0.630092023,0.299808169
2017-06-11 02:26:33.391,3.89748158,-3.6624576675,-0.16229385250000003,-0.41023831317,1.5457402705,-0.4716462915,-0.10349218825,-0.692573416,0.614836476,0.3617928715
2017-06-11 02:26:33.491,-2.7173233524999998,0.61999287164999983,-0.31933342000000009,0.056803047125,0.91627520275,0.340791665625,-0.136877343095,-0.673258704762,0.597691540952,0.41288733619
2017-06-11 02:26:33.591,1.6438980185000003,2.3768458914999995,-3.8092482850000002,-0.198198451915,1.1664854465,0.0367329934975,-0.1810611505,-0.6547326405,0.586616702,0.440438241
2017-06-11 02:26:33.691,-0.31657781249999994,4.1552143799999994,-1.3577008735,-0.94462349625,-0.205438577457,0.275870092425,-0.210987768947,-0.670442554211,0.552763456316,0.447503048947
2017-06-11 02:26:33.791,-1.494599112,-7.6676231015000003,-2.0378723839999995,-2.22025069487,-0.589911923846,-0.398479931069,-0.2308039085,-0.71837356,0.508436439,0.413473053
2017-06-11 02:26:33.891,-1.7377747745000005,-4.4070843380000007,-0.62009974349999997,-1.65325081375,0.337065129715,0.00705379915,-0.2600991565,-0.774059888,0.423956484,0.3909238255
2017-06-11 02:26:33.991,-3.35461301,2.4358570214999999,3.0269021250000003,0.09374898416,0.119621785975,0.19992862395,-0.2845116855,-0.783671257,0.3940479835,0.3868108075
2017-06-11 02:26:34.091,-3.8943213680000008,4.3093350100000007,1.3561830303,1.315200831,0.750763798,1.0485139645,-0.2996809515,-0.754420824,0.428094297,0.3963166925
2017-06-11 02:26:34.191,2.4345406909999996,-0.12808718549999998,-5.7238407799999997,0.664707444955,1.309451306,0.0253936745,-0.3251919195,-0.695505334,0.4729594305,0.431794596
2017-06-11 02:26:34.291,-2.116673910499999,-2.7190304774999996,0.25088398550000013,-0.120713128475,1.46993190415,-0.07266743647,-0.360274487,-0.656475149,0.438329976,
2017-06-11 02:26:34.391,1.7690051638095241,0.83016090552380939,3.0220877504761909,0.11499023285,0.561189610725,0.240121973225,-0.3875074605,-0.6356586205,0.4209035075,0.5181817405
2017-06-11 02:26:34.491,-1.6572803384210524,1.0822487657894737,-2.1266951340000002,0.5281033051,0.588260231,-0.138254461975,-0.380803542,-0.610741797,0.423506333,0.550005271
2017-06-11 02:26:34.591,0.19270762795000002,1.7389146799999999,-1.719947838,-0.30166304322,0.56222771775,0.050947063075,-0.393358688571,-0.593678143333,0.417621260476,0.56417624
2017-06-11 02:26:34.691,-1.6738009129999998,2.3617999649999999,-1.8006875100999999,-1.07207101125,0.225482015375,0.153559879512,-0.424613837368,-0.607883760526,0.380093924737,0.552698523684
2017-06-11 02:26:34.791,0.64257835704999999,1.8438524685000002,-1.3916857549999999,-1.74505668,0.694306787625,0.0066012908625,-0.4734787335,-0.614887121,0.331379743,0.535754351
2017-06-11 02:26:34.891,0.28220206849999968,-4.6530395109999994,2.4670603600000005,-2.4997865675,-2.03160062975,-1.0092788745,-0.51016586,-0.6793331745,0.2501580905,0.4614036905
2017-06-11 02:26:34.991,-3.8506411399999996,1.6828002725000002,2.4307273039999999,-0.02259877719,0.106259495425,0.0503082268775,-0.50658033,-0.737612771429,0.228166624286,0.383600962381
2017-06-11 02:26:35.091,-2.4962715135,3.9480741699999995,2.3035850310200003,2.60109574634,1.08871965441,0.941216368293,-0.5017892415,-0.6860173885,0.259218654,0.456397773
2017-06-11 02:26:35.191,1.7257305215000003,-0.99303023300000004,-2.612494925,2.10981965308,0.357665495974,0.171584425487,-0.473222286316,-0.616012087895,0.359483240526,
2017-06-11 02:26:35.291,1.4017092038095238,-4.2443631434761908,-2.2705217461904761,-0.672672107171,0.749462102073,-0.526804858244,-0.457301118,-0.595743966,0.346482085,0.561858722
2017-06-11 02:26:35.391,0.29056801210526317,0.69912513631578943,1.7571861715789476,-0.186981989667,-0.424415538051,-0.154057434215,-0.466950677143,-0.606639800952,0.308223890952,0.564624539524
2017-06-11 02:26:35.491,-0.82501119649999999,2.1071170420000001,-2.0211702075,0.106472440625,0.0917792442325,0.145361498575,-0.463238477,-0.615015666,0.316448292,0.554069216
2017-06-11 02:26:35.591,-0.62823465200000006,0.41085751525000003,-2.6060921142,-2.111242036,-0.92969072305,0.01051415325,-0.489850198421,-0.633969293158,0.295362681053,0.519283821053
2017-06-11 02:26:35.691,-0.47136026850000012,-4.0398379195,3.5328329000000003,-1.9532901515,-1.84045601625,-0.841079047478,-0.506541526667,-0.720231972381,0.248010359524,0.401520566667
2017-06-11 02:26:35.791,-3.1414348349999996,1.1593810420000001,3.4460394350000003,0.68525663275,0.591720589175,-0.046342129495,-0.498759973158,-0.75310162,0.234105176842,0.359260494211
2017-06-11 02:26:35.891,-3.4294421564999999,4.5551261100000007,2.7507745119999996,2.7018712575,1.3701139845,0.94443715875,-0.4880527235,-0.6932555745,0.272165567,0.452635326
2017-06-11 02:26:35.991,2.6589573835000002,-4.0242381266499994,-2.18809076375,1.35313161921,0.66603834475,0.020336233775,-0.470239846,-0.6176151225,0.355728259,0.5198503095
2017-06-11 02:26:36.091,1.8933604469999998,-3.4619868379999992,-1.4420961455000001,-0.814407695612,0.603113142425,-0.382156205025,-0.4708484715,-0.602963152,0.3316745255,0.551746998
2017-06-11 02:26:36.191,0.37148542200000001,1.0423157902500002,1.5504653724999999,0.24832035015,-0.56286655185,0.257397123375,-0.47658875619,-0.610108921429,0.314117754762,0.549414075238
2017-06-11 02:26:36.291,-1.0480981657999999,2.7433270950000002,-2.3931799274999999,-0.14309895688,-0.0715228619425,-0.08842536135,-0.464036082632,-0.619626384737,0.316351539474,
2017-06-11 02:26:36.391,0.06789307899999994,0.25775859500000009,-1.8270085134999998,-1.9245426035,-0.52512207959,-0.0035135914,-0.486966278,-0.639565233,0.295050438,0.5157221775
2017-06-11 02:26:36.491,-1.5143574399999999,-4.6351064523809518,3.1394851500000001,-1.7451897725,-1.8928404275,-0.9795730675,-0.500899656,-0.7151198605,0.238901706,0.4228066385
2017-06-11 02:26:36.591,-3.6915530368421052,1.6919316826315787,2.7251213894736837,0.523844406125,0.3570287187,0.11709306649,-0.4875237055,-0.753874584,0.2363186505,0.3714805335
2017-06-11 02:26:36.691,-4.1000769949999993,3.046485305,3.1043564900000002,2.291260285,1.5874774675,0.8864895395,-0.490208304762,-0.694426832381,0.268212854762,0.451131948095
2017-06-11 02:26:36.791,4.0862925939999988,0.98876209250000002,-1.4912660105,1.596607479,0.83168286,0.172591825375,-0.480111911053,-0.612935170526,0.330011548947,0.533181987368
2017-06-11 02:26:36.891,-1.8535747675000003,-3.875759875,-0.57357945299999991,-0.29263950325,0.19069213525,-0.203255889015,-0.46348015,-0.595451713,0.326411116,0.5691673215
2017-06-11 02:26:36.991,1.8802162140000001,-2.1289914124999996,-0.86257289199999987,-0.202270335897,-0.111413852492,-0.229543661197,-0.469823618095,-0.603925604762,0.309608052381,0.564480027143
2017-06-11 02:26:37.091,-0.87057883550000015,1.6605659885000001,-1.4312683525000001,-0.318612285529,0.298616239854,0.24275716441,-0.478781135,-0.607385848,0.3020659525,0.557254304
2017-06-11 02:26:37.191,-0.90998040190476204,1.1392617576190478,-1.9625019819047618,-2.16635926923,-0.589447806492,-0.0707632210897,-0.511848836842,-0.621272902105,0.267368384211,0.528731954737
2017-06-11 02:26:37.291,-1.2840828642105266,-2.5590203327894741,4.1434834068421056,-1.33644207325,-1.55090418175,-0.68810476393,-0.5341487925,-0.6881228675,0.229235276,0.43298488
2017-06-11 02:26:37.391,-3.6801153599999998,1.02557085773,2.7997347750000001,1.29518400453,1.334791753,0.023903061935,-0.527078714,-0.701942223,0.2296748785,0.4194363685
2017-06-11 02:26:37.491,-1.0100001095238096,2.1384982357142857,0.16430750447619044,2.4239782,2.0277942475,1.30649669575,-0.5172800265,-0.6149693975,0.2661917605,0.5300226155
2017-06-11 02:26:37.591,-0.79903935421052641,1.5545389684210524,-1.3934819785263157,1.51768479375,1.21346640175,0.06060943746,-0.504873114286,-0.516568661429,0.300285718095,0.622272665714
2017-06-11 02:26:37.691,1.9202777057142857,-3.8313495252380951,0.42832543828571418,0.329106315167,0.590549389875,0.120021056688,-0.498782634737,-0.476115377895,0.305985956316,0.656277331053
2017-06-11 02:26:37.791,0.98574412947368406,-1.1415349447368421,-1.2631703852631577,0.5361952135,0.446013054675,0.54955750525,-0.495696009048,-0.445179782381,0.310682037619,0.677770124762
2017-06-11 02:26:37.891,1.4993720930000001,2.88427319,-4.0457824999999996,0.1565677228,0.5684031235,0.5413058885,-0.504657973158,-0.405492215263,0.325365775263,0.68913583
2017-06-11 02:26:37.991,4.2641063602095244,1.892693247619047,-0.81763758649999996,-0.97744361625,-0.615996300525,0.36780905204,-0.5364078465,-0.392537214,0.3313361205,0.669354155
2017-06-11 02:26:38.091,-6.1843293473684211,-12.705958473684211,-2.7959894973684212,-2.216623115,0.50885840375,-1.9531304525,-0.5550194525,-0.4629885015,0.2823660645,0.629166855
2017-06-11 02:26:38.191,0.26173447899999985,-2.6192369949999996,3.3951921080000007,-1.382917285,-0.8616282332,-1.4056491525,-0.585153112857,-0.523121260476,0.16828827619,0.59544908381
2017-06-11 02:26:38.291,-6.4034837949999996,6.3343205310000004,3.93402765,0.509977016634,-1.81506947805,-0.770678686273,-0.549541214737,-0.606832967368,0.173045375789,0.546780918947
2017-06-11 02:26:38.391,0.59919375899999971,0.34892901000000054,-4.6790169649999998,0.71557464925,-0.3093556762,-0.0607957619,-0.506769451,-0.634823209,0.228790239,0.5363023985
2017-06-11 02:26:38.491,-5.219605275000001,-5.5748404049999998,-1.6925218024999999,-1.16052230205,0.772989922308,-0.306258420667,-0.5147100645,-0.645448366,0.206991205,0.5245695365
2017-06-11 02:26:38.591,-6.1725939450000009,0.81512001950000013,8.4395431199999997,0.51604530025,3.0673645375,0.530152897125,-0.5434376245,-0.592328969,0.1420567785,0.5755571995
2017-06-11 02:26:38.691,0.7642567455,-1.0648101235,3.2113146129999999,1.30275523415,2.77786597317,0.91130021561,-0.558046974,-0.4598103205,0.1264783339,0.6774771205
2017-06-11 02:26:38.791,-0.47769209880000008,0.66567962650000001,-0.49678285320000004,0.59269658641,3.04816945385,0.760022120769,-0.5543653785,-0.3261674145,0.1021085274,0.757407387
2017-06-11 02:26:38.891,3.4991755050000002,1.1962522875999999,-1.8759457073500001,0.1746414199,1.753547855,0.68805152725,-0.564561461429,-0.214088810952,0.0551965713333,0.794865554286
2017-06-11 02:26:38.991,3.9319481600000001,-0.74556642150000019,-3.0467087250000002,-0.435844937775,0.574738229225,-0.0656136401075,-0.574746542632,-0.167602630526,0.0276938150526,0.800440862632
2017-06-11 02:26:39.091,-2.4633468955,-5.7637167050000002,-3.4168600100000006,-2.2618739075,-0.366291814675,-1.62929451425,-0.6149032235,-0.1964250615,-0.01250590139,0.76250466
2017-06-11 02:26:39.191,-4.8962913399999994,-6.2502209150000008,0.3693685089999999,-3.13878093,0.97946659475,-1.4247343475,-0.697833531,-0.2250792475,-0.1176147713,0.667583329
2017-06-11 02:26:39.291,-3.04483814,1.5596024102999999,3.9534477550000005,-1.620244382,-0.599173655375,-0.94733854725,-0.7606048035,-0.2327308245,-0.187418332,0.575608641
2017-06-11 02:26:39.391,-7.3177739099999997,6.7672492349999995,5.0592975899999999,0.36365662075,-0.18161536635,-0.152867803475,-0.778826053,-0.27286921,-0.187151313,0.5327884245
2017-06-11 02:26:39.491,2.9268845952380951,-3.56640047,-7.0555277619047629,1.5731036741,1.13246749425,0.91204293425,-0.7451225395,-0.245289874,-0.173381335,0.5942717625
2017-06-11 02:26:39.591,-4.1538093684210535,-5.8304810121052624,-1.2959933457894737,-1.119717421,1.00169271128,-0.39557173885,-0.734514315238,-0.202995225238,-0.212236139524,0.611305347143
2017-06-11 02:26:39.691,-7.5175638875000006,2.3698621695000006,4.2277940044999998,0.380612355237,2.2554056925,0.6216925776,-0.712942894211,-0.133758802737,-0.27086051,0.630953812105
2017-06-11 02:26:39.791,0.9895425295000001,-0.91216296599999969,1.6739202965,1.0915554515,2.8736379275,0.7265945545,-0.64923305,-0.0114936526648,-0.315603197143,
2017-06-11 02:26:39.891,0.67525707349999997,0.14417784599999997,-1.7931245657499999,0.388278370525,2.945959315,0.52927450325,-0.574431151053,0.0936362688421,-0.380495412105,0.71753255
2017-06-11 02:26:39.991,3.2214788650000004,0.85244614149999975,-2.4091063250000007,-0.04977586529,1.9070545,0.42304162375,-0.5288665785,0.1851686985,-0.4374458235,0.7028987495
2017-06-11 02:26:40.091,3.6036949100000002,-0.39801031525000002,-3.798691485,-0.45737898635,1.049871491,-0.04756656225,-0.513702429048,0.238490482857,-0.470142935238,0.67668621381
2017-06-11 02:26:40.191,0.70859132750000042,-3.6795474399999994,-4.4678808099999996,-2.08473039,0.0015172305,-1.28552161575,-0.548703448,0.267076166,-0.489893981,0.621469095
2017-06-11 02:26:40.291,-2.7688554985000002,-6.0095215900000003,-1.1870366650000004,-3.176578625,0.87959544675,-1.15389507725,-0.636464938947,0.307391780526,-0.495130725789,
2017-06-11 02:26:40.391,-2.0821697599400002,0.93301615185000009,2.8189602169999999,-2.036950875,-0.44635909005,-0.5676844365,-0.697808134286,0.357520135238,-0.482784861905,0.388720837619
2017-06-11 02:26:40.491,-3.3342730000000005,5.1881655799999997,4.6789857100000001,-0.350320943475,-0.882869481,-0.45293376025,-0.751397511,0.351861417,-0.4339864515,
2017-06-11 02:26:40.591,-1.9843753348095239,4.2953597528571423,-0.33372564285714273,1.3983025615,0.1532404596,0.334589645258,-0.748981084211,0.331334361579,-0.432163168421,0.376904590526
