,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rot_phone_x,rot_phone_y,rot_phone_z,rot_phone_theta,rot_phone_phi,labelstairsdown,labelstairsup,labelstanding,labelwalking,labelsitting,labelondesk
2017-06-21 01:56:59.045,1.2298665397199999,-6.1040907339999988,-2.7948202655999994,1.1744761956,0.441541209414,-0.57520671087,-0.2898053138,-0.754687815,0.4955832836,0.3130931178,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:59.295,3.5142123059000001,-11.573932358999999,-1.9209015356599999,-0.06114712196,-0.02225273758,-0.015225560318,-0.2588460976,-0.7120354762,0.5369348074,0.3705765278,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:59.545,0.54651954624999999,-7.006294618000001,-2.6181636194999998,-0.52734734923,-0.245610622445,-0.09527153912,-0.258139447,-0.7394185938,0.5098355144,0.3551448202,0.5235988,1,0,0,0,0,0
2017-06-21 01:56:59.795,3.0992272660399998,-9.2943526999999992,-4.1885540294499997,-0.529860096235,-0.665857350074,0.61578335848,-0.2931075896,-0.8046677502,0.455079602,0.2399380138,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:00.045,1.457082049427,-7.8783212749999993,-3.3730498674000002,1.35501086634,0.754953484286,-0.62386461365,-0.2548922528,-0.7572338678,0.510260335,0.310990357,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:00.295,1.6742154932424242,-10.640080321212119,-1.8913155553333334,-0.395647286838,-0.0658408373939,0.00368889322525,-0.248105205,-0.7303738326,0.5368694858,0.341171491,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:00.545,1.5608413950495053,-8.1914414821782202,-3.9386453585148509,-0.969120592069,-0.551442908911,0.253889332787,-0.2630819076,-0.7642714976,0.4991461618,0.3086727474,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:00.795,2.4408153185858588,-6.6522758656565664,-3.0003790012828278,0.234615790101,0.21689189001,0.040427261402,-0.3059419116,-0.8092385646,0.453016421,0.2134455374,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:01.045,3.1118490459599997,-9.3792801090000015,-3.3669425537500008,1.18413324408,0.61723138963,-0.17313483371,-0.269751788,-0.7204978402,0.5312733942,0.3506451376,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:01.295,1.1550461318899998,-9.422174944,-1.40393657075,-0.360962870588,-0.28570814407,-0.01192491242,-0.2685280288,-0.7161609162,0.5433301626,0.3457191522,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:01.545,2.088528965744,-9.0526233820000002,-3.9406455394999993,-1.0035559902,-1.081185047,0.295461021731,-0.2531458982,-0.771476254,0.509004732,0.2793307394,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:01.795,2.1223945473999999,-6.2310028620000004,-3.1938784326999996,0.66231181893,-0.176329007682,-0.445427457263,-0.244963685,-0.8196959962,0.4836682908,0.181659125,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:02.045,1.7847925811600001,-9.701003097000001,-3.1364697966000001,1.37708260614,-0.111295638886,-0.48154290801,-0.12836872446,-0.7402210914,0.6065493672,0.2529055836,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:02.295,1.83573464161,-9.7019132089999989,0.32838113910699995,0.38669725653,-0.25970757547,-0.13412333362,-0.06525362416,-0.7043664696,0.6556970048,0.2632560218,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:02.545,2.0440294917300004,-9.6058249230000001,-2.8485405513999997,-0.81045756894,-0.9866162202,0.31494548292,0.0078664235288,-0.7228332622,0.6509590472,0.2250031942,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:02.795,4.7670470519100006,-8.6598401588000016,-2.4576254199900003,-0.58521511856,-0.778388068852,0.00459960761,0.032043635372,-0.837463958,0.5397886604,0.06632065482,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:03.045,1.7304256283400001,-8.6810360867000007,-5.3786392968399994,0.758509666436,-0.446864830435,-0.19907152188,0.07928807112,-0.8147333736,0.5698524784,0.06366956708,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:03.295,3.8654179576800001,-8.6637440327600004,1.0609218426800002,0.95639933476,-1.34889935757,-0.397738447594,-0.1336500755,0.4410703154,-0.383456,0.032978326022,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:03.545,2.2468637280999997,-8.775711145999999,0.43249264872000004,0.9375111305,-1.9752021858,-0.286485395607,-0.339002937,0.6201878488,-0.6826155626,0.16550744512,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:03.795,1.7442927981000003,-9.2027671449999993,-1.5251245576600001,0.82461840802,-1.612248277,-0.14233235901,-0.4808712134,0.494204851,-0.648346564,0.3163792254,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:04.045,5.6472407290000026,-10.753877587,-2.2116329914000001,-1.52385722323,-2.40143750101,0.868567753232,-0.6204318368,0.4739826166,-0.4370678342,0.43243169,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:04.295,0.98835275279000001,-5.2928257569999992,-1.7888401677999999,-0.169480935277,-0.828756180099,-0.319438405403,-0.7261093328,0.4290304548,-0.244307117,0.4775102836,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:04.545,1.4651230281383838,-7.937457905050505,-3.837474634949495,1.02935189646,-0.0355876029939,-0.650535857424,-0.7370801242,0.3422488562,-0.2823560092,0.5076002444,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:04.795,1.6444444349799996,-11.451139652,-1.6739510950000003,-0.14855035068,0.200572782465,0.01111572234,-0.7183831662,0.287862222,-0.3022437786,0.5561099338,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:05.045,1.385806247463,-6.1821923270000001,-2.2206382570000001,-0.462722900792,-0.526764496139,-0.096109825498,-0.723362834,0.301472469,-0.3268461866,0.527072923,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:05.295,2.5448520440000002,-9.7576452489999994,-4.7423065395000004,-0.701040355808,-0.344250135679,0.779604114667,-0.7906061238,0.316687936,-0.1893955682,0.486580715,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:05.545,0.53538269135000005,-6.7812346319999994,-3.160420024,1.3354944623,0.69968364506,-0.90115079856,-0.7632080138,0.2843762364,-0.2488475066,0.5196400412,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:05.795,2.7443092984500002,-11.146062222000001,-2.2224105823799998,-0.17915052388,-0.04804036056,0.110262857979,-0.7018889416,0.2478126178,-0.3312658668,0.57937134,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:06.045,1.60308244186,-7.2439763790000002,-2.0795476445599999,-0.366062895202,-0.305575905985,-0.078395657602,-0.7307854072,0.2568476018,-0.3189809546,0.545510381,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:06.295,2.1323338912500001,-9.9261828450000014,-4.5411488290000008,-0.85205635513,-0.580572924047,0.82347914842,-0.7950746062,0.2975201762,-0.2010815328,0.4855381644,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:06.545,0.14398857837000004,-6.156924877999999,-2.7957543176200006,1.4052871585,0.7148027269,-0.79934184769,-0.7720855842,0.2788211774,-0.2327538696,0.5171924682,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:06.795,3.0710139205070011,-11.80102804,-2.1346331051099998,0.01147773259,-0.054119947674,0.061487834331,-0.6955065116,0.2565810952,-0.3233018612,0.587880439,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:07.045,1.4280544063599998,-7.2583704669999998,-2.0575853183999997,-0.277967601319,-0.23740159804,-0.044675836913,-0.7065016274,0.2596888964,-0.315817894,0.5773065016,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:07.295,1.9132135442400002,-10.534469918000003,-4.5570757161000008,-0.96723824122,-0.419756947583,0.7206587157,-0.7646215712,0.2737192236,-0.2206530384,0.536713368,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:07.545,1.5844731403000001,-5.8301962749999996,-2.2337390034999998,0.9671424178,0.08007792177,-0.73229614957,-0.7775147736,0.2802811926,-0.1920676926,0.5271891628,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:07.795,2.3709968702525255,-9.9613220767676758,-2.6624634816666659,1.1877592222,-0.418329143788,-0.290809575541,-0.697183169,0.1774635014,-0.2811800994,0.6329769792,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:08.045,1.5609540492800003,-9.3940333979999995,0.21787494279999997,0.351625237131,-0.16106086276,-0.188168743035,-0.6781958104,0.11495559976,-0.2658942034,0.6750251832,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:08.295,3.2553106920199997,-10.031204399,-3.0151860365399998,-0.786631039267,-1.2732311795,0.500504801577,-0.6894044716,0.04119594424,-0.2273316248,0.6839889566,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:08.545,3.3093423155600008,-7.8918291749999989,-2.1469913896499997,-0.489289261576,-0.842831538484,-0.0953842487879,-0.7977195172,-0.000429064684,-0.05260792158,0.5993756634,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:08.795,2.247510374,-9.0244340080000036,-5.6069804750100003,0.381778230346,-0.428381218246,-0.36212341731,-0.7884074654,-0.0645860947,-0.06572208618,0.607675565,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:09.045,2.4544400628799998,-8.5920132060000007,0.89511464174000022,1.0890214125,-0.645691468184,-0.266234338625,-0.74262451,-0.1495951486,-0.006203917822,0.6510216118,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:09.295,1.6291402589999999,-8.8570221510000007,-0.5757866694699999,0.8334343217,-1.2397650982,-0.36745768634,-0.6484366094,-0.2487492226,0.06622766406,0.7145270444,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:09.545,4.8419153988500003,-11.135045071000002,-2.0130618987299997,-0.901235974256,-1.9707516257,0.491519371052,-0.6135591236,-0.3697353686,0.2035305203,0.6618440832,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:09.795,1.6453545522000002,-6.3707761580000017,-1.4531063151999999,-0.171409981752,-1.48546090258,-0.34346944652,-0.601824685,-0.5474927794,0.3435965644,0.4654983608,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:10.045,1.9354632477000002,-9.407205995,-4.8225157354000006,0.667859031539,-0.54388252207,-0.324485409734,-0.5125682288,-0.5955157758,0.3846702334,0.4821731014,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:10.295,2.25361766842,-8.7803575589999987,-0.15926880804999999,0.556435618863,-0.306502214227,-0.25230774132,-0.4305085284,-0.6229642066,0.448007546,0.4742738052,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:10.545,2.1842339627,-7.7335183859999992,-1.9716999064999996,-0.17398661494,-0.70676406126,-0.00305575934,-0.3710321186,-0.6470902362,0.4679436634,0.4729630556,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:10.795,1.24981704852,-9.7203068859999995,-3.45251660442,-0.867406229452,-1.31882787852,0.0774990296566,-0.3240839576,-0.7286129904,0.4793124906,0.3615677812,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:11.045,1.907704980234,-6.2668802100000001,-2.4291007682000001,0.008677505286,-0.59905654064,-0.24593004504,-0.3214669148,-0.811792014,0.443743679,0.1980923244,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:11.295,2.1675646377439999,-9.4758472939999994,-3.5983972505999993,1.2408404711,0.46755242506,-0.2938106979,-0.2503586466,-0.7536671308,0.526353255,0.2985932616,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:11.545,0.56861153332020209,-10.139932543434343,-1.7961921547747473,-0.39208475838,-0.08641303265,-0.067130873948,-0.222058056,-0.7498294402,0.5461838016,0.2993527014,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:11.795,0.99402895705999994,-8.4229248449999972,-3.1865018007999995,-0.5959475392,-0.46944763922,0.188988583899,-0.2373730324,-0.776205836,0.5098196454,0.283499134,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:12.045,2.9446173574257424,-7.7578005851485159,-3.7669390667326725,-0.367936811816,-0.11028415395,0.34057339187,-0.2930166716,-0.8187710496,0.454025151,0.1924186484,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:12.295,0.10538087284848485,-7.2722714969696973,-3.0963491072727272,1.3185653469,0.762033905641,-0.48158549456,-0.250031712,-0.7730106894,0.515306375,0.2649256318,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:12.545,2.7057494849499992,-11.705802177000001,-1.7433827046999999,-0.286600614911,0.0352518673861,-0.0034155509703,-0.2586087816,-0.7294571978,0.5470194704,0.3183230788,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:12.795,0.65290631432699997,-6.6068292699999995,-2.2538332184000001,-0.469704784873,-0.274365498505,0.00779722419495,-0.265861397,-0.743748429,0.5250102118,0.3163325794,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:13.045,1.9205183413700002,-10.395438946999997,-4.6891610507000001,-0.90369548311,-0.170473023415,0.88072937767,-0.3238096294,-0.7980544896,0.4607819992,0.2071739428,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:13.295,0.91073016909999993,-6.2449418839999984,-2.6133496250000006,1.3149985249,0.60021708909,-0.8294203147,-0.312487603,-0.7767935106,0.4801501908,0.253836242,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:13.545,2.4717800223199999,-11.338310314000003,-2.7638526437099999,0.344459636566,-0.33085246528,0.044079590036,-0.250894821,-0.7088187362,0.5621877084,0.3436155006,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:13.795,1.068681707923,-7.662793477000001,-1.3316548592900004,-0.154480865527,-0.13789246033,-0.068610840796,-0.244823338,-0.7169105714,0.5659276996,0.324989677,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:14.045,1.7244859811999995,-10.575017623000001,-4.6247829229999997,-1.11909988,-0.728665442658,0.69671306107,-0.2457267282,-0.7773725564,0.527940464,0.2289993606,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:14.295,1.6656642884799999,-5.5543379140000022,-2.8386251634000002,0.79480612037,0.194684857867,-0.65167521843,-0.2592252712,-0.8028975324,0.505520232,0.1757678478,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:14.545,2.2598447452499997,-9.7222708769999997,-3.2930322366999998,0.98269803904,-0.97659716546,0.000777247886,-0.15750865794,-0.7469899942,0.600804109,0.2300543546,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:14.795,3.0554702529699993,-10.451937520000001,1.2596366399700001,0.88981147782,-1.16503209601,-0.41219740698,-0.053659197316,-0.7249464616,0.6670239292,0.1510956673,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:15.045,-0.1253792755,-9.1703145879999983,-0.99386129972000004,0.696136171505,-0.939248252121,-0.121884056717,0.0963584395,-0.6641574558,0.7359626398,0.0780860125,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:15.295,6.5716944029500004,-10.492413305000003,-1.3457615415900002,-1.6070524228,-2.3381880252,0.347078856845,-0.17040936,0.5688973608,-0.4651467466,0.070185802304,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:15.545,0.66615076368000004,-6.0075715049999996,-2.4798272697999999,0.358506420718,0.142957699592,-0.200284148902,-0.3309427472,0.7581919042,-0.5286881294,0.187845954,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:15.795,4.1346264303030305,-9.2534607878787867,-2.3102504654747471,0.368566722207,-1.36027684677,-0.152320117909,-0.3642141998,0.7107787222,-0.5558978862,0.225342384,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:16.045,2.3604459870594057,-9.4818353386138607,0.48682924207920791,1.17810174791,-1.0592742765,-0.521609535129,-0.4385653824,0.5959437464,-0.5906515784,0.3141376246,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:16.295,1.1637618063030302,-9.3278756696969705,-3.0282724851515153,0.0634640311182,-2.03539816465,0.264836751692,-0.5234545974,0.4507270602,-0.5659397464,0.4441544476,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:16.545,4.2110432904000001,-8.7037408779999996,-1.2809522957000001,-1.18463367024,-2.0060259617,0.124093627612,-0.705232438,0.4063005808,-0.293872393,0.4927619796,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:16.795,0.99474745486300009,-5.8452130479999997,-2.8143396744000007,1.00890090768,0.56070516122,-0.7317318472,-0.7416832832,0.3243802958,-0.2641179482,0.522036301,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:17.045,2.11808352151,-11.397395537000001,-2.0452270162000001,-0.0529168055,-0.357119215626,-0.001309611519,-0.7249427094,0.296053288,-0.335661233,0.523020803,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:17.295,0.88074451998000003,-7.1492294439999986,-3.2096137217000003,-0.77251079922,-0.06641751251,0.018568793823,-0.7542349174,0.307078719,-0.313377584,0.4873655608,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:17.545,2.9819671009999995,-8.7310441099999991,-3.7779997687999995,-0.133239609917,-0.175402700629,0.48650452316,-0.7989095882,0.3718929176,-0.2065858128,0.4237881868,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:17.795,2.0836191936299997,-8.4145662259999998,-3.0952994200000008,1.39209521695,0.47783766636,-0.49121060479,-0.7358605816,0.327465054,-0.3330277348,0.4867515482,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:18.045,1.0282777225599999,-10.689523477000002,-1.4667099987900003,-0.42972276778,-0.358971829014,-0.058559841248,-0.7259392692,0.2954531862,-0.34039798,0.518874837,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:18.295,1.2824132544699998,-7.7044189209999994,-3.7129510493100004,-1.004535533,-0.28069329744,0.30407464108,-0.7564521,0.3110753312,-0.3183533892,0.477509594,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:18.545,2.5622638580000001,-7.2913977499999998,-3.3008879062070005,0.144376627046,0.151701934224,0.13261142668,-0.7884903778,0.3761513662,-0.2096549928,0.4381932806,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:18.795,1.7690333508700005,-9.3995897890000002,-3.2105238190130008,1.0505209784,0.5447768886,-0.265467737062,-0.7309932632,0.3232237538,-0.337940271,0.4944935608,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:19.045,1.1020203721130002,-9.7961571680000006,-1.8398540884000001,-0.30331868493,-0.193428483705,-0.081611125161,-0.7294724436,0.3238820686,-0.3359323666,0.4999859924,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:19.295,2.1516377270470004,-8.7432107760000015,-3.7827658639999999,-1.0060687358,-0.583532856075,0.606211488483,-0.7637196338,0.3381045912,-0.2788110202,0.4708785858,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:19.545,2.5750815700000005,-6.8507722131313127,-2.7916493928787882,0.887575561867,-0.365711541372,-0.78949314348,-0.7890790896,0.3410720704,-0.2184765224,0.4594659756,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:19.795,2.17091764726,-9.6018252860000004,-2.3445086885999999,1.15458069544,-0.585921068768,-0.411822494354,-0.731014404,0.1904592604,-0.2809414162,0.5894854538,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:20.045,1.5575770664699999,-10.099175079000002,-0.33465609755400011,0.66684754378,-0.72933621755,-0.207866145294,-0.7113017408,0.07829654836,-0.2357605022,0.6563991482,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:20.295,1.2734488598282827,-8.0954808797979805,-3.1229846564646464,-0.496000258081,-0.753512988162,0.291981849885,-0.6934197326,-0.008691667972,-0.1986041048,0.6915830564,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:20.545,4.4574398123762391,-11.150215430693068,-2.2665185451485148,-0.710076304464,-1.11925726819,0.4491239468,-0.7980759902,-0.0296265975134,-0.022171080748,0.5974276326,0.5235988,1,0,0,0,0,0
2017-06-21 01:57:20.795,-0.38890329599999984,-6.6100626622000007,-4.5882349098489996,0.59257236883,-0.3838863829,-0.16366943865,-0.7889139986,-0.06010440884,-0.0108569659056,0.6103684272,0.5235988,1,0,0,0,0,0
