,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rot_phone_x,rot_phone_y,rot_phone_z,rot_phone_theta,rot_phone_phi,labelstairsdown,labelstairsup,labelstanding,labelwalking,labelsitting,labelondesk
2017-06-21 01:58:56.795,-3.84402642229,4.19626014189,5.58807840994,0.0614893044602,1.06928919549,,0.290465656548,0.284994635523,0.236025933449,0.834655176105,0.5235988,1,0,1,0,0,0
2017-06-21 01:58:57.795,,-3.37387611251,-2.317007856,-0.514458862329,0.0558527800455,-0.123223215672,-0.21055394455,0.72611363015,-0.109730490923,0.6369049771,0.5235988,1,0,0,0,0,0
2017-06-21 01:58:58.795,0.820309228521,-8.06464335669,-2.96462613622,0.208648621832,0.00630295586466,,-0.6534147665,0.4379477784,-0.332936657695,0.4677766774,0.5235988,1,0,0,0,0,0
2017-06-21 01:58:59.795,1.19726494212,-8.34019300923,-3.07175901449,-0.0333091472469,-0.0033003808616,0.0201899355095,-0.7256257429,0.3827164077,-0.35037709905,0.4441010768,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:00.795,1.9781601589,-8.58387640376,-2.90285383866,-0.144258150336,-0.0857356657188,0.0234319429311,-0.6940985551,0.4275186235,-0.36521887985,0.43894348515,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:01.795,1.69916738438,-8.72226536291,-2.8930516652,-0.0654178428637,-0.155831355065,-0.0235253397689,-0.6871355705,0.4010059262,-0.36895596105,0.4741874961,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:02.795,2.26659641241,-9.29585957581,-2.37918622754,0.148065725054,-0.609287878155,-0.12612603246,-0.73650992015,0.195695223315,-0.29571618654,0.55848765115,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:03.795,2.13183690704,-8.76985537425,-1.39955369153,,-1.47026728337,-0.322957529737,-0.72249746825,-0.121699472931,0.0379443938275,0.6156810743,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:04.795,2.27103685167,-8.7685930406,-2.53876282527,-0.332813100785,-0.747591306936,0.0181510163787,-0.47564937285,-0.62774946365,0.46270588915,0.38016628705,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:05.795,1.82126872976,-8.49943369875,-3.38004929837,0.0424452367017,0.0223991394862,-0.0295647350655,-0.4330027839,-0.6937820993,0.44504479155,0.3556201261,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:06.795,1.98017701748,-8.28422283935,-3.30550525697,0.0284486869967,0.0181109884679,0.0491187511085,-0.44101383015,-0.6898666245,0.43914490955,0.3586740442,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:07.795,1.39438520238,-8.30005102918,-3.20480503132,0.0195155228182,-0.202576430826,-0.0818802263369,-0.4044048181,-0.7092540175,0.45455448905,0.3482212988,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:08.795,2.23717642881,-9.42460632732,-2.16970170866,-0.110696645118,-0.663205892438,-0.0227194589108,-0.2202986098,-0.73938293,0.5509126744,0.292593179955,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:09.795,1.52813628868,-8.88640303475,-1.28901153471,,-1.6263638624,-0.268789675858,-0.137036564413,-0.2601912154,0.06554953385,0.129070585413,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:10.795,2.06085135872,-8.77489577093,-2.85972548588,-0.288676405244,-0.795469213605,0.00768255940326,-0.6436126709,0.40644240065,-0.43100692865,0.46030601025,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:11.795,1.42441996202,-8.65222995675,-2.84184049035,-0.0214222549317,-0.00809722895375,-0.0105035049357,-0.7101345026,0.3422543566,-0.37087594105,0.48472888305,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:12.795,1.62566748349,-8.598647424,-2.91247559835,0.0338502536943,0.052445662442,-0.0600850602865,-0.7025952763,0.352830587,-0.38025751805,0.4816967118,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:13.795,1.11768183362,-8.79909804812,-2.53074942005,0.257708668336,-0.439186809689,-0.13772036887,-0.7250135815,0.27180321965,-0.3186976202,0.53264676645,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:14.795,3.22978577911,-8.71080016181,-2.95869348504,-0.0363683225103,-0.593155303101,-0.0481894268632,-0.80575525925,0.0977084780156,-0.198843931295,0.5380902129,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:15.795,1.83392640266,-8.7990326595,-0.814156985132,0.0700961326285,,0.010213368873,-0.585460141,-0.412874020915,0.26547785012,0.5528788429,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:16.795,1.56336103667,-8.7631552765,-2.93725806911,-0.192595332675,-0.0243821896725,0.030113068485,-0.4314377341,-0.6811648884,0.4706508082,0.34983089605,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:17.795,1.09260315268,-8.82391259574,-3.26546220751,0.00707948593659,0.0175079099957,-0.00497138232206,-0.45766966305,-0.68524504995,0.4561689581,0.3281037959,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:18.795,0.915244780424,-8.900389941,-2.99490021227,0.0294209955725,-0.158300560776,-0.0424212831713,-0.41394496085,-0.6784704005,0.4930197828,0.34470307845,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:19.795,1.11494749891,-8.8948873575,-2.33631172162,0.381072849593,-0.440942304399,-0.234574757658,-0.24128289105,-0.714865784,0.5797120337,0.28013016595,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:20.795,1.96585606358,-8.662762066,-2.49267654854,0.311726753954,-0.864585570003,-0.239616359998,-0.0612486255614,-0.71253226125,0.47171108175,0.0611844506365,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:21.795,1.61034157043,-8.43169965689,-1.81919448277,-0.0010168129855,-1.58279800594,-0.177854227654,-0.5345569888,0.53629207985,-0.4827779069,0.347904766585,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:22.795,0.905712601835,-8.7276670775,-3.08582712563,0.053068523592,-0.0813156660028,-0.0589245108412,-0.72226395465,0.3873894518,-0.3070422194,0.4777256635,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:23.795,1.48558277257,-9.1279886327,-2.53627788107,0.0790877273368,0.0953327624095,-0.0564942782612,-0.69576943775,0.37535768995,-0.35034488645,0.4944832078,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:24.795,1.78367735715,-9.08928557118,-2.27978257145,0.0873794490376,-0.369536754232,-0.133199956142,-0.70930381335,0.30921274515,-0.34832378765,0.5163213344,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:25.795,1.69227296764,-8.99605298875,-2.364938198,-0.041215483615,-1.00839782161,0.222639196079,-0.74843353305,0.0182151873091,-0.122047629327,0.624211676,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:26.795,2.24903719903,-9.3538988612,-0.79564348238,0.034720664155,-1.74682944632,-0.11924647113,-0.61426355105,-0.373140807925,0.299529065255,0.5547523132,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:27.795,0.778705523095,-8.86785732206,-2.76596556251,-0.143465611822,-0.104260268155,-0.068347833602,-0.37514132625,-0.6913255131,0.5178342411,0.3314640037,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:28.795,1.00550708081,-8.6583971375,-3.10309521834,-0.0308823324025,-0.026503653944,0.0224337412265,-0.40176180865,-0.70221870855,0.489317477,0.3153069567,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:29.795,0.880702610735,-9.01272232325,-2.75379357058,0.107353499988,-0.0267219216818,0.00923116045925,-0.4205892384,-0.6720655798,0.4992768708,0.33918467255,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:30.795,0.842687653501,-8.7381572863,-2.0628184351,0.144954243832,-0.519194222209,-0.509521201714,-0.253135221475,-0.7203082433,0.5818659176,0.25031886975,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:31.795,5.00148528714,-7.66180588195,-3.60319599658,0.312078995593,-0.133565539002,-0.309162346013,0.0527238449649,-0.8206802502,0.51878278435,0.2078072132,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:32.795,-1.09073385906,-8.4861832385,-1.05467684423,-0.0841345220275,-1.42148959611,0.902500330518,-0.05956664099,0.2612132513,-0.21023633625,0.244941931848,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:33.795,-4.23233839607,-1.54056007991,7.01458915592,,-1.56304769405,,-0.059894019631,0.28737592547,-0.0388607422705,0.8732668523,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:34.795,-0.975605010056,7.65898157097,6.37230928164,0.210086242519,0.32204346583,0.376064358419,0.3511840273,0.2486313255,0.410467613,0.801095574,0.5235988,1,0,0,0,0,0
2017-06-21 01:59:35.795,-1.4507353081,7.29874646763,5.77534243654,0.130652273223,0.315273130391,-0.351217875793,0.298652751353,0.0650075971765,0.00752897005882,0.551288627382,0.5235988,1,1,0,0,0,0
2017-06-21 01:59:36.795,,-3.00611579503,-1.30280662824,0.198340279002,0.752802849223,,-0.64958829935,0.1934366536,0.47271270865,0.339837149873,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:37.795,-5.17252210184,-5.11364904054,-4.70425075637,-0.483195419212,0.107110210616,-1.08331038531,-0.8070153211,-0.13157467494,0.39631262125,0.33211706935,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:38.795,0.60254154874,-9.87414632818,-2.34521994427,0.199416777269,-0.15094393337,-0.165889903251,-0.66865353695,-0.414001005,0.3021289977,0.5281635656,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:39.795,0.0166030725145,-8.67338654436,-2.43966664391,0.144855889551,0.101938689048,-0.102333625127,-0.6835298888,-0.43056298125,0.33820309015,0.4645074729,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:40.795,-0.219132325083,-8.4823332715,-1.9822858959,0.153557217603,0.0627042803413,-0.106381935959,-0.70490302,-0.4001184802,0.32440571275,0.47375811795,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:41.795,0.382203223499,-8.612783985,-2.57514905639,-0.0925671417185,0.0468505357412,-0.025361737005,-0.7262653779,-0.3626628197,0.28336045865,0.4971312178,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:42.795,0.136227996239,-9.77585792206,-0.196661723972,-0.459979623976,0.983325019996,0.445417716672,-0.70988593545,-0.227325144389,0.139726089929,0.6207110408,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:43.795,0.327085244832,-9.35771988732,-1.34798187861,0.458430736039,0.798912481347,-0.104091524166,-0.7447656125,0.2530320957,-0.21415937687,0.5629911931,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:44.795,-0.156112276163,-9.23813421122,-1.26952166864,-0.240514107102,0.937831981678,0.435498700398,-0.5293801043,0.60656755675,-0.3948611112,0.3924477933,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:45.795,0.935174134229,-9.07810883058,-2.25106634894,-0.0970691597111,-0.0213533433799,-0.027348436691,-0.3914698373,0.70969339845,-0.52279125345,0.23963724245,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:46.795,0.706482892159,-8.867931443,-2.5321704311,-0.142683717161,-0.058514592305,0.0373744889083,-0.38737560805,0.70681049335,-0.5208587706,0.25115425845,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:47.795,0.624567235568,-9.28740714275,-2.04505338421,-0.371389179702,0.297627737383,0.142146029926,-0.34997405455,0.68973993605,-0.57137301005,0.247119836,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:48.795,-1.17124243941,-7.23610274193,-3.73183577385,0.638331559978,0.759111235682,-0.104100767633,-0.113867585845,0.5962586263,-0.27445385565,0.153185062176,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:49.795,-0.312961237138,-9.41782344511,-1.20588938778,-0.489023383148,1.15883376513,1.11141483937,-0.222516385623,-0.7161535744,0.56439944065,0.148302610615,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:50.795,0.0932141669642,-10.0598368817,-2.24199584582,0.0457645149577,0.545801684381,-0.133654852582,-0.643898982,-0.4649453649,0.37993630645,0.4553542891,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:51.795,0.589863396722,-8.844280621,-2.45039847713,0.409048482362,0.17452429994,-0.171330127766,-0.6998512761,-0.39120692705,0.2626117198,0.52045587165,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:52.795,0.514414296025,-8.3876221945,-1.97225675467,0.0529880498622,-0.132716962031,-0.0930900025434,-0.7044201842,-0.4003808185,0.2448664367,0.52113899095,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:53.795,0.703859656253,-8.68036750627,-3.04423202407,-0.112746327744,-0.092977059153,-0.0680811383125,-0.7209600023,-0.39008668585,0.2239074945,0.51293440355,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:54.795,0.242375991439,-9.312411188,-0.752341527474,-0.377173293625,0.840605243689,0.360278783461,-0.67433917965,-0.303449968423,0.16834576762,0.63020967935,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:55.795,0.793837955474,-9.81792377383,-1.5772074799,-0.132563515685,0.967515067388,0.111053414887,-0.74479101515,0.161041639222,-0.226314494107,0.58436651875,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:56.795,-0.114517864512,-8.81731266375,-2.36669253472,0.416995710658,0.906878346043,0.467622156692,-0.55060340855,0.59935610585,-0.40411229485,0.37088681255,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:57.795,0.606520761033,-8.77654942425,-2.59468643902,-0.0837831633655,0.0889151338025,-0.0140330672955,-0.3932407875,0.69330057595,-0.52826425465,0.27292587155,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:58.795,0.644577623405,-9.01559636175,-2.55556978085,-0.131820866648,-0.0799208780045,0.00401667103725,-0.3794629691,0.69437071065,-0.53316051545,0.27316740745,0.5235988,0,1,0,0,0,0
2017-06-21 01:59:59.795,0.545577046424,-8.56929601131,-2.25242570094,-0.26052842972,0.0119928613663,0.0125439526038,-0.3754522761,0.68047839335,-0.5580372531,0.25955488685,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:00.795,0.333533293844,-9.91037080174,-1.22969958964,0.0404144981542,0.621343495134,-0.268048339996,-0.36783791615,0.63317288465,-0.63267820215,0.223601221165,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:01.795,0.374523452026,-8.78130045147,-1.46986976787,0.0537298891569,1.22985275623,0.475251346344,-0.172975276024,-0.31692322425,0.22651718995,0.117567664473,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:02.795,-0.1488504726,-9.22211290225,-0.695304134615,-0.342184809058,0.707417305694,0.686971394351,-0.427542654,-0.63389425115,0.5087107834,0.32988883475,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:03.795,1.05983520089,-9.39408337118,-2.17558421636,-0.138510000893,0.330636853284,-0.143543482063,-0.6691320305,-0.41819186395,0.2862188146,0.5286609905,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:04.795,1.07592065465,-9.22343613875,-2.54403177045,0.0213503839325,0.103658906311,-0.0876827163165,-0.69496789675,-0.3749079673,0.24095649595,0.5552671665,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:05.795,0.472591265529,-9.31424331675,-2.30979286278,0.300566374613,0.159546289806,-0.130758804048,-0.6818515214,-0.3590954608,0.23235895055,0.5792870142,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:06.795,-0.610946102661,-7.3732990447,-3.27509630772,0.140564970449,0.541112154052,0.220008351729,-0.8310922284,-0.175184518665,0.139723318578,0.4867471252,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:07.795,0.4803092136,-9.700913272,-0.946397999153,-0.562829289255,1.26327155276,1.03928014965,-0.72830617655,0.189040545653,-0.16009726637,0.5716604083,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:08.795,-1.11303747063,-9.82075404125,-2.13272905687,0.275164715213,0.621620710447,-0.118117861923,-0.45827185855,0.63396706105,-0.4537758343,0.39822813445,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:09.795,0.481848012652,-8.4807165915,-2.22918248722,0.37647057813,0.12899668641,-0.185775776099,-0.3350815251,0.72457238285,-0.518555699,0.2788496239,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:10.795,0.0839097244561,-8.21343470802,-2.87932382359,-0.117928873945,-0.202404109755,-0.0271930618425,-0.35192428915,0.733748687,-0.50096808925,0.26749025115,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:11.795,0.46729826505,-9.07736391075,-2.81789628291,-0.170974994758,0.00324487454912,0.00092863165213,-0.38716520555,0.70188150765,-0.52956775985,0.2485473,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:12.795,0.755177366751,-9.32548433392,-1.01025297788,-0.0657313076725,0.0985634417325,-0.034709479066,-0.3865661102,0.6135313208,-0.6309762612,0.2684174613,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:13.795,0.618039872849,-8.47325854739,-2.33062748447,0.124243323135,-0.0211258195057,0.00777986697351,-0.34026035775,0.7308188688,-0.53677707805,0.24301379475,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:14.795,0.471945239318,-9.34731633794,-0.695548601764,0.114498001263,0.641531233626,-0.173630334068,-0.318449752,0.64164996135,-0.6607470333,0.200530181805,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:15.795,1.57227937573,-8.85445361247,-2.24654043368,-0.215530642868,0.314088361847,0.119091691309,-0.0467502274,0.25569987185,-0.16554209015,0.0426787368213,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:16.795,3.70872383571,-8.5137439305,-1.54065625608,-0.518110870503,0.631051507221,0.0334403328947,-0.088326263178,-0.75738418605,0.5457451512,0.29606198148,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:17.795,-0.525844528886,-9.11297785675,-2.23530175174,0.257764454253,-0.969809544128,0.559451454638,-0.120987947275,-0.46977760455,0.32334208575,0.177157559213,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:18.795,-5.91379445108,-2.75830220485,5.27296503349,0.778220377328,-1.65143014488,,0.0941111320805,0.441066754905,-0.4672195086,0.6657992936,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:19.795,-0.8525669644,7.67579784135,5.98613250727,0.279708425707,-0.404699082667,0.046155803576,0.40879804835,-0.117343597958,-0.3030599293,0.85005097955,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:20.795,-0.400986163075,8.3740963075,5.80210273775,-0.0175879662068,-0.00375455442857,-0.0182177280341,0.4176582643,-0.167487088,-0.3529637693,0.8203079475,0.5235988,0,1,0,0,0,0
2017-06-21 02:00:21.795,-0.715335280344,7.69601709617,5.5475790342,-0.0668856383052,0.134806908157,-0.258434213128,0.328810661136,-0.250390931477,-0.532602492386,0.592804671182,0.5235988,0,1,0,1,0,0
2017-06-21 02:00:22.795,,-2.66246776121,0.234180417473,0.14920906068,1.17604346726,,-0.636720190588,0.0814600383369,0.445749346791,0.285717133209,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:23.795,-5.05072011641,-5.6370818585,-1.25284014168,0.245128837695,0.150331099349,-1.09238328366,-0.741033754478,-0.0528623538985,0.356835040179,0.482894845473,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:24.795,0.301496359521,-9.3752593401,-1.53580183631,-0.356613292845,0.194284188752,0.0867843800444,-0.75183999598,-0.288707352312,0.150155468829,0.561760516382,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:25.795,1.11616896407,-9.03046341275,-1.29784916923,-0.081874646895,-0.15814351367,0.132488980111,-0.7348894818,-0.2143009969,0.0335012870185,0.6338046622,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:26.795,1.18973798043,-9.29741834675,-1.70763702437,0.188613267555,-1.2053691745,-0.439827004307,-0.6485126526,-0.42852002805,0.2635119159,0.52933528675,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:27.795,1.53999162119,-8.89902859774,-1.4856324795,0.0839664611484,-0.0143324171622,0.00668721649348,-0.452944569254,-0.631161216517,0.44226946602,0.447580962935,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:28.795,0.480608585184,-9.265995665,-0.506570602367,0.0537818912292,0.371216165497,-0.160294258513,-0.446132323166,-0.582239081005,0.447418882261,0.506363712714,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:29.795,1.40271510651,-9.14848401462,-1.54833828507,-0.256800877192,0.746446338732,0.352378528173,-0.712861707463,-0.328492496468,0.194220537731,0.566474851592,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:30.795,1.44947785144,-9.507281938,-2.18985028405,-0.191243137172,0.00517456205175,0.205002036987,-0.734347088141,-0.219383415226,0.106976995668,0.61977088593,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:31.795,1.55326927753,-8.55759125518,-0.529329349986,-0.0231570903967,-0.0825254810015,-0.0107086191937,-0.73784532505,-0.2294093813,0.11980314746,0.6122189936,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:32.795,0.926854635895,-10.358687468,-1.57310278226,-0.0859764950383,0.0696516076375,-0.0030690668085,-0.7490871666,-0.22679356995,0.09626156836,0.60736444695,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:33.795,0.741450180558,-9.00196869867,-1.57230045077,0.501405139931,-0.120679438957,0.109727989122,-0.73402414945,-0.0585016879149,0.111208643205,0.65541084165,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:34.795,1.52085548252,-9.10697510451,-1.18085873473,-0.0302887457885,-0.359179453035,0.0347925332465,-0.7629064643,-0.143868144315,0.17836928959,0.59629030705,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:35.795,1.73855672293,-9.09548819675,-2.22096757979,-0.068570911971,-0.899034657356,-0.170872296393,-0.60243003215,-0.46604561335,0.3841053597,0.502480462,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:36.795,0.736576312865,-9.1632133755,-2.09576792302,-0.152527093283,-0.211393044223,0.163544329156,-0.37214066945,-0.6396066884,0.5460702942,0.36971160465,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:37.795,1.0730828501,-9.68407876441,-0.753704874,-0.120892918073,-0.107126218154,0.0169795507885,-0.38773702,-0.64308333165,0.52725835405,0.3850567247,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:38.795,0.959049684496,-9.10748126225,-1.77115893515,0.474893704878,-0.287813641199,-0.00997646800875,-0.42813559575,-0.6252492308,0.5135509635,0.3857985227,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:39.795,1.55340374296,-8.85354334725,-1.36022744974,0.128315261783,-0.842995549413,-0.160206418989,-0.22173464994,-0.76914970725,0.56522575495,0.14750330712,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:40.795,1.42186328169,-9.21777793275,-1.99384187244,-0.289969705996,-0.420496932105,0.0375794472105,-0.0780757446705,0.5930675786,-0.3935465477,0.0735154494067,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:41.795,0.956105031667,-9.33896788471,-1.65348794888,0.0111836076622,-0.161253710936,0.0876596402549,-0.18541819195,0.76249791935,-0.59389999845,0.12755705562,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:42.795,1.36894532557,-9.79457651175,-1.16975153595,-0.138424821504,-0.527970213777,-0.109927471099,-0.26113575445,0.7321693078,-0.58009745065,0.203371489225,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:43.795,1.02419421581,-8.5958871285,-1.8782462425,0.449036870595,0.279703098173,-0.0262773984103,-0.3301433973,0.73251298985,-0.5484354632,0.20962175865,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:44.795,1.0642710959,-9.47837721353,-0.984191002764,-0.314419248595,1.21049024786,0.37761958635,-0.139965166487,-0.10977448015,0.11407264395,0.112574010299,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:45.795,0.415829295411,-8.86335095275,-2.12519073932,-0.271600549291,1.46221796608,0.663855665557,-0.44689153135,-0.63620449285,0.460683601,0.33383479425,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:46.795,0.923465690253,-9.94927077373,-0.709428771794,-0.204685278781,0.470831780175,0.01153628901,-0.707759952687,-0.3148221101,0.167697083378,0.599862112786,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:47.795,0.944422101001,-8.723218335,-1.52220861069,0.547310933488,0.137139162625,0.00177276617025,-0.775610315829,-0.150524466261,0.0451360152563,0.604113453618,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:48.795,1.71626266282,-9.0365651584,-2.03792162443,-0.195973331939,-0.0475256682098,0.0594564522607,-0.8068789197,-0.1675711312,0.05237711235,0.5575778736,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:49.795,1.20476672253,-9.5596370585,-1.93621169749,-0.294148748783,0.335558542945,0.257245402488,-0.77952793465,-0.142993579724,0.00682337896965,0.5894541508,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:50.795,0.780285417096,-9.318308905,-0.317711330314,-0.277107835872,0.980872035267,0.262057955083,-0.7691716824,0.106027714907,-0.23724103039,0.55758366415,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:51.795,1.43299606669,-9.86739086917,-1.67372255564,0.157918105592,-0.0120295169486,-0.0463381935008,-0.65490851615,0.3827534662,-0.43195310515,0.47973399375,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:52.795,1.07296281264,-8.54810048165,-1.51747245739,0.392555901255,-0.0511254032925,-0.0209138486813,-0.681281040995,0.420661536219,-0.384802044328,0.448699936965,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:53.795,1.52477128694,-9.30013066875,-1.93938511593,-0.351255243244,0.468965851133,0.238801713286,-0.69256881804,0.462376198191,-0.373217572714,0.387984896482,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:54.795,0.746818867631,-9.6236221706,-1.67964291978,-0.330275906368,0.974081043653,0.410756230484,-0.4433568508,0.6398387383,-0.54627132135,0.211918619995,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:55.795,1.31290458918,-9.06570201429,-0.641045133084,-0.191970072476,0.320854569556,0.0956402560223,0.07957699897,-0.5355492665,0.48248947695,0.03548634859,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:56.795,1.32214710901,-9.98756887791,-1.89726475433,0.205168109358,-0.337132407803,-0.0984308283701,-0.114531629185,0.3283456699,-0.3464228137,0.051422589902,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:57.795,1.33211711846,-8.39312120526,-1.62553403682,0.467667519165,-0.167596696434,-0.0737274941759,-0.2464715714,0.7733980322,-0.5649330361,0.10608351672,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:58.795,1.44834182957,-9.39284893387,-1.46688083898,-0.341784500087,0.166763454183,0.127987308585,-0.261267206517,0.768914899701,-0.566129668159,0.0928583797811,0.5235988,0,0,0,1,0,0
2017-06-21 02:00:59.795,1.78473982118,-9.08088798897,-1.99584369431,-0.109693303111,-0.141485595461,0.0947844887308,-0.26330510195,0.7574134105,-0.57868414175,0.09778892606,0.5235988,0,0,0,1,0,0
2017-06-21 02:01:00.795,0.458628297405,-9.92342855325,-0.61098147241,-0.184000347975,-0.518353090623,-0.033416374701,-0.422520651809,0.657825004623,-0.534823216332,0.277944159397,0.5235988,0,0,0,1,0,0
2017-06-21 02:01:01.795,0.848788967253,-9.43150947975,-0.623519408831,0.0395758041598,,0.425578328019,-0.185440111001,-0.33205356425,0.26325935505,0.269555694467,0.5235988,0,0,0,1,0,0
2017-06-21 02:01:02.795,0.700540239624,-9.31357706595,-0.997456647805,-0.256748015748,1.32775669739,0.633446978938,-0.696328804776,-0.299098649403,0.189841993597,0.574645760498,0.5235988,0,0,0,1,0,0
