,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rot_phone_x,rot_phone_y,rot_phone_z,rot_phone_theta,rot_phone_phi,labelstairsdown,labelstairsup,labelstanding,labelwalking,labelsitting,labelondesk,pca_1,pca_2,pca_3,pca_4
2017-06-21 01:58:08.795,-9.65236036031e+14,-1.27093573857e+14,-1.25256178442e+12,6.55452532909e+12,-6.47364506766e+13,-4.80996053037e+14,-7.11046007454e+12,-7.96946384286e+13,4.15062212519e+12,1.25818258085e+13,2.11777624213e+13,0,1,0,0,0,0,0.123188444168,0.099153579176,0.0142218179936,0.000292205775511
2017-06-21 01:58:09.795,9.32663167589e+14,1.25507176737e+14,1.21316979042e+12,-6.349023915e+12,6.22880571873e+13,4.6282445362e+14,6.87885736221e+12,7.65559091504e+13,-4.00894765651e+12,-1.2082987287e+13,-2.04546889021e+13,0,1,0,0,0,0,-0.123127450014,-0.098075986418,-0.015178445827,-0.000254291423527
2017-06-21 01:58:10.795,-9.01172235963e+14,-1.23899831027e+14,-1.16938670125e+12,6.15012319447e+12,-5.99337798904e+13,-4.45339165379e+14,-6.65488502005e+12,-7.35506990165e+13,3.87276447848e+12,1.16083139749e+13,1.97558890525e+13,0,1,0,0,0,0,0.116268139591,0.0971443829757,0.0155106702262,0.000204026264227
2017-06-21 01:58:11.795,8.70728588702e+14,1.22273416302e+14,1.12172830394e+12,-5.9576134238e+12,5.76701664787e+13,4.28515556931e+14,6.43829282954e+12,7.06733214632e+13,-3.74185802468e+12,-1.11566458456e+13,-1.90805813826e+13,0,1,0,0,0,0,-0.116420774346,-0.0959856984044,-0.0163872990806,-0.000165581314025
2017-06-21 01:58:12.795,-8.41298652664e+14,-1.20629791098e+14,-1.07067833817e+12,5.77129137342e+12,-5.54938800195e+13,-4.12329789586e+14,-6.22883862195e+12,-6.79183150469e+13,3.61602133644e+12,1.07268722907e+13,1.84280077195e+13,0,1,0,0,0,0,0.109767544917,0.0949790897678,0.0166414113974,0.000114979460294
2017-06-21 01:58:13.795,8.12849898928e+14,1.18970788264e+14,1.01668993632e+12,-5.59096012113e+12,5.34016955333e+13,3.96758796485e+14,6.02628802741e+12,6.52804356942e+13,-3.49505483453e+12,-1.03179303437e+13,-1.77974325885e+13,0,1,0,0,0,0,-0.110119015236,-0.0937513009241,-0.0174418637586,-7.63838071713e-05
2017-06-21 01:58:14.795,-7.85350808991e+14,-1.17298210795e+14,-9.60187014085e+11,5.41642885216e+12,-5.13904966638e+13,-3.81780262081e+14,-5.83041423125e+12,-6.27546491666e+13,3.37876609618e+12,9.92880295438e+12,1.71881426098e+13,0,1,0,0,0,0,0.103657665332,0.0926813016344,0.0176217756059,2.58093194434e-05
2017-06-21 01:58:15.795,7.58770842204e+14,1.15613828105e+14,9.01565612818e+11,-5.24751266626e+12,4.94572724342e+13,3.67372601984e+14,5.64099773738e+12,6.03361237343e+13,-3.26696963752e+12,-9.55851731356e+12,-1.65994459092e+13,0,1,0,0,0,0,-0.104194336008,-0.0913956474408,-0.0183500362633,1.2588808168e-05
2017-06-21 01:58:16.795,-7.33080404404e+14,-1.13919372723e+14,-8.41195194745e+11,5.08403239119e+12,-4.75991140896e+13,-3.53514943143e+14,-5.45782613845e+12,-5.8020223056e+13,3.15948670113e+12,9.20614322743e+12,1.60306715431e+13,0,1,1,0,0,0,0.0979117721963,0.090273119322,0.0184597907577,-6.28034858212e-05
2017-06-21 01:58:17.795,7.08250817689e+14,1.12216537366e+14,7.79419892742e+11,-4.92581440267e+12,4.58132120224e+13,3.40187104391e+14,5.28069389283e+12,5.58024992604e+13,-3.05614504889e+12,-8.87079153967e+12,-1.5481168937e+13,0,0,1,0,0,0,-0.0986210681585,-0.0889400840792,-0.0191199473505,0.000100687340089
2017-06-21 01:58:18.795,-6.84254291299e+14,-1.10506972388e+14,-7.16559715203e+11,4.77269045052e+12,-4.40968527803e+13,-3.27369577335e+14,-5.10940210818e+12,-5.36786862271e+13,2.95677875972e+12,8.5516126008e+12,1.4950307337e+13,0,0,1,0,0,0,0.0925052113505,0.0877751344582,0.0191636638415,-0.00015024103138
2017-06-21 01:58:19.795,6.61063893558e+14,1.0879228357e+14,6.52911707921e+11,-4.62449749071e+12,4.24474161526e+13,3.15043507607e+14,4.94375833142e+12,5.16446930596e+13,-2.86122803249e+12,-8.24779478355e+12,-1.44374752747e+13,0,0,1,0,0,0,-0.0933755281063,-0.0864044499655,-0.0197598555571,0.000187324849921
2017-06-21 01:58:20.795,-6.38653524836e+14,-1.07074030217e+14,-5.8875107361e+11,4.48107752324e+12,-4.08623723352e+13,-3.03190676463e+14,-4.78357634506e+12,-4.96965977506e+13,2.76933899369e+12,7.95856304334e+12,1.3942080043e+13,0,0,1,0,0,0,0.0874152279652,0.0852064373862,0.0197416820872,-0.000235947019276
2017-06-21 01:58:21.795,6.16997891485e+14,1.05353723565e+14,5.24332250467e+11,-4.34227743553e+12,3.93392791711e+13,2.91793482738e+14,4.6286759696e+12,4.78306410326e+13,-2.68096351002e+12,-7.68317752274e+12,-1.34635471859e+13,0,0,1,0,0,0,-0.0884358498006,-0.0838070919605,-0.0202780556841,0.000271975279834
2017-06-21 01:58:22.795,-5.96072480723e+14,-1.03632825459e+14,-4.59889950905e+11,4.20794885129e+12,-3.78757794655e+13,-2.80834925157e+14,-4.47888287208e+12,-4.60432204111e+13,2.59595900566e+12,7.42093219903e+12,1.30013199984e+13,0,0,1,0,0,0,0.0826208065722,0.0825846382316,0.0202021283865,-0.000319425181413
2017-06-21 01:58:23.795,5.75853536412e+14,1.01912747282e+14,3.95640161431e+11,-4.07794798444e+12,3.64695983718e+13,2.70298584992e+14,4.3340283803e+12,4.4330884377e+13,-2.51418828421e+12,-7.17115357368e+12,-1.25548590385e+13,0,0,1,0,0,0,-0.0837818318613,-0.0811648915218,-0.0206828007854,0.000354171656953
2017-06-21 01:58:24.795,-5.56318035711e+14,-1.00194849133e+14,-3.31781104935e+11,3.95213549814e+12,-3.51185408502e+13,-2.60168609081e+14,-4.19394930292e+12,-4.26903267937e+13,2.43551935525e+12,6.93319940307e+12,1.2123641651e+13,0,0,1,0,0,0,0.0781025250122,0.0799258990513,0.0205532094949,-0.000400237306624
2017-06-21 01:58:25.795,5.37443666551e+14,9.84804392182e+13,2.68494166251e+11,-3.83037636863e+12,3.38204891926e+13,2.5042969319e+14,4.05848775502e+12,4.1118381455e+13,-2.35982526526e+12,-6.70645746912e+12,-1.17071615006e+13,0,0,1,0,0,0,-0.0793947980397,-0.0784933016593,-0.020982236245,0.000433503964073
2017-06-21 01:58:26.795,-5.19208805914e+14,-9.67707734488e+13,-2.05944782244e+11,3.71253975366e+12,-3.25734006169e+13,-2.41067065728e+14,-3.92749098913e+12,-3.96120168106e+13,2.28698393311e+12,6.49034438919e+12,1.13049281174e+13,0,0,1,0,0,0,0.0738424211266,0.0772449751419,0.020802995661,-0.000478000974112
2017-06-21 01:58:27.795,5.01592498866e+14,9.5067055225e+13,1.44283297236e+11,-3.59849886542e+12,3.13753049246e+13,2.32066471815e+14,3.80081123144e+12,3.81683308555e+13,-2.21687798968e+12,-6.28430446413e+12,-1.09164664515e+13,0,0,1,0,0,0,-0.0752574698719,-0.0758063921683,-0.021184344648,0.000509616753458
2017-06-21 01:58:28.795,-4.84574438331e+14,-9.33704353966e+13,-83645784971.7,3.48813084777e+12,-3.02243022238e+13,-2.23414157686e+14,-3.67830552327e+12,-3.67845461789e+13,2.14939462193e+12,6.08780856359e+12,1.05413164386e+13,0,0,1,0,0,0,0.0698238711131,0.0745552637915,0.0209593704445,-0.000552387063768
2017-06-21 01:58:29.795,4.6813494556e+14,9.16820123797e+13,24154837907.2,-3.38131665757e+12,2.91185607134e+13,2.15096855458e+14,3.55983556739e+12,3.54580051693e+13,-2.08442542087e+12,-5.90035304771e+12,-1.01790325754e+13,0,0,1,0,0,0,-0.0713538504862,-0.0731169015166,-0.0212969002652,0.000582206568499
2017-06-21 01:58:30.795,-4.52254951268e+14,-9.00028324212e+13,34079675017.2,3.27794095006e+12,-2.80563145283e+13,-2.07101768218e+14,-3.44526757926e+12,-3.41861653733e+13,2.02186623387e+12,5.72145872426e+12,9.82918350435e+12,0,0,1,0,0,0,0.066031478545,0.0718688589434,0.0210299895978,-0.000623117102758
2017-06-21 01:58:31.795,4.36915977421e+14,8.83338899947e+13,-90959881384.2,-3.17789196791e+12,2.70358616435e+13,1.99416555474e+14,3.33447214289e+12,3.29665950021e+13,-1.96161702072e+12,-5.55066984039e+12,-9.49135160889e+12,0,0,1,0,0,0,-0.0676691186046,-0.0704362939474,-0.0213274320741,0.000651019227636
2017-06-21 01:58:32.795,-4.22100119629e+14,-8.6676128319e+13,1.46399207966e+11,3.08106143406e+12,-2.60555618361e+13,-1.92029318929e+14,-3.22732407134e+12,-3.1796968585e+13,1.90358171375e+12,5.38755310802e+12,9.16513261734e+12,0,0,1,0,0,0,0.0624509731329,0.0691966104182,0.021022247982,-0.000689960498113
2017-06-21 01:58:33.795,4.07790030131e+14,8.50304399847e+13,-2.00321712345e+11,-2.98734444799e+12,2.51138347031e+13,1.84928588593e+14,3.12370227152e+12,3.0675062764e+13,-1.84766808176e+12,-5.23169676217e+12,-8.85013521652e+12,0,0,1,0,0,0,-0.0641895318528,-0.0677748205196,-0.0212831943374,0.000715847015981
2017-06-21 01:58:34.795,-3.9396890134e+14,-8.33976676811e+13,2.52661442412e+11,2.89663938537e+12,-2.42091577344e+13,-1.78103309239e+14,-3.02348961341e+12,-2.95987522278e+13,1.79378759762e+12,5.08270965121e+12,8.54598067439e+12,0,0,1,0,0,0,0.0590691183806,0.0665481864915,0.0209432535846,-0.00075273169684
2017-06-21 01:58:35.795,3.80620449932e+14,8.17786050109e+13,-3.03361823078e+11,-2.80884780097e+12,2.33400644391e+13,1.7154282717e+14,2.92657280328e+12,2.85660057808e+13,-1.74185530968e+12,-4.94022035839e+12,-8.25230247169e+12,0,0,1,0,0,0,-0.0609023385648,-0.0651415829585,-0.0211711438455,0.000776525822563
2017-06-21 01:58:36.795,-3.67728901435e+14,-8.0173997385e+13,3.52375069156e+11,2.72387433462e+12,-2.25051425235e+13,-1.65236877332e+14,-2.83284226107e+12,-2.7574882544e+13,1.69178971668e+12,4.80387635371e+12,7.96874594244e+12,0,0,1,0,0,0,0.0558736273497,0.0639321387678,0.0207998077845,-0.000811287308239
2017-06-21 01:58:37.795,3.55278975331e+14,7.85845429864e+13,-3.99661623785e+11,-2.64162662015e+12,2.17030321207e+13,1.5917557073e+14,2.74219200153e+12,2.66235282847e+13,-1.64351264621e+12,-4.67334317534e+12,-7.69496792315e+12,0,0,1,0,0,0,-0.0577956973289,-0.0625445993204,-0.0209979230115,0.000832932254977
2017-06-21 01:58:38.795,-3.43255870609e+14,-7.70108937973e+13,4.45189621395e+11,2.5620151972e+12,-2.09324240688e+13,-1.53349382186e+14,-2.65451951923e+12,-2.57101718718e+13,1.59694913666e+12,4.54830363992e+12,7.4306364106e+12,0,0,1,0,0,0,0.0528530858147,0.0613559684193,0.0205983910908,-0.000865523217528
2017-06-21 01:58:39.795,3.31645251778e+14,7.54536566786e+13,-4.88934374624e+11,-2.4849534257e+12,2.01920582379e+13,1.47749138391e+14,2.56972567715e+12,2.48331218523e+13,-1.55202732255e+12,-4.42845708081e+12,-7.17543022811e+12,0,0,1,0,0,0,-0.0548586035862,-0.0599908706008,-0.0207698480776,0.00088498075808
2017-06-21 01:58:40.795,-3.20433235315e+14,-7.39133944965e+13,5.30877884206e+11,2.41035740308e+12,-1.94807219043e+13,-1.42366006281e+14,-2.48771459884e+12,-2.39907631484e+13,1.50867832309e+12,4.31351861375e+12,6.92903870013e+12,0,0,1,0,0,0,0.0499968821459,0.0588261929723,0.0203451536508,-0.000915371715171
2017-06-21 01:58:41.795,3.09606376518e+14,7.2390627288e+13,-5.71008371294e+11,-2.33814588385e+12,1.87972481702e+13,1.37191481721e+14,2.40839356399e+12,2.31815538686e+13,-1.46683613409e+12,-4.2032184289e+12,-6.69116133499e+12,0,0,1,0,0,0,-0.0520808226457,-0.0574864475235,-0.0204929017643,0.000932620759022
2017-06-21 01:58:42.795,-2.99151656762e+14,-7.088583346e+13,6.09319831268e+11,2.2682402017e+12,-1.81405144284e+13,-1.32217378487e+14,-2.33167290731e+12,-2.24040222333e+13,1.426437523e+12,4.09730110886e+12,6.46150751583e+12,0,0,1,0,0,0,0.0472951433129,0.0563484129364,0.0200459098871,-0.000960798662235
2017-06-21 01:58:43.795,2.89056471127e+14,6.93994510142e+13,-6.45811608519e+11,-2.20056419385e+12,1.75094408709e+13,1.27435817555e+14,2.25746592061e+12,2.16567636088e+13,-1.387421927e+12,-3.99552497171e+12,-6.23979619931e+12,0,0,1,0,0,0,-0.0494528285382,-0.0550364968593,-0.0201727297527,0.000975833857124
2017-06-21 01:58:44.795,-2.793086164e+14,-6.79318787941e+13,6.80487991297e+11,2.13504412768e+12,-1.6902989039e+13,-1.22839216676e+14,-2.18568875802e+12,-2.09384376493e+13,1.3497313542e+12,3.89766143845e+12,6.02575562234e+12,0,0,1,0,0,0,0.0447386764555,0.0539273776732,0.0197061366901,-0.0010018007086
2017-06-21 01:58:45.795,2.69896279416e+14,6.64834777476e+13,-7.13357826153e+11,-2.07160862942e+12,1.63201604166e+13,1.18420280247e+14,2.11626034413e+12,2.02477655418e+13,-1.31331028774e+12,-3.80349442425e+12,-5.81912301636e+12,0,0,1,0,0,0,-0.0469657481778,-0.0526453667163,-0.019814640457,0.00101463107384
2017-06-21 01:58:46.795,-2.60808025743e+14,-6.50545722009e+13,7.44434151092e+11,2.01018861497e+12,-1.57599950623e+13,-1.14171989473e+14,-2.04910228514e+12,-1.95835273527e+13,1.27810559287e+12,3.71281975265e+12,5.61964432926e+12,0,0,1,0,0,0,0.0423189155165,0.0515670499937,0.0193309746475,-0.00103840257771
2017-06-21 01:58:47.795,2.52032788681e+14,6.36454511391e+13,-7.73733846987e+11,-1.95071722263e+12,1.52215702821e+13,1.100875928e+14,1.98413878277e+12,1.89445594723e+13,-1.24406642678e+12,-3.62544459218e+12,-5.4270739547e+12,0,0,1,0,0,0,-0.0446113103514,-0.0503166503407,-0.0194236075962,0.00104905017507
2017-06-21 01:58:48.795,-2.43559858576e+14,-6.22563694907e+13,8.01277306431e+11,1.89312974778e+12,-1.47039993401e+13,-1.06160596629e+14,-1.92129655088e+12,-1.83297521548e+13,1.21114415121e+12,3.54118691478e+12,5.24117446878e+12,0,0,1,0,0,0,0.0400278724777,0.0492706690663,0.0189252318503,-0.0010706544289
2017-06-21 01:58:49.795,2.35378872429e+14,6.08875494095e+13,-8.27088119581e+11,-1.83736357931e+12,1.42064302066e+13,1.02384756307e+14,1.86050473478e+12,1.77380471515e+13,-1.17929224784e+12,-3.45987497521e+12,-5.06171637383e+12,0,0,1,0,0,0,-0.0423817990974,-0.0480532480465,-0.0190042751323,0.00107915307554
2017-06-21 01:58:50.795,-2.2747980379e+14,-5.9539181554e+13,8.51192776211e+11,1.78335813794e+12,-1.37280443435e+13,-9.8754067374e+13,-1.801694833e+12,-1.71684354327e+13,1.14846623623e+12,3.38134681102e+12,4.88847784933e+12,0,0,1,0,0,0,0.0378580927825,0.0470408112937,0.0184933898657,-0.00109862930577
2017-06-21 01:58:51.795,2.19852952929e+14,5.82114263581e+13,-8.73620383571e+11,-1.73105481608e+12,1.32680555249e+13,9.52627570838e+13,1.74480062164e+12,1.6619954999e+13,-1.11862359438e+12,-3.30544976238e+12,-4.72124450963e+12,0,0,1,0,0,0,-0.040270011077,-0.0458574269729,-0.0185609641865,0.00110502333308
2017-06-21 01:58:52.795,-2.12488937272e+14,-5.69044152927e+13,8.94402399275e+11,1.68039691948e+12,-1.28257086925e+13,-9.19052761702e+13,-1.68975808099e+12,-1.60916887757e+13,1.08972368183e+12,3.23204001112e+12,4.5598091685e+12,0,0,1,0,0,0,0.0358026145663,0.044879448891,0.0180396115122,-0.00112242067788
2017-06-21 01:58:53.795,2.05378682091e+14,5.56182521134e+13,-9.13572378875e+11,-1.63132961032e+12,1.24002788453e+13,8.86762908719e+13,1.63650532455e+12,1.55827625903e+13,-1.06172766515e+12,-3.1609821385e+12,-4.40397161033e+12,0,0,1,0,0,0,-0.0382692165792,-0.0437308784304,-0.0180976815928,0.00112676373901
2017-06-21 01:58:54.795,-1.98513411444e+14,-5.43530140946e+13,9.31165737344e+11,1.58379985198e+12,-1.1991069963e+13,-8.55706752008e+13,-1.58498253023e+12,-1.509234323e+13,1.03459844592e+12,3.09214870105e+12,4.25353836777e+12,0,0,1,0,0,0,0.0338549313532,0.0427880059546,0.017567750115,-0.00114214008116
2017-06-21 01:58:55.795,1.91884639347e+14,5.31087532449e+13,-9.47219524106e+11,-1.53775635516e+12,1.15974139607e+13,8.25835034515e+13,1.5351318737e+12,1.46196365759e+13,-1.00830059098e+12,-3.02541982398e+12,-4.10832250574e+12,0,0,1,0,0,0,-0.0363731238294,-0.0416747726552,-0.017618129784,0.00114449400974
2017-06-21 01:58:56.795,-1.85484161186e+14,-5.18854975044e+13,9.6177221113e+11,1.4931495255e+12,-1.12186696761e+13,-7.9710042947e+13,-1.48689746388e+12,-1.41638858131e+13,9.82800264994e+11,2.96068281152e+12,3.96814341169e+12,1,0,1,0,0,0,0.0320089579041,0.0407674118696,0.0170813599557,-0.00115791486168
2017-06-21 01:58:57.795,1.79304045342e+14,5.06832519202e+13,-9.74863493246e+11,-1.44993141261e+12,1.08542218878e+13,7.6945747014e+13,1.44022528041e+12,1.37243697122e+13,-9.58065165223e+11,-2.89783177371e+12,-3.83282659187e+12,1,0,0,0,0,0,-0.0345758463073,-0.0396898108399,-0.0171257177418,0.0011583485837
2017-06-21 01:58:58.795,-1.73336625041e+14,-4.95019998008e+13,9.86534100726e+11,1.40805566037e+12,-1.0503480363e+13,-7.42862481833e+13,-1.39506311305e+12,-1.33004009822e+13,9.34064458513e+11,2.83676726912e+12,3.70220347362e+12,1,0,0,0,0,0,0.0302589989345,0.0388181519412,0.0165837076626,-0.00116988602664
2017-06-21 01:58:59.795,1.67574490402e+14,4.83417038454e+13,-9.9682562318e+11,-1.36747745865e+12,1.01658789355e+13,7.17273516104e+13,1.35136050307e+12,1.28913246913e+13,-9.10768720362e+11,-2.77739596293e+12,-3.57611121336e+12,1,0,0,0,0,0,-0.0328718728005,-0.03777627435,-0.0166235727705,0.00116847452718
2017-06-21 01:59:00.795,-1.62010480701e+14,-4.72023072488e+13,1.00578034449e+12,1.32815349618e+12,-9.84087461174e+12,-6.92650287089e+13,-1.30906868632e+12,-1.24965167525e+13,8.88149876064e+11,2.71963029984e+12,3.45439251033e+12,1,0,0,0,0,0,0.0285997204434,0.0369403151821,0.0160777843163,-0.0011782062057
2017-06-21 01:59:01.795,1.56637676823e+14,4.60837347804e+13,-1.01344108846e+12,-1.29004191478e+12,9.52794670595e+12,6.68954109941e+13,1.26814053822e+12,1.21153824741e+13,-8.66181143877e+11,-2.66338819143e+12,-3.33689542581e+12,1,0,0,0,0,0,-0.0312560399481,-0.0359340710711,-0.0161145528855,0.00117502955167
2017-06-21 01:59:02.795,-1.5144939391e+14,-4.4985893836e+13,1.0198510744e+12,1.25310226472e+12,-9.22659600167e+12,-6.46147841292e+13,-1.22853052035e+12,-1.17473551709e+13,8.44836980141e+11,2.60859271731e+12,3.2234732077e+12,1,0,0,0,0,0,0.0270261234159,0.0351336392156,0.0155663180737,-0.00118303772501
2017-06-21 01:59:03.795,1.46439174191e+14,4.3908675462e+13,-1.02505378263e+12,-1.21729546126e+12,8.93634394077e+12,6.24195821692e+13,1.19019462878e+12,1.13918948353e+13,-8.2409302632e+11,-2.5551718397e+12,-3.11398412044e+12,1,0,0,0,0,0,-0.0297235070505,-0.034162778867,-0.0156012596294,0.00117818014511
2017-06-21 01:59:04.795,-1.41600780006e+14,-4.28519553509e+13,1.02909282912e+12,1.18258374239e+12,-8.6567318384e+12,-6.03063819981e+13,-1.15309034394e+12,-1.10484868647e+13,8.03926057893e+11,2.50305813096e+12,3.00829127995e+12,1,0,0,0,0,0,0.0255335196881,0.033397552288,0.015051787135,-0.00118455079585
2017-06-21 01:59:05.795,1.36928186991e+14,4.18155948084e+13,-1.03201184911e+12,-1.14893062764e+12,8.38732012343e+12,5.82718979533e+13,1.11717658206e+12,1.07166408456e+13,-7.84313935062e+11,-2.45218851354e+12,-2.90626249363e+12,1,0,0,0,0,0,-0.02826973294,-0.0324616861511,-0.0150860511517,0.00117809981823
2017-06-21 01:59:06.795,-1.32415577453e+14,-4.0799441691e+13,1.03385438917e+12,1.11630087799e+12,-8.12768760382e+12,-5.63129766314e+13,-1.08241364821e+12,-1.03958893899e+13,7.65235555232e+11,2.402504012e+12,2.80777010521e+12,1,0,0,0,0,0,0.0241175097778,0.0317312124084,0.0145364329018,-0.00118292181901
2017-06-21 01:59:07.795,1.28057333901e+14,3.98033313136e+13,-1.03466380749e+12,-1.08466045688e+12,7.87743075624e+12,5.44265918718e+13,1.0487631906e+12,1.00857870232e+13,-7.46670807186e+11,-2.35394951652e+12,-2.7126908443e+12,1,0,0,0,0,0,-0.0268904547277,-0.0308298296037,-0.0145710554121,0.00117496746693
2017-06-21 01:59:08.795,-1.23848032754e+14,-3.88270873283e+13,1.03448318171e+12,1.05397649222e+12,-7.63616303934e+12,-5.26098399113e+13,-1.01618815652e+12,-9.78590912228e+12,7.28600526955e+11,2.30647355769e+12,2.62090568062e+12,1,0,0,0,0,0,0.0227739625051,0.0301335436557,0.0140222731939,-0.00117833180498
2017-06-21 01:59:09.795,1.19782438204e+14,3.78705225723e+13,-1.03335522441e+12,-1.02421723945e+12,7.40351423007e+12,5.08599347061e+13,9.84652749464e+11,9.49585090052e+12,-7.11006455282e+11,-2.26002809194e+12,-2.53229968262e+12,1,0,0,0,0,0,-0.0255816682572,-0.0292660290853,-0.0140581833825,0.00116896585016
2017-06-21 01:59:10.795,-1.15855496244e+14,-3.69334398864e+13,1.0313222054e+12,9.95352045576e+11,-7.17912978251e+12,-4.91742034146e+13,-9.54122387689e+11,-9.21522643915e+12,6.93871196686e+11,2.2145682973e+12,2.44676188061e+12,1,0,0,0,0,0,0.0214989962421,0.0286032697157,0.0135111154115,-0.00117096490925
2017-06-21 01:59:11.795,1.12062328847e+14,3.60156329036e+13,-1.02842588088e+12,-9.67351314218e+11,6.9626702085e+12,4.75500820382e+13,9.24563664014e+11,8.9436677626e+12,-6.77178180047e+11,-2.17005237914e+12,-2.36418513399e+12,1,0,0,0,0,0,-0.0243396101147,-0.0277689198169,-0.0135491421452,0.00116028018214
2017-06-21 01:59:12.795,-1.08398228304e+14,-3.51168868085e+13,1.02470742887e+12,9.40186471557e+11,-6.75381047965e+12,-4.59851112128e+13,-8.95944306884e+11,-8.68082395644e+12,6.60911620667e+11,2.12644138547e+12,2.28446600278e+12,1,0,0,0,0,0,0.0202889616475,0.0271389447259,0.0130045695452,-0.00116100708093
2017-06-21 01:59:13.795,1.04858651709e+14,3.42369790659e+13,-1.0202073908e+12,-9.13829933246e+11,6.55223945003e+12,4.44769321495e+13,8.68233142618e+11,8.42636032604e+12,-6.45056483803e+11,-2.08369903129e+12,-2.20750462306e+12,1,0,0,0,0,0,-0.0231607410552,-0.0263369819119,-0.0130454477944,0.00114909683668
2017-06-21 01:59:14.795,-1.01439215592e+14,-3.33756801218e+13,1.01496561874e+12,8.88255072234e+11,-6.35765929906e+12,-4.30232827159e+13,-8.41400058867e+11,-8.17995759455e+12,6.29598449567e+11,2.04179153192e+12,2.13320458643e+12,1,0,0,0,0,0,0.0191404257536,0.0257389815189,0.0125040609524,-0.00114864482186
2017-06-21 01:59:15.795,9.81356906981e+13,3.25327540743e+13,-1.00902122823e+12,-8.63436187457e+11,6.169784994e+12,4.16219936579e+13,8.15415969164e+11,7.94131113848e+12,-6.14523879214e+11,-2.00068744468e+12,-2.06147282324e+12,1,0,0,0,0,0,-0.0220417307203,-0.0249685673563,-0.0125484380696,0.00113560216031
2017-06-21 01:59:16.795,-9.49439969112e+13,-3.17079593169e+13,1.00241255613e+12,8.39348473418e+11,-5.98834377153e+12,-4.0270984954e+13,-7.90252778626e+11,-7.71013025948e+12,5.9981978273e+11,1.96035751867e+12,1.99221948954e+12,1,0,0,0,0,0,0.0180501572875,0.024401677367,0.0120108428306,-0.00113406405289
2017-06-21 01:59:17.795,9.18601983132e+13,3.09010491524e+13,-9.95177123464e+11,-8.15967990611e+11,5.81307463785e+12,3.89682623002e+13,7.6588335068e+11,7.48613749078e+12,-5.85473787702e+11,-1.9207745524e+12,-1.92535785771e+12,1,0,0,0,0,0,-0.0209794435358,-0.0236619245462,-0.0120592846556,0.00111998139054
2017-06-21 01:59:18.795,-8.88804983849e+13,-3.01117723812e+13,9.87351602846e+11,7.93271636767e+11,-5.64372788678e+12,-3.77119137198e+13,-7.42281474873e+11,-7.26906793685e+12,5.71474109437e+11,1.88191325883e+12,1.86080421051e+12,1,0,0,0,0,0,0.0170151131181,0.0231252373399,0.0115260083313,-0.00111744908306
2017-06-21 01:59:19.795,8.60012353397e+13,2.93398738604e+13,-9.7897179031e+11,-7.71237118923e+11,5.48006463531e+12,3.65001062958e+13,7.19421835656e+11,7.05866864501e+12,-5.57809522255e+11,-1.84375013757e+12,-1.79847773867e+12,1,0,0,0,0,0,-0.0199709256839,-0.0224152204954,-0.0115790050985,0.00110241767504
2017-06-21 01:59:20.795,-8.32188775911e+13,-2.8585095038e+13,9.70072581154e+11,7.49842926281e+11,-5.32185637619e+12,-3.53310830199e+13,-6.9727998218e+11,-6.85469800753e+12,5.44469331985e+11,1.80626335389e+12,1.7383004417e+12,1,0,0,0,0,0,0.0160324257316,0.0219077953936,0.0110505022691,-0.00109898167761
2017-06-21 01:59:21.795,8.05300193497e+13,2.784717446e+13,-9.60687949797e+11,-7.29068303833e+11,5.16888454685e+12,3.42031597566e+13,6.75832299023e+11,6.65692519292e+12,-5.31443349538e+11,-1.76943262431e+12,-1.68019703203e+12,1,0,0,0,0,0,-0.01901339306,-0.0212265608358,-0.0111084742986,0.00108309118719
2017-06-21 01:59:22.795,-7.79313763484e+13,-2.71258482529e+13,9.50850933121e+11,7.08893226761e+11,-5.02094011437e+12,-3.31147223162e+13,-6.55055977862e+11,-6.46512960528e+12,5.18721865613e+11,1.73323910845e+12,1.62409484224e+12,1,0,0,0,0,0,0.0150993916475,0.0207474333135,0.0105851323889,-0.00107884021999
2017-06-21 01:59:23.795,7.54197816926e+13,2.6420850581e+13,-9.40593617376e+11,-6.89298375563e+11,4.87782317589e+12,3.20642236359e+13,6.34928990026e+11,6.27910037031e+12,-5.06295626432e+11,-1.69766530686e+12,-1.56992373538e+12,1,0,0,0,0,0,-0.0181042201283,-0.0200940077352,-0.0106484355459,0.00106217833356
2017-06-21 01:59:24.795,-7.29921818332e+13,-2.57319140801e+13,9.29947128118e+11,6.70265111909e+11,-4.73934257396e+12,-3.10501810629e+13,-6.15430059957e+11,-6.098635847e+12,4.94155810502e+11,1.66269496456e+12,1.51761601822e+12,1,0,0,0,0,0,0.0142134606959,0.0196421976385,0.0101305801659,-0.00105719896379
2017-06-21 01:59:25.795,7.064563266e+13,2.50587702669e+13,-9.18941623302e+11,-6.51775455208e+11,4.60531552643e+12,3.00711737385e+13,5.96538639479e+11,5.92354316367e+12,-4.82294006379e+11,-1.62831298006e+12,-1.46710635745e+12,1,0,0,0,0,0,-0.0172409296023,-0.0190155958601,-0.0101995110783,0.0010398510491
